# CLCA Protocol v3.4 — F2a Derivational Table
# Language: Quechua (qu)

| Base Form | Derived Form | Transliteration | Literal Breakdown | Translation | Usage Description | Epistemic Status |
| chanin (valid, legitimate, having value) | 6.2 | chaninchaq | chanin-cha-q (value-CAUS-AG) | validator, one who legitimizes, authority figure | Agentive form referring to persons who validate or confer legitimacy. Used for officials, authorities, or those with power to authorize. | [CORE] |
| chanin (valid, legitimate, having value) | 6.3 | chaninchana | chanin-cha-na (value-CAUS-NMLZ) | means of validation, instrument of legitimization | Nominalizer indicating tools, procedures, or methods used for validation or conferring legitimacy. | [CORE] |
| chanin (valid, legitimate, having value) | 6.4 | chaninyuq | chanin-yuq (value-POSSESSOR) | having value, possessing legitimacy, worthy | Possessor suffix indicating something that has value or legitimacy. Used for valid claims, worthy persons, or legitimate authority. | [CORE] |
| chanin (valid, legitimate, having value) | 6.5 | chaninsapa | chanin-sapa (value-ABUND) | very valuable, highly legitimate, of great worth | Abundance suffix indicating something characterized by much value or legitimacy. Used for highly worthy persons or very valuable things. | [CORE] |
| rikch'ay (to resemble, to be similar) | 7.1 | rikch'achiy | rikch'a-chi-y (resemble-CAUS-INF) | to make resemble, to make similar, to liken | Causative form meaning to cause something to resemble something else or to create similarity. Used in contexts of comparison and representation. | [CORE] |
| rikch'ay (to resemble, to be similar) | 7.2 | rikch'aq | rikch'a-q (resemble-AG) | one who resembles, similar one, likeness | Agentive/adjectival form referring to something that resembles or is similar. Used in comparisons and for describing likenesses. | [CORE] |
| rikch'ay (to resemble, to be similar) | 7.3 | rikch'akuy | rikch'a-ku-y (resemble-REFL-INF) | to resemble each other, to be mutually similar | Reflexive form indicating mutual resemblance or reciprocal similarity. Used when two or more things resemble each other. | [CORE] |
| rikch'ay (to resemble, to be similar) | 7.4 | rikch'ana | rikch'a-na (resemble-NMLZ) | model, pattern, that which is to be resembled | Nominalizer indicating something that serves as a model or pattern for resemblance. Used for exemplars or standards of comparison. | [CORE] |
| pantay (to err, to be mistaken) | 9.1 | pantachiy | panta-chi-y (err-CAUS-INF) | to cause to err, to mislead, to deceive, to lead astray | Causative form meaning to cause someone to make an error or to lead astray. Used in contexts of deception, misleading, or causing mistakes. | [CORE] |
| pantay (to err, to be mistaken) | 9.2 | pantachiq | panta-chi-q (err-CAUS-AG) | deceiver, misleader, one who causes error | Agentive causative referring to persons who mislead or cause others to err. Used for deceivers and those who lead others astray. | [CORE] |
| pantay (to err, to be mistaken) | 9.3 | pantachina | panta-chi-na (err-CAUS-NMLZ) | means of deception, misleading thing, instrument of error | Nominalizer indicating things or methods used to deceive or cause error. Used for deceptive practices or misleading instruments. | [CORE] |
| pantay (to err, to be mistaken) | 9.4 | pantachikuy | panta-chi-ku-y (err-CAUS-REFL-INF) | to deceive oneself, to be mistaken, to err for oneself | Reflexive causative used when someone causes themselves to err or is self-deceived. Emphasizes self-directed error. | [CORE] |
| pantay (to err, to be mistaken) | 9.5 | pantaq | panta-q (err-AG) | one who errs, mistaken person, error-maker | Agentive form referring to someone who makes errors or is in error. Used to characterize persons as mistaken or error-prone. | [CORE] |
| pantay (to err, to be mistaken) | 9.6 | pantana | panta-na (err-NMLZ) | place of error, means of error, where one errs | Nominalizer indicating places, situations, or conditions where errors commonly occur. Used for error-prone contexts. | [CORE] |
| pantay (to err, to be mistaken) | 9.7 | pantakuy | panta-ku-y (err-REFL-INF) | to err (for oneself), to make one's own mistake | Reflexive form emphasizing that the error affects the person making it. Common in contexts of personal responsibility for mistakes. | [CORE] |
| pantay (to err, to be mistaken) | 9.8 | pantasapa | panta-sapa (err-ABUND) | full of errors, very mistaken, error-prone | Abundance suffix indicating something characterized by many errors. Used for highly flawed work or very mistaken persons. | [CORE] |
| sut'i (clear, evident) | 11.1 | sut'iyachiy | sut'i-ya-chi-y (clear-INCH-CAUS-INF) | to clarify, to make clear, to explain, to elucidate | Causative form meaning to make something clear or evident. Very common in contexts of explanation, clarification, and making things understandable. | [CORE] |
| sut'i (clear, evident) | 11.2 | sut'iyachiq | sut'i-ya-chi-q (clear-INCH-CAUS-AG) | clarifier, explainer, one who makes clear | Agentive form referring to persons who clarify or explain. Used for teachers, interpreters, or anyone who makes things clear. | [CORE] |
| sut'i (clear, evident) | 11.3 | sut'iyachina | sut'i-ya-chi-na (clear-INCH-CAUS-NMLZ) | means of clarification, explanation, clarifying instrument | Nominalizer indicating tools or methods used for clarification or explanation. Used for explanatory devices or clarifying procedures. | [CORE] |
| sut'i (clear, evident) | 11.4 | sut'iyay | sut'i-ya-y (clear-INCH-INF) | to become clear, to be clarified, to become evident | Inchoative verb indicating the process of becoming clear or evident. Used when something is in the process of being clarified or revealed. | [CORE] |
| paqta (exact, just right) | 12.1 | paqtachiy | paqta-chi-y (exact-CAUS-INF) | to make exact, to adjust precisely, to fit exactly | Causative form meaning to make something exact or to adjust for precise fit. Used in contexts of measurement, timing, and precise adjustment. | [CORE] |
| paqta (exact, just right) | 12.2 | paqtayay | paqta-ya-y (exact-INCH-INF) | to become exact, to fit, to arrive at the right moment | Inchoative verb indicating the process of becoming exact or fitting precisely. Used for timing, measurement, and achieving proper fit. | [CORE] |
| yachay (to know, knowledge) | 13.1 | yachachiy | yacha-chi-y (know-CAUS-INF) | to teach, to cause to know, to instruct | Causative form meaning to cause someone to know or to teach. Very common in educational contexts for teaching and instruction. | [CORE] |
| yachay (to know, knowledge) | 13.2 | yachachiq | yacha-chi-q (know-CAUS-AG) | teacher, instructor, one who teaches | Agentive causative referring to persons who teach. Standard term for teachers and instructors. | [CORE] |
| yachay (to know, knowledge) | 13.3 | yachachina | yacha-chi-na (know-CAUS-NMLZ) | teaching material, means of instruction, lesson | Nominalizer indicating materials or methods used for teaching. Used for lessons, teaching tools, or instructional materials. | [CORE] |
| yachay (to know, knowledge) | 13.4 | yachaq | yacha-q (know-AG) | knower, wise person, expert, one who knows | Agentive form referring to someone who knows or has knowledge. Used for experts, wise persons, or knowledgeable individuals. | [CORE] |
| yachay (to know, knowledge) | 13.5 | yachasqa | yacha-sqa (know-PTCP) | known, learned, what is known | Past participle indicating something that is known or has been learned. Used for established knowledge or learned information. | [CORE] |
| yachay (to know, knowledge) | 13.6 | yachakuy | yacha-ku-y (know-REFL-INF) | to learn, to study (for oneself) | Reflexive form meaning to learn or acquire knowledge for oneself. Very common in educational contexts for learning and studying. | [CORE] |
| yachay (to know, knowledge) | 13.7 | yachaykuna | yacha-y-kuna (know-INF-PL) | knowledge (plural), sciences, areas of knowledge | Plural nominalization referring to multiple areas or types of knowledge. Used for sciences, disciplines, or bodies of knowledge. | [CORE] |
| yuyay (to think, to remember, thought) | 14.1 | yuyaychay | yuya-y-cha-y (think-INF-CAUS-INF) | to remind, to cause to remember, to bring to mind | Causative form meaning to cause someone to remember or think of something. Common in contexts of reminding and bringing things to mind. | [CORE] |
| yuyay (to think, to remember, thought) | 14.2 | yuyaychaq | yuya-y-cha-q (think-INF-CAUS-AG) | reminder, one who reminds | Agentive causative referring to persons or things that remind. Used for people who remind others or mnemonic devices. | [CORE] |
| yuyay (to think, to remember, thought) | 14.3 | yuyaykuy | yuya-y-ku-y (think-INF-REFL-INF) | to remember, to recall (for oneself) | Reflexive form meaning to remember or recall something. Common in contexts of personal recollection and memory. | [CORE] |
| yuyay (to think, to remember, thought) | 14.4 | yuyaq | yuya-q (think-AG) | thinker, one who thinks, rememberer | Agentive form referring to someone who thinks or remembers. Used for thoughtful persons or those with good memory. | [CORE] |
| ch'ulla (single, odd, unpaired) | 15.1 | ch'ullayay | ch'ulla-ya-y (single-INCH-INF) | to become single/unpaired, to lose one's pair | Inchoative verb indicating the process of becoming unpaired or losing one's complement. Used when something loses its proper pairing. | [CORE] |
| ch'ulla (single, odd, unpaired) | 15.2 | ch'ullachiy | ch'ulla-chi-y (single-CAUS-INF) | to make single, to unpair, to separate from pair | Causative form meaning to cause something to become unpaired or to separate paired items. Used in contexts of separation or breaking pairs. | [MARGINAL] |
| hunt'a (full, complete) | 16.1 | hunt'achiy | hunt'a-chi-y (full-CAUS-INF) | to fill, to complete, to make full | Causative form meaning to cause something to be full or complete. Common in contexts of filling containers or completing tasks. | [CORE] |
| hunt'a (full, complete) | 16.2 | hunt'achiq | hunt'a-chi-q (full-CAUS-AG) | filler, completer, one who fills | Agentive causative referring to persons who fill or complete things. Used for those who fulfill or complete tasks. | [CORE] |
| hunt'a (full, complete) | 16.3 | hunt'ay | hunt'a-y (full-INF) | to be full, to be complete | Verbal form indicating the state of being full or complete. Used for containers, measures, or completed states. | [CORE] |
| hunt'a (full, complete) | 16.4 | hunt'ayay | hunt'a-ya-y (full-INCH-INF) | to become full, to fill up, to be completed | Inchoative verb indicating the process of becoming full or complete. Used when something is in the process of filling or completion. | [CORE] |
| k'uchi (crooked, bent, dishonest) | 17.1 | k'uchiyay | k'uchi-ya-y (crooked-INCH-INF) | to become crooked, to become bent, to become corrupt | Inchoative verb indicating the process of becoming crooked, bent, or (metaphorically) corrupt. Used for physical bending or moral corruption. | [CORE] |
| k'uchi (crooked, bent, dishonest) | 17.2 | k'uchichiy | k'uchi-chi-y (crooked-CAUS-INF) | to make crooked, to bend, to corrupt | Causative form meaning to cause something to become crooked or to corrupt someone. Used for physical bending or moral corruption. | [CORE] |
| rikuy (to see, to look) | 19.1 | rikuchiy | riku-chi-y (see-CAUS-INF) | to show, to cause to see, to display | Causative form meaning to cause someone to see or to show something. Very common in contexts of showing, displaying, or demonstrating. | [CORE] |
| rikuy (to see, to look) | 19.2 | rikuchiq | riku-chi-q (see-CAUS-AG) | shower, displayer, one who shows | Agentive causative referring to persons who show or display things. Used for demonstrators or those who reveal things. | [CORE] |
| rikuy (to see, to look) | 19.3 | rikuchina | riku-chi-na (see-CAUS-NMLZ) | means of showing, display instrument, demonstration | Nominalizer indicating tools or methods used for showing or displaying. Used for demonstration tools or display methods. | [CORE] |
| rikuy (to see, to look) | 19.4 | rikukuy | riku-ku-y (see-REFL-INF) | to see for oneself, to look at oneself, to appear | Reflexive form meaning to see for oneself or to appear. Used for personal observation or self-appearance. | [CORE] |
| rikuy (to see, to look) | 19.5 | rikusqa | riku-sqa (see-PTCP) | seen, visible, what has been seen | Past participle indicating something that has been seen or is visible. Used for witnessed events or visible things. | [CORE] |
| rikuy (to see, to look) | 19.6 | rikuq | riku-q (see-AG) | seer, observer, one who sees | Agentive form referring to someone who sees or observes. Used for observers, witnesses, or visionaries. | [CORE] |
| uyariy (to hear, to listen) | 20.1 | uyarichiy | uyari-chi-y (hear-CAUS-INF) | to cause to hear, to make listen, to announce | Causative form meaning to cause someone to hear or to make an announcement. Used in contexts of proclamation and making things heard. | [CORE] |
| uyariy (to hear, to listen) | 20.2 | uyarichiq | uyari-chi-q (hear-CAUS-AG) | announcer, one who makes hear, herald | Agentive causative referring to persons who make announcements or cause others to hear. Used for heralds and announcers. | [CORE] |
| uyariy (to hear, to listen) | 20.3 | uyarikuy | uyari-ku-y (hear-REFL-INF) | to listen (for oneself), to hear for oneself | Reflexive form meaning to listen or hear for one's own benefit. Used for attentive listening or personal audition. | [CORE] |
| uyariy (to hear, to listen) | 20.4 | uyariq | uyari-q (hear-AG) | hearer, listener, one who hears | Agentive form referring to someone who hears or listens. Used for listeners, audience members, or those who obey (as obedience involves hearing). | [CORE] |
| uyariy (to hear, to listen) | 20.5 | uyarisqa | uyari-sqa (hear-PTCP) | heard, what has been heard | Past participle indicating something that has been heard. Used for reported information or audible things. | [CORE] |
| kamachiy (to order, to command, to establish law) | 21.1 | kamachiq | kamachi-q (command-AG) | commander, ruler, authority, one who orders | Agentive form referring to persons who command or rule. Used for authorities, rulers, and those who establish laws. | [CORE] |
| kamachiy (to order, to command, to establish law) | 21.2 | kamachikuy | kamachi-ku-y (command-REFL-INF) | to order for oneself, to establish one's own rule | Reflexive form meaning to establish one's own authority or to order for one's own benefit. Used in contexts of self-governance. | [CORE] |
| kamachiy (to order, to command, to establish law) | 21.3 | kamachina | kamachi-na (command-NMLZ) | law, rule, commandment, means of ordering | Nominalizer indicating laws, rules, or means of commanding. Used for legal codes, commandments, or systems of order. | [CORE] |
| kamachiy (to order, to command, to establish law) | 21.4 | kamachiykuna | kamachi-y-kuna (command-INF-PL) | commandments, laws, orders (plural) | Plural nominalization referring to multiple laws or commandments. Used for legal codes or sets of rules. | [CORE] |
| huch'uy (small, little) | 22.1 | huch'uyachiy | huch'uy-a-chi-y (small-VBLZ-CAUS-INF) | to make small, to diminish, to minimize | Causative form meaning to make something small or to diminish its importance. Used for physical reduction or minimizing significance. | [CORE] |
| huch'uy (small, little) | 22.2 | huch'uyay | huch'uy-a-y (small-VBLZ-INF) | to be small, to become small | Verbal form indicating the state or process of being/becoming small. Used for size assessment or diminution. | [CORE] |
| huch'uy (small, little) | 22.3 | huch'uyyay | huch'uy-ya-y (small-INCH-INF) | to become small, to diminish, to shrink | Inchoative verb indicating the process of becoming small or diminishing. Used when something is in the process of shrinking or reducing. | [CORE] |
| hatun (big, large, great) | 23.1 | hatunchay | hatun-cha-y (big-CAUS-INF) | to make big, to enlarge, to magnify, to exalt | Causative form meaning to make something big or to increase its importance. Used for physical enlargement or magnifying significance. | [CORE] |
| hatun (big, large, great) | 23.2 | hatunchaq | hatun-cha-q (big-CAUS-AG) | magnifier, one who makes great, exalter | Agentive causative referring to persons who magnify or make things great. Used for those who exalt or enlarge. | [CORE] |
| hatun (big, large, great) | 23.3 | hatunyay | hatun-ya-y (big-INCH-INF) | to become big, to grow, to increase | Inchoative verb indicating the process of becoming big or growing. Used when something is in the process of enlarging or increasing. | [CORE] |
| hatun (big, large, great) | 23.4 | hatunkaray | hatun-kara-y (big-INTENS-INF) | to be very big, to be huge | Intensifier form emphasizing great size. Used for very large or huge things. | [MARGINAL] |
| sumaq (beautiful, good, pleasant) | 24.1 | sumaqyachiy | sumaq-ya-chi-y (beautiful-INCH-CAUS-INF) | to beautify, to make beautiful, to embellish | Causative form meaning to make something beautiful or to embellish. Common in contexts of decoration, beautification, and improvement of appearance. | [CORE] |
| sumaq (beautiful, good, pleasant) | 24.2 | sumaqyay | sumaq-ya-y (beautiful-INCH-INF) | to become beautiful, to be beautified | Inchoative verb indicating the process of becoming beautiful. Used when something is in the process of beautification or improvement. | [CORE] |
| sumaq (beautiful, good, pleasant) | 24.3 | sumaqchay | sumaq-cha-y (beautiful-DIM-INF) | to make somewhat beautiful, to prettify | Diminutive causative suggesting moderate beautification. Used for minor improvements in appearance or modest embellishment. | [MARGINAL] |
| millay (ugly, disgusting, abominable) | 25.1 | millaychay | millay-cha-y (ugly-CAUS-INF) | to make ugly, to disfigure, to make disgusting | Causative form meaning to make something ugly or disgusting. Used in contexts of disfigurement or making things repugnant. | [CORE] |
| millay (ugly, disgusting, abominable) | 25.2 | millayyay | millay-ya-y (ugly-INCH-INF) | to become ugly, to become disgusting | Inchoative verb indicating the process of becoming ugly or disgusting. Used when something deteriorates in appearance or becomes repugnant. | [CORE] |
| yupaychay (to honor, to respect, to value) | 26.1 | yupaychaq | yupaycha-q (honor-AG) | one who honors, respecter, worshipper | Agentive form referring to persons who honor or respect. Used for those who show reverence or give proper respect. | [CORE] |
| yupaychay (to honor, to respect, to value) | 26.2 | yupaychana | yupaycha-na (honor-NMLZ) | place of honor, means of honoring, shrine | Nominalizer indicating places or means of honoring. Used for shrines, places of worship, or methods of showing respect. | [CORE] |
| yupaychay (to honor, to respect, to value) | 26.3 | yupaychakuy | yupaycha-ku-y (honor-REFL-INF) | to honor for oneself, to worship | Reflexive form used particularly in contexts of worship or personal acts of reverence. Common in religious contexts. | [CORE] |
| yupaychay (to honor, to respect, to value) | 26.4 | yupaychasqa | yupaycha-sqa (honor-PTCP) | honored, respected, revered | Past participle indicating something or someone that has been honored or is worthy of respect. Used for revered persons or honored things. | [CORE] |
| qhapaq (rich, powerful, noble) | 27.1 | qhapaqyay | qhapaq-ya-y (rich-INCH-INF) | to become rich, to become powerful, to prosper | Inchoative verb indicating the process of becoming rich or powerful. Used in contexts of prosperity and gaining wealth or power. | [CORE] |
| qhapaq (rich, powerful, noble) | 27.2 | qhapaqchay | qhapaq-cha-y (rich-CAUS-INF) | to enrich, to make powerful, to make noble | Causative form meaning to make someone rich or powerful. Used in contexts of enrichment or conferring power/nobility. | [CORE] |
| wakcha (poor, orphan, lacking) | 28.1 | wakchayay | wakcha-ya-y (poor-INCH-INF) | to become poor, to become orphaned, to lose support | Inchoative verb indicating the process of becoming poor or losing support. Used when someone falls into poverty or loses protection. | [CORE] |
| wakcha (poor, orphan, lacking) | 28.2 | wakchachay | wakcha-cha-y (poor-CAUS-INF) | to impoverish, to make poor, to orphan | Causative form meaning to make someone poor or to deprive of support. Used in contexts of impoverishment or causing loss. | [CORE] |
| tukuy (all, complete, whole) | 29.1 | tukuchiy | tuku-chi-y (complete-CAUS-INF) | to complete, to finish, to bring to an end | Causative form meaning to cause something to be complete or to finish something. Very common in contexts of completion and finishing tasks. | [CORE] |
| tukuy (all, complete, whole) | 29.2 | tukuchiq | tuku-chi-q (complete-CAUS-AG) | completer, finisher, one who brings to completion | Agentive causative referring to persons who complete or finish things. Used for those who bring tasks to completion. | [CORE] |
| tukuy (all, complete, whole) | 29.3 | tukuy | tuku-y (complete-INF) | to be complete, to end, to finish | Verbal form indicating the state or process of being complete or ending. Used for completion and termination. | [CORE] |
| tukuy (all, complete, whole) | 29.4 | tukupayay | tuku-pa-ya-y (complete-BEN-INCH-INF) | to be completely finished, to come to full completion | Benefactive inchoative indicating thorough or complete finishing. Used when something reaches full and final completion. | [MARGINAL] |
| ch'usaq (empty, void) | 30.1 | ch'usaqyay | ch'usaq-ya-y (empty-INCH-INF) | to become empty, to be emptied | Inchoative verb indicating the process of becoming empty or void. Used when something is in the process of being emptied or losing content. | [CORE] |
| ch'usaq (empty, void) | 30.2 | ch'usaqchay | ch'usaq-cha-y (empty-CAUS-INF) | to empty, to make void, to deprive of content | Causative form meaning to make something empty or to remove contents. Used in contexts of emptying or voiding. | [CORE] |
