# CLCA Protocol v3.4 — F2b Constructions Table
# Language: Quechua (qu)

| Base Form | Example | Transliteration | Translation | Usage Notes | Epistemic Status |
| yuyay | yuyaypi kay | yuyaypi kay | to be in thought/memory, to remember, to keep in mind | Expression for holding something in thought or memory. Common in contexts of remembering and consideration. | [CORE] |
| yuyay | yuyayta qallariy | yuyayta qallariy | to begin to think, to start remembering | Expression for the beginning of thought or recollection. Used when memory or thinking commences. | [CORE] |
| yuyay | allin yuyay | allin yuyay | good thought, right thinking, good memory | Expression for proper thinking or good judgment. Also used for good memory. | [CORE] |
| yuyay | mana allin yuyay | mana allin yuyay | bad thought, wrong thinking, evil intention | Expression for improper thinking or bad intentions. Used in moral/mental evaluation. | [CORE] |
| yuyay | yuyaywan ruway | yuyaywan ruway | to do with thought, to do intentionally, to do deliberately | Expression for intentional or deliberate action. Used when emphasizing conscious intent. | [CORE] |
| yuyay | mana yuyaywan | mana yuyaywan | without thought, unintentionally, accidentally | Expression for unintentional or accidental action. Used to indicate lack of deliberate intent. | [CORE] |
| ch'ulla | ch'ulla kay | ch'ulla kay | to be single/unpaired, to be alone, to lack complement | Expression for being unpaired or lacking one's proper complement. Used for incomplete pairs or solitary states. | [CORE] |
| hunt'a | hunt'a kay | hunt'a kay | to be full, to be complete, to be sufficient | Expression for being in a state of fullness or completeness. Common in contexts of sufficiency and completion. | [CORE] |
| hunt'a | hunt'ata ruway | hunt'ata ruway | to do completely, to do fully | Expression for complete or thorough action. Used when emphasizing thoroughness. | [CORE] |
| k'uchi | k'uchi runa | k'uchi runa | crooked person, dishonest person, corrupt person | Expression for morally corrupt or dishonest person. Used in moral and legal contexts for character assessment. | [CORE] |
| k'uchi | k'uchi ñan | k'uchi ñan | crooked path, dishonest way | Metaphorical expression for dishonest or corrupt course of action. Used in moral evaluation. | [CORE] |
| k'uchi | k'uchi ruway | k'uchi ruway | crooked deed, dishonest action, corrupt act | Expression for dishonest or corrupt actions. Used in moral and legal contexts. | [CORE] |
| chiqamanta | chiqamanta rimay | chiqamanta rimay | to speak truly, to speak from truth | Expression emphasizing truthful speech from a basis of truth. Used to stress veracity. | [CORE] |
| chiqamanta | chiqamanta willakuy | chiqamanta willakuy | to tell truly, to report truthfully | Expression for truthful reporting or narration. Used when emphasizing accurate testimony. | [CORE] |
| rikuy | rikuyta atiy | rikuyta atiy | to be able to see, to have the ability to see | Expression for visual capacity or ability to perceive. Used in contexts of perception and evidence. | [CORE] |
| rikuy | rikuywan yachay | rikuywan yachay | to know by seeing, to know through observation | Expression for knowledge based on direct visual evidence. Important in epistemic contexts distinguishing direct from indirect knowledge. | [CORE] |
| rikuy | allinta rikuy | allinta rikuy | to see well, to look carefully, to observe properly | Expression for careful or thorough observation. Used when emphasizing attentive perception. | [CORE] |
| rikuy | sut'ita rikuy | sut'ita rikuy | to see clearly, to perceive clearly | Expression for clear perception or understanding. Used in epistemic contexts. | [CORE] |
| rikuy | rikuy hamuy | rikuy hamuy | come see, come and look | Common invitation to come and observe something. Used to invite direct witnessing. | [CORE] |
| uyariy | uyariyta atiy | uyariyta atiy | to be able to hear, to have the ability to hear | Expression for auditory capacity or ability to hear. Used in contexts of perception and testimony. | [CORE] |
| uyariy | uyariywan yachay | uyariywan yachay | to know by hearing, to know through report | Expression for knowledge based on auditory evidence or hearsay. Important in epistemic contexts distinguishing indirect from direct knowledge. | [CORE] |
| uyariy | allinta uyariy | allinta uyariy | to hear well, to listen carefully, to obey | Expression for careful listening or obedience. Used for attentive audition and compliance with commands. | [CORE] |
| uyariy | uyariy hamuy | uyariy hamuy | come hear, come and listen | Invitation to come and hear something. Used to invite auditory witnessing or to summon for instruction. | [CORE] |
| kamachiy | kamachiy ruway | kamachiy ruway | to give orders, to establish rules | Expression for the act of commanding or establishing rules. Common in contexts of authority and governance. | [CORE] |
| kamachiy | kamachiy simi | kamachiy simi | command word, order, commandment | Expression for authoritative commands or orders. Used in legal and religious contexts. | [CORE] |
| kamachiy | kamachiy atiy | kamachiy atiy | to have authority to command, to have power to order | Expression for possessing legitimate authority to command. Used in contexts of legitimate power. | [CORE] |
| huch'uy | huch'uy pantay | huch'uy pantay | small error, minor mistake | Expression for minor or insignificant errors. Used to minimize the seriousness of mistakes. | [CORE] |
| huch'uy | huch'uy huch'a | huch'uy huch'a | small sin, minor fault | Expression for minor moral faults or venial sins. Used in moral evaluation to distinguish serious from minor wrongdoing. | [CORE] |
| huch'uy | huch'uy kay | huch'uy kay | to be small, to be minor, to be insignificant | Expression for being small or of minor importance. Used in evaluations of magnitude. | [CORE] |
| hatun | hatun pantay | hatun pantay | big error, serious mistake | Expression for serious or significant errors. Used to emphasize the gravity of mistakes. | [CORE] |
| hatun | hatun huch'a | hatun huch'a | great sin, serious fault, mortal sin | Expression for serious moral faults or mortal sins. Used in moral evaluation to indicate grave wrongdoing. | [CORE] |
| hatun | hatun yachay | hatun yachay | great knowledge, profound learning | Expression for extensive or profound knowledge. Used to indicate high level of learning or wisdom. | [CORE] |
| hatun | hatun runa | hatun runa | great person, important person, elder | Expression for important or respected persons. Used for leaders, elders, or persons of high status. | [CORE] |
| hatun | hatun kay | hatun kay | to be big, to be great, to be important | Expression for being large or of great importance. Used in evaluations of magnitude and significance. | [CORE] |
| sumaq | sumaq kay | sumaq kay | to be beautiful, to be good, to be pleasant | Expression for being in a state of beauty or goodness. Common in aesthetic and moral evaluations. | [CORE] |
| sumaq | sumaq kawsay | sumaq kawsay | beautiful life, good living, harmonious life | Important cultural concept referring to living well in harmony. Central to Andean philosophy of well-being. | [CORE] |
| sumaq | sumaq runa | sumaq runa | beautiful person, good person, pleasant person | Expression for aesthetically or morally good person. Used in positive character assessments. | [CORE] |
| sumaq | sumaq simi | sumaq simi | beautiful words, pleasant speech, eloquent speech | Expression for eloquent or pleasant speech. Used to characterize agreeable or skillful communication. | [CORE] |
| millay | millay kay | millay kay | to be ugly, to be disgusting, to be abominable | Expression for being in a state of ugliness or repugnance. Used in strong negative evaluations. | [CORE] |
| millay | millay runa | millay runa | disgusting person, abominable person | Strong negative expression for morally or aesthetically repugnant person. Used in severe condemnation. | [CORE] |
| millay | millay ruway | millay ruway | disgusting deed, abominable act | Expression for morally repugnant actions. Used in strong moral condemnation. | [CORE] |
| yupaychay | yupaychay ruway | yupaychay ruway | to give honor, to show respect | Expression for the act of honoring or showing respect. Common in contexts of reverence and recognition. | [CORE] |
| yupaychay | yupaychay munay | yupaychay munay | to want to honor, to desire to respect | Expression for the desire to honor or show respect. Used in contexts of reverence and valuation. | [CORE] |
| qhapaq | qhapaq runa | qhapaq runa | rich person, powerful person, noble person | Expression for wealthy, powerful, or noble persons. Used in social status assessments. | [CORE] |
| qhapaq | qhapaq kay | qhapaq kay | to be rich, to be powerful, to be noble | Expression for being in a state of wealth, power, or nobility. Used in status evaluations. | [CORE] |
| wakcha | wakcha runa | wakcha runa | poor person, orphan, destitute person | Expression for poor or orphaned persons lacking support. Used in social status and welfare contexts. | [CORE] |
| wakcha | wakcha kay | wakcha kay | to be poor, to be orphaned, to lack support | Expression for being in a state of poverty or lacking support. Used in social welfare contexts. | [CORE] |
| wakcha | wakcha wamra | wakcha wamra | orphan child, poor child | Expression specifically for orphaned or destitute children. Used in contexts of child welfare and protection. | [CORE] |
| tukuy | tukuy ima | tukuy ima | everything, all things | Expression for totality or everything. Very common in contexts emphasizing completeness or universality. | [CORE] |
| tukuy | tukuy runa | tukuy runa | all people, everyone, every person | Expression for all people or everyone. Common in universal statements or collective references. | [CORE] |
| tukuy | tukuy pacha | tukuy pacha | all time, always, forever | Expression for all time or perpetuity. Used in temporal universality contexts. | [CORE] |
| tukuy | tukuy sunqu | tukuy sunqu | whole heart, with all one's heart | Expression for complete emotional commitment or sincerity. Used to emphasize wholehearted action or feeling. | [CORE] |
| ch'usaq | ch'usaq kay | ch'usaq kay | to be empty, to be void, to lack substance | Expression for being in a state of emptiness or lacking content. Used for physical emptiness or lack of substance. | [CORE] |
| ch'usaq | ch'usaq simi | ch'usaq simi | empty words, meaningless speech | Expression for speech lacking substance or meaning. Used to characterize hollow or insincere communication. | [CORE] |
| ch'usaq | ch'usaq yuyay | ch'usaq yuyay | empty thought, vain thinking | Expression for thoughts lacking substance or value. Used in contexts of futile or meaningless thinking. | [CORE] |
