# CLCA Protocol v3.4 — F2a Derivational Table
# Language: Basque (eu)

| Base Form | Derived Form | Transliteration | Literal Breakdown | Translation | Usage Description | Epistemic Status |
| zuzen | zuzendari | zuzendari | zuzen (direct) + -dari (agent) | director, manager | Agentive derivation referring to person who directs or manages. Used in business, artistic, and administrative contexts. | [CORE] |
| bene- | benetan | benetan | bene- (true/real) + -tan (locative/manner) | really, truly, indeed | Adverbial derivation emphasizing truth or reality. Very common as intensifier and truth-marker in all registers. | [CORE] |
| bene- | benetako | benetako | bene- (true) + -tako (relational) | real, genuine, true | Adjectival derivation marking something as genuine or authentic. Used to distinguish real instances from imitations. | [CORE] |
| bene- | benetakoa | benetakoa | bene- (true) + -tako (relational) + -a (article) | the real one, the genuine one | Nominalized form referring to the genuine or authentic instance. Common in evaluative discourse. | [CORE] |
| fida- | fidagarria | fidagarria | fida- (trust) + -garri (worthy of) + -a (article) | reliable, trustworthy, dependable | Adjectival derivation describing persons or things as worthy of trust. Common in evaluating credibility and dependability. | [CORE] |
| sines- | sinesgarria | sinesgarria | sines- (belief) + -garri (worthy of) + -a (article) | believable, credible, plausible | Adjectival derivation indicating something is worthy of belief. Used to assess plausibility of statements and accounts. | [CORE] |
| ziur | ziurra | ziurra | ziur (certain) + -a (article) | the certain one, certain | Definite adjectival/nominal form. Used for epistemic certainty and to describe secure or reliable things. | [CORE] |
| ziur | ziurtatu | ziurtatu | ziur (certain) + -ta- + -tu (verbalizer) | to make certain, to ensure, to verify | Verbal derivation meaning to make certain or to ensure. Common in contexts requiring confirmation or assurance. | [CORE] |
| ziur | ziurtasuna | ziurtasuna | ziur (certain) + -tasun (abstract noun) + -a (article) | certainty, security, assurance | Abstract nominal derivation denoting the quality of being certain or secure. Used in epistemic and practical contexts. | [CORE] |
| ziur | ziurki | ziurki | ziur (certain) + -ki (adverbial) | certainly, surely | Adverbial derivation expressing certainty. Used to mark confident assertions. | [CORE] |
| faltsu | faltsua | faltsua | faltsu (false) + -a (article) | the false one, false | Definite adjectival/nominal form. Used for false statements, counterfeit objects, and insincere behavior. | [CORE] |
| oker | okerra | okerra | oker (wrong/crooked) + -a (article) | the wrong one, wrong, crooked | Definite adjectival/nominal form. Used for incorrectness in statements, moral wrongs, and physical crookedness. | [CORE] |
| oker | okertu | okertu | oker (wrong/crooked) + -tu (verbalizer) | to go wrong, to become crooked, to err | Verbal derivation meaning to become wrong or crooked. Used for processes of deterioration or error. | [CORE] |
| oker | okertasuna | okertasuna | oker (wrong) + -tasun (abstract noun) + -a (article) | wrongness, crookedness, error | Abstract nominal derivation denoting the quality of being wrong. Used in moral and epistemic evaluations. | [CORE] |
| zintzo | zintzoa | zintzoa | zintzo (honest) + -a (article) | the honest one, honest | Definite adjectival/nominal form. Used in moral and character evaluations of honesty and sincerity. | [CORE] |
| zintzo | zintzotasuna | zintzotasuna | zintzo (honest) + -tasun (abstract noun) + -a (article) | honesty, sincerity, uprightness | Abstract nominal derivation denoting the quality of being honest. Used in moral discourse about character. | [CORE] |
| zintzo | zintzoki | zintzoki | zintzo (honest) + -ki (adverbial) | honestly, sincerely | Adverbial derivation meaning in an honest manner. Used to describe honest conduct or communication. | [CORE] |
| iruzur | iruzurra | iruzurra | iruzur (fraud) + -a (article) | the fraud, fraud | Definite nominal form. Used in legal and moral contexts for deliberate deception or fraud. | [CORE] |
| iruzur | iruzurtia | iruzurtia | iruzur (fraud) + -ti (characteristic) + -a (article) | fraudulent, deceitful | Adjectival derivation describing persons or things characterized by fraud. Used in moral and legal evaluations. | [CORE] |
| itxura | itxurazko | itxurazko | itxura (appearance) + -zko (relational) | apparent, seeming, superficial | Adjectival derivation indicating something is based on appearance. Used to distinguish surface from substance. | [CORE] |
| antze | antzekoa | antzekoa | antze (resemblance) + -ko (relational) + -a (article) | similar, resembling | Adjectival derivation indicating resemblance or similarity. Used in comparative evaluations. | [CORE] |
| egoki | egokia | egokia | egoki (appropriate) + -a (article) | the appropriate one, appropriate | Definite adjectival/nominal form. Used to evaluate whether something is fitting or appropriate for context. | [CORE] |
| egoki | egokitasuna | egokitasuna | egoki (appropriate) + -tasun (abstract noun) + -a (article) | appropriateness, suitability | Abstract nominal derivation denoting the quality of being appropriate. Used in evaluative discourse. | [CORE] |
| ager- | ageria | ageria | ager- (appear) + -i + -a (article) | evident, obvious, manifest | Adjectival derivation describing something as evident or obvious. Used when truth is clearly visible. | [CORE] |
| ager- | agertu | agertu | ager- (appear) + -tu (verbalizer) | to appear, to become evident, to manifest | Verbal derivation meaning to appear or become evident. Used when truth or reality becomes visible. | [CORE] |
| zalantza | zalantzagarria | zalantzagarria | zalantza (doubt) + -garri (worthy of) + -a (article) | doubtful, questionable, dubious | Adjectival derivation indicating something merits doubt. Used in epistemic evaluations of reliability. | [CORE] |
| zalantza | zalantzatu | zalantzatu | zalantza (doubt) + -tu (verbalizer) | to doubt, to question | Verbal derivation meaning to doubt or question. Used in epistemic contexts expressing uncertainty. | [CORE] |
| froga | frogatu | frogatu | froga (proof) + -tu (verbalizer) | to prove, to test, to demonstrate | Verbal derivation meaning to prove or test. Common in legal, scientific, and everyday contexts requiring demonstration. | [CORE] |
| froga | frogagarria | frogagarria | froga (proof) + -garri (worthy of/able to be) + -a (article) | provable, demonstrable, verifiable | Adjectival derivation indicating something can be proven. Used in logical and scientific discourse. | [CORE] |
| erreala | errealitatea | errealitatea | erreal (real) + -itate (abstract noun, borrowed) + -a (article) | reality | Abstract nominal form denoting reality as a concept. Used in philosophical and everyday discourse about what is real. | [CORE] |
