# F1 VOCABULARY TABLE — Basque (eu)

| Form | Transliteration | Literal Meaning | Common Translations | Usage Description | Epistemic Status |
| egiazale | egiazale | egia (truth) + zale (lover, enthusiast) | truth-lover, truthful person | Used to describe someone who values and pursues truth, or who habitually tells the truth. Common in character descriptions and moral evaluations. | [CORE] |
| egiazaletasuna | egiazaletasuna | egia (truth) + zale (lover) + tasun (abstract noun) + a (article) | love of truth, truthfulness | Abstract quality of being truth-loving or committed to truth. Used in philosophical and moral discourse. | [CORE] |
| egia esan | egia esan | egia (truth) + esan (to say) | to tell the truth | Fixed collocation for the act of speaking truthfully. Extremely common in everyday speech, often used as a discourse marker ("egia esan" = "to tell the truth"). | [CORE] |
| egiatan | egiatan | egia (truth) + tan (locative/manner) | in truth, truly, really | Adverbial expression emphasizing veracity or reality. Used to confirm or emphasize statements. | [CORE] |
| egiazko | egiazko | egia (truth) + zko (relational suffix) | true, genuine, real (adjectival form without article) | Base adjectival form before adding article. Used attributively before nouns. | [CORE] |
| egiaztatze | egiaztatze | egiazko (true) + tze (verbal noun suffix) | verification, authentication | Nominal form of the verification process. Common in administrative and legal contexts. | [CORE] |
| egiaztagiri | egiaztagiri | egiazta (verify) + giri (document) | certificate, credential, proof document | Official document that verifies or authenticates something. Common in administrative and legal contexts. | [CORE] |
| egiaztagarri | egiaztagarri | egiazta (verify) + garri (worthy of, able to be) | verifiable, that which can be verified | Describes something that can be verified or authenticated. Used in scientific and legal discourse. | [CORE] |
| egiaren bila | egiaren bila | egia (truth) + ren (genitive) + bila (in search of) | in search of truth | Common expression for truth-seeking. Used in philosophical, journalistic, and investigative contexts. | [CORE] |
| egiaren alde | egiaren alde | egia (truth) + ren (genitive) + alde (side, favor) | on the side of truth, in favor of truth | Expression indicating alignment with or advocacy for truth. Common in moral and political discourse. | [CORE] |
| egiazko maitasuna | egiazko maitasuna | egiazko (true) + maitasun (love) + a (article) | true love | Fixed collocation for genuine love. Common in romantic and literary contexts. | [CORE] |
| egiazko adiskidea | egiazko adiskidea | egiazko (true) + adiskide (friend) + a (article) | true friend | Fixed collocation for genuine friendship. Common in everyday speech about relationships. | [CORE] |
| egiazko izaera | egiazko izaera | egiazko (true) + izaera (nature, character) | true nature, real character | Expression for the genuine or essential nature of something. Used in philosophical and analytical contexts. | [CORE] |
| egiazko aurpegia | egiazko aurpegia | egiazko (true) + aurpegi (face) + a (article) | true face, real face | Metaphorical expression for someone's real character or intentions. Common in moral evaluation. | [CORE] |
| egia hutsa | egia hutsa | egia (truth) + huts (pure, mere) + a (article) | pure truth, nothing but the truth | Emphatic expression for absolute or unvarnished truth. Common in legal contexts and emphatic assertions. | [CORE] |
| egia gordina | egia gordina | egia (truth) + gordin (raw, crude) + a (article) | raw truth, harsh truth | Expression for unpleasant or difficult truth stated bluntly. Common in everyday speech. | [CORE] |
| egia sakona | egia sakona | egia (truth) + sakon (deep) + a (article) | deep truth, profound truth | Expression for fundamental or profound truths. Used in philosophical and religious discourse. | [CORE] |
| egiaren argia | egiaren argia | egia (truth) + ren (genitive) + argi (light) + a (article) | light of truth | Metaphorical expression linking truth with illumination. Common in religious and philosophical discourse. | [CORE] |
| egiazko istorioa | egiazko istorioa | egiazko (true) + istorio (story) + a (article) | true story | Fixed collocation for factual narratives. Common in journalism and everyday storytelling. | [CORE] |
| egiazko gertaera | egiazko gertaera | egiazko (true) + gertaera (event, occurrence) | true event, real occurrence | Expression for actual events as opposed to fictional ones. Common in historical and journalistic contexts. | [CORE] |
| egiazko egoera | egiazko egoera | egiazko (true) + egoera (situation, state) | true situation, real state of affairs | Expression for the actual situation. Common in analytical and investigative contexts. | [CORE] |
| egiazko balioa | egiazko balioa | egiazko (true) + balio (value) + a (article) | true value, real worth | Expression for genuine value or worth. Common in economic and evaluative contexts. | [CORE] |
| egiazko prezioa | egiazko prezioa | egiazko (true) + prezio (price) + a (article) | true price, real price | Expression for actual or fair price. Common in commercial contexts. | [CORE] |
| gezurti | gezurti | gezur (lie) + ti (adverbial suffix) | falsely, lyingly | Adverbial form indicating manner of lying or falseness. Used to describe how something is done falsely. | [CORE] |
| gezurtia | gezurtia | gezur (lie) + ti (manner) + a (article) | liar, lying person | Noun for a person who habitually lies. Common in moral evaluation and character description. | [CORE] |
| gezur esan | gezur esan | gezur (lie) + esan (to say) | to tell a lie | Fixed collocation for the act of lying. Extremely common in everyday speech. | [CORE] |
| gezur-sare | gezur-sare | gezur (lie) + sare (net, web) | web of lies | Metaphorical expression for interconnected lies. Common in narrative and investigative contexts. | [CORE] |
| gezurrezko agiri | gezurrezko agiri | gezurrezko (false) + agiri (document) | false document, forged document | Legal term for fraudulent documents. Common in legal and administrative contexts. | [CORE] |
| gezurrezko lekukotza | gezurrezko lekukotza | gezurrezko (false) + lekukotza (testimony) | false testimony, perjury | Legal term for lying under oath. Common in legal contexts. | [CORE] |
| gezurrezko identitatea | gezurrezko identitatea | gezurrezko (false) + identitate (identity) + a (article) | false identity | Expression for assumed or fraudulent identity. Common in legal and security contexts. | [CORE] |
| gezurrezko alarma | gezurrezko alarma | gezurrezko (false) + alarma (alarm) | false alarm | Common expression for unfounded warnings or alerts. Used in everyday and technical contexts. | [CORE] |
| gezur handia | gezur handia | gezur (lie) + handi (big) + a (article) | big lie | Expression for significant or consequential lies. Common in political and moral discourse. | [CORE] |
| gezur txikia | gezur txikia | gezur (lie) + txiki (small) + a (article) | little lie, white lie | Expression for minor or supposedly harmless lies. Common in everyday moral discourse. | [CORE] |
| gezur-makina | gezur-makina | gezur (lie) + makina (machine) | lie machine, compulsive liar | Colloquial expression for someone who lies constantly. Common in informal speech. | [CORE] |
| gezurra eman | gezurra eman | gezur (lie) + ra (article) + eman (to give) | to give the lie to, to prove false | Expression meaning to disprove or expose as false. Used in argumentative and analytical contexts. | [CORE] |
| gezurrezko berri | gezurrezko berri | gezurrezko (false) + berri (news) | false news, fake news | Contemporary expression for misinformation. Common in media and political discourse. | [CORE] |
| gezurrezko itxura | gezurrezko itxura | gezurrezko (false) + itxura (appearance) | false appearance, deceptive look | Expression for misleading appearances. Common in descriptive and analytical contexts. | [CORE] |
| gezurrezko izen | gezurrezko izen | gezurrezko (false) + izen (name) | false name, pseudonym | Expression for assumed names. Common in legal and literary contexts. | [CORE] |
| zuzendu | zuzendu | zuzen (correct) + du (verbal suffix) | to correct, to straighten, to rectify | Verb meaning to make correct or straight. Common in educational, editorial, and practical contexts. | [CORE] |
| zuzenketa | zuzenketa | zuzen (correct) + keta (action noun) | correction, rectification | Noun for the act or result of correcting. Common in educational and editorial contexts. | [CORE] |
| zuzenean | zuzenean | zuzen (straight) + ean (locative/manner) | directly, straight, live (broadcast) | Adverbial expression meaning directly or without intermediary. Common in spatial descriptions and media contexts (live broadcasts). | [CORE] |
| zuzeneko | zuzeneko | zuzen (straight) + eko (relational) | direct, live (adjectival) | Adjectival form meaning direct or live. Common in media contexts and descriptions of unmediated connection. | [CORE] |
| zuzen-zuzenean | zuzen-zuzenean | zuzen (straight) + zuzen (straight) + ean (locative) | very directly, straight away | Emphatic reduplication meaning very directly or immediately. Common in everyday speech. | [CORE] |
| zuzenbide | zuzenbide | zuzen (right) + bide (way, path) | law, jurisprudence, justice | Technical term for law or legal system. Common in legal and academic contexts. | [CORE] |
| zuzenbidea | zuzenbidea | zuzen (right) + bide (way) + a (article) | the law, justice system | Definite form of legal system. Common in legal discourse. | [CORE] |
| zuzentzaile | zuzentzaile | zuzen (correct) + tzaile (agent noun) | corrector, proofreader | Noun for person who corrects. Common in editorial and educational contexts. | [CORE] |
| zuzenkari | zuzenkari | zuzen (correct) + kari (instrument) | correction fluid, corrector | Noun for correction tool or substance. Common in office and school contexts. | [MARGINAL] |
| zuzen-zuzen | zuzen-zuzen | zuzen (straight) + zuzen (straight) | very straight, perfectly straight | Emphatic reduplication for perfect straightness. Common in spatial descriptions. | [CORE] |
| zuzen jarri | zuzen jarri | zuzen (straight) + jarri (to put) | to straighten, to set straight | Collocation for making something straight or upright. Common in physical and metaphorical contexts. | [CORE] |
| zuzen egon | zuzen egon | zuzen (straight) + egon (to be/stay) | to stand straight, to sit up straight | Collocation for maintaining upright posture. Common in everyday speech about posture. | [CORE] |
| zuzen-zuzena | zuzen-zuzena | zuzen (straight) + zuzen (straight) + a (article) | the very straight one, perfectly correct | Emphatic form emphasizing perfect straightness or correctness. Used in evaluative contexts. | [CORE] |
| zuzenki | zuzenki | zuzen (correct) + ki (adverbial suffix) | correctly, rightly | Adverbial form meaning in a correct manner. Common in instructional and evaluative contexts. | [CORE] |
| zuzenkeria | zuzenkeria | zuzen (correct) + keria (excessive quality) | excessive correctness, pedantry | Pejorative term for excessive concern with correctness. Common in social criticism. | [CORE] |
| zuzentze | zuzentze | zuzen (correct) + tze (verbal noun) | correcting, correction (process) | Verbal noun for the process of correcting. Common in educational contexts. | [CORE] |
| zuzen-lerro | zuzen-lerro | zuzen (straight) + lerro (line) | straight line | Geometric term for straight line. Common in mathematical and technical contexts. | [CORE] |
| zuzen-angelua | zuzen-angelua | zuzen (right) + angelu (angle) + a (article) | right angle | Geometric term for 90-degree angle. Common in mathematical and technical contexts. | [CORE] |
| zuzendaritza | zuzendaritza | zuzen (direct) + daritza (action/office noun) | direction, management, directorate | Noun for management or directing body. Common in organizational and administrative contexts. | [CORE] |
| zuzendari | zuzendari | zuzen (direct) + dari (agent) | director, manager | Noun for person who directs. Common in organizational contexts. | [CORE] |
| zuzendura | zuzendura | zuzen (direct) + dura (result noun) | direction, management | Noun for the act or result of directing. Common in organizational contexts. | [CORE] |
| zuzen-bidea | zuzen-bidea | zuzen (straight) + bide (path) + a (article) | straight path, direct route | Expression for most direct route. Common in spatial and metaphorical contexts. | [CORE] |
| zuzen ibili | zuzen ibili | zuzen (straight/right) + ibili (to walk/behave) | to behave properly, to walk the straight path | Collocation for proper moral conduct. Common in moral discourse. | [CORE] |
| zuzen-zuzena egin | zuzen-zuzena egin | zuzen (straight) + zuzen (straight) + a (article) + egin (to do) | to do exactly right, to do perfectly | Expression for doing something exactly correctly. Common in evaluative contexts. | [CORE] |
| egiazki | egiazki | egia (truth) + -zki (adverbial suffix) | truly, really, genuinely | Adverbial form used to emphasize truth or genuineness of an action or state. Common in both spoken and written discourse as an intensifier. | [CORE] |
| egia bilatu | egia bilatu | egia (truth) + bilatu (to search) | to seek the truth | Expression for truth-seeking activity, used in philosophical, investigative, and spiritual contexts. | [CORE] |
| egia aurkitu | egia aurkitu | egia (truth) + aurkitu (to find, discover) | to find/discover the truth | Used when truth is successfully uncovered through investigation or revelation. Common in narrative and investigative contexts. | [CORE] |
| egia ezkutatu | egia ezkutatu | egia (truth) + ezkutatu (to hide) | to hide the truth, to conceal the truth | Describes deliberate concealment of truth. Used in moral condemnation of deception or in describing cover-ups. | [CORE] |
| egiaren aldeko | egiaren aldeko | egia (truth) + -ren (genitive) + aldeko (in favor of, on the side of) | on the side of truth, pro-truth | Describes persons or positions aligned with truth. Used in moral and political discourse to characterize commitment to honesty. | [CORE] |
| egiaren kontrako | egiaren kontrako | egia (truth) + -ren (genitive) + kontrako (against) | against truth, contrary to truth | Describes statements, actions, or positions that oppose or contradict truth. Used in logical and moral evaluation. | [CORE] |
| egiazko dokumentua | egiazko dokumentua | egiazko (true/authentic) + dokumentua (document) | authentic document, genuine document | Legal and administrative term for documents verified as authentic, not forged or counterfeit. | [CORE] |
| egiazko sinadura | egiazko sinadura | egiazko (authentic) + sinadura (signature) | authentic signature, genuine signature | Legal and administrative term used in document verification to distinguish genuine signatures from forgeries. | [CORE] |
| egiazko historia | egiazko historia | egiazko (true) + historia (story, history) | true story, real history | Used to distinguish factual accounts from fiction or legend. Common in narrative framing and historical discourse. | [CORE] |
| egiazko arrazoia | egiazko arrazoia | egiazko (true/real) + arrazoia (reason) | real reason, true cause | Used when distinguishing actual motivations or causes from stated or apparent ones. Common in explanatory discourse. | [CORE] |
| egiazko identitatea | egiazko identitatea | egiazko (true/real) + identitatea (identity) | true identity, real identity | Used when revealing or discussing someone's actual identity, particularly when it has been concealed or misrepresented. | [CORE] |
| egiazko jatorria | egiazko jatorria | egiazko (true/authentic) + jatorria (origin, source) | true origin, authentic source | Used in provenance discussions for objects, ideas, or persons. Common in historical, commercial, and genealogical contexts. | [CORE] |
| egiazko artista | egiazko artista | egiazko (true/genuine) + artista (artist) | true artist, genuine artist | Aesthetic evaluation distinguishing authentic artistic talent from pretenders or amateurs. Used in critical discourse. | [CORE] |
| egiazko jakituria | egiazko jakituria | egiazko (true/genuine) + jakituria (wisdom) | true wisdom, genuine wisdom | Philosophical and moral discourse distinguishing authentic wisdom from mere knowledge or cleverness. | [CORE] |
| egiazko fedea | egiazko fedea | egiazko (true/genuine) + fedea (faith) | true faith, genuine faith | Religious discourse distinguishing authentic religious commitment from superficial or hypocritical observance. | [CORE] |
| egiazko sena | egiazko sena | egiazko (true/genuine) + sena (sense, feeling) | genuine feeling, true sentiment | Used to distinguish authentic emotions from feigned or superficial expressions. Common in interpersonal and literary contexts. | [CORE] |
| egiazko esanahia | egiazko esanahia | egiazko (true/real) + esanahia (meaning) | true meaning, real significance | Used in interpretive contexts to distinguish actual meaning from superficial or mistaken interpretations. | [CORE] |
| egiazko helburua | egiazko helburua | egiazko (true/real) + helburua (goal, objective) | true goal, real objective | Used to distinguish actual aims from stated or apparent purposes. Common in strategic and analytical discourse. | [CORE] |
| egiazko emaitza | egiazko emaitza | egiazko (true/real) + emaitza (result, outcome) | actual result, real outcome | Used to emphasize factual results as opposed to predicted or desired outcomes. Common in scientific and evaluative contexts. | [CORE] |
| egiazko arriskua | egiazko arriskua | egiazko (real) + arriskua (risk, danger) | real risk, genuine danger | Used to distinguish actual threats from perceived or exaggerated dangers. Common in risk assessment and warning contexts. | [CORE] |
| egiari eusten | egiari eusten | egia (truth) + -ri (dative) + eusten (to hold, maintain) | to hold to the truth, to maintain truth | Describes steadfast commitment to truth despite pressure or temptation to lie. Used in moral evaluation of character. | [CORE] |
| egia eta zuzentasuna | egia eta zuzentasuna | egia (truth) + eta (and) + zuzentasuna (correctness/justice) | truth and justice/righteousness | Fixed binomial expression linking truth with justice. Common in legal, moral, and political discourse as paired ideals. | [CORE] |
| egiazko lana | egiazko lana | egiazko (genuine/real) + lana (work) | genuine work, real work | Used to distinguish authentic labor or artistic work from imitations or inferior productions. Common in aesthetic and commercial evaluation. | [CORE] |
| egiazko produktua | egiazko produktua | egiazko (genuine/authentic) + produktua (product) | genuine product, authentic product | Commercial term for authentic goods as opposed to counterfeits or imitations. Common in consumer protection and trademark contexts. | [CORE] |
| gezur egin | gezur egin | gezur (lie) + egin (to do/make) | to lie, to make a lie | Alternative construction for lying, emphasizing the fabrication aspect. Common in everyday speech. | [CORE] |
| gezurra dirudi | gezurra dirudi | gezurra (lie) + dirudi (it seems) | it seems like a lie, it appears false | Expression of skepticism or disbelief. Used when something appears too extraordinary to be true or seems fabricated. | [CORE] |
| gezur hutsa | gezur hutsa | gezur (lie) + hutsa (pure, mere) | pure lie, complete lie, utter falsehood | Intensified expression emphasizing that something is entirely false without any truth content. Used for emphatic denial. | [CORE] |
| gezurra atera | gezurra atera | gezurra (lie) + atera (to take out, reveal) | to expose a lie, to reveal a falsehood | Used when lies are uncovered or exposed. Common in investigative and confrontational contexts. | [CORE] |
| gezurretan harrapatu | gezurretan harrapatu | gezurretan (in lies, locative plural) + harrapatu (to catch) | to catch in a lie, to catch lying | Expression for discovering someone in the act of lying or proving they have lied. Common in accusatory contexts. | [CORE] |
| gezurrezko salaketa | gezurrezko salaketa | gezurrezko (false) + salaketa (accusation, denunciation) | false accusation, false charge | Legal term for accusations known to be false. Used in legal and moral discourse about wrongful accusations. | [CORE] |
| gezurrezko promesa | gezurrezko promesa | gezurrezko (false) + promesa (promise) | false promise, empty promise | Describes promises made without intention to fulfill. Used in moral, political, and interpersonal discourse. | [CORE] |
| gezurrezko adiskidea | gezurrezko adiskidea | gezurrezko (false) + adiskide (friend) + a (article) | false friend | Describes someone who pretends friendship but is not genuine. Common in moral and interpersonal evaluations. | [CORE] |
| gezurrezko maitasuna | gezurrezko maitasuna | gezurrezko (false) + maitasun (love) + a (article) | false love, fake love | Describes insincere or pretended love. Used in romantic, literary, and moral discourse. | [CORE] |
| gezur-gezurra | gezur-gezurra | gezur (lie) + gezur (lie, reduplicated) + -a (article) | complete lie, total lie, utter falsehood | Emphatic reduplication intensifying the concept of lying. Used for emphasis in everyday and rhetorical discourse. | [CORE] |
| gezur garbia | gezur garbia | gezur (lie) + garbi (clean, clear, pure) + a (article) | outright lie, blatant lie | Describes obvious or undeniable lies. Used when falsity is clear and indisputable. | [CORE] |
| gezurretan hartu | gezurretan hartu | gezur (lie) + -etan (locative plural) + hartu (to take, catch) | to catch in a lie | Expression for catching someone lying or exposing their falsehood. Common in investigative and interpersonal contexts. | [CORE] |
| gezurretan ibili | gezurretan ibili | gezur (lie) + -etan (locative plural) + ibili (to walk, go about) | to go about lying, to be engaged in lying | Describes habitual or ongoing lying behavior. Used in moral condemnation of persistent dishonesty. | [CORE] |
| gezurrezko aitorpena | gezurrezko aitorpena | gezurrezko (false) + aitorpen (confession, statement) + a (article) | false confession, false statement | Legal term for confessions or statements known to be false. Used in judicial contexts and discussions of coerced confessions. | [CORE] |
| gezurrezko sinadura | gezurrezko sinadura | gezurrezko (false) + sinadura (signature) | false signature, forged signature | Legal and administrative term for forged signatures. Used in fraud investigations and document authentication. | [CORE] |
| gezurrezko zigilua | gezurrezko zigilua | gezurrezko (false) + zigilu (seal) + a (article) | false seal, counterfeit seal | Legal term for forged official seals. Used in discussions of document forgery and authentication. | [CORE] |
| gezurrezko dirua | gezurrezko dirua | gezurrezko (false) + diru (money) + a (article) | counterfeit money, fake money | Legal and commercial term for counterfeit currency. Used in law enforcement and financial contexts. | [CORE] |
| gezurrezko produktua | gezurrezko produktua | gezurrezko (false) + produktu (product) + a (article) | counterfeit product, fake product | Commercial and legal term for counterfeit goods. Used in consumer protection and intellectual property contexts. | [CORE] |
| zuzen egin | zuzen egin | zuzen (correct/straight) + egin (to do, make) | to do correctly, to do right | Common verbal phrase for performing actions correctly or properly. Used in instructional and evaluative contexts. | [CORE] |
| zuzen esan | zuzen esan | zuzen (correct) + esan (to say) | to say correctly, to speak correctly | Phrase for speaking accurately or correctly. Used in educational and communicative contexts. | [CORE] |
| zuzen-zuzen | zuzen-zuzen | zuzen (straight/correct) + zuzen (reduplicated) | very straight, perfectly straight, exactly right | Emphatic reduplication intensifying straightness or correctness. Used for emphasis in spatial and evaluative contexts. | [CORE] |
| zuzenketa-prozesua | zuzenketa-prozesua | zuzenketa (correction) + prozesua (process) | correction process | Technical collocation for systematic correction procedures. Used in quality control, editorial, and administrative contexts. | [CORE] |
| zuzentzailea | zuzentzailea | zuzen (correct) + -tzaile (agent) + -a (article) | corrector, proofreader | Refers to person who corrects texts or errors. Common in editorial and educational contexts. | [CORE] |
| zuzenean eman | zuzenean eman | zuzenean (directly/live) + eman (to give, broadcast) | to broadcast live, to transmit directly | Media collocation for live broadcasting. Very common in television, radio, and streaming contexts. | [CORE] |
| zuzeneko emisioa | zuzeneko emisioa | zuzeneko (live/direct) + emisio (broadcast) + a (article) | live broadcast, direct transmission | Media term for live broadcasts. Standard terminology in broadcasting and media contexts. | [CORE] |
| zuzeneko konexioa | zuzeneko konexioa | zuzeneko (direct) + konexio (connection) + a (article) | direct connection | Technical term for direct connections in telecommunications, transportation, or networking. Used in technical and travel contexts. | [CORE] |
| zuzeneko bidea | zuzeneko bidea | zuzeneko (direct) + bide (way, path) + a (article) | direct route, straight path | Refers to the most direct route or path. Used in navigation, travel, and metaphorical contexts about approaches to goals. | [CORE] |
| zuzeneko erantzuna | zuzeneko erantzuna | zuzeneko (direct) + erantzun (answer) + a (article) | direct answer, straightforward answer | Describes answers that are direct and unambiguous. Used in communicative and evaluative contexts. | [CORE] |
| zuzeneko harremana | zuzeneko harremana | zuzeneko (direct) + harreman (relationship, contact) + a (article) | direct relationship, direct contact | Describes unmediated relationships or contacts. Used in social, business, and technical contexts. | [CORE] |
| zuzeneko sarbidea | zuzeneko sarbidea | zuzeneko (direct) + sarbide (access) + a (article) | direct access | Technical and administrative term for unmediated access. Common in computing, security, and organizational contexts. | [CORE] |
| zuzeneko demokrazia | zuzeneko demokrazia | zuzeneko (direct) + demokrazia (democracy) | direct democracy | Political term for systems where citizens vote directly on issues. Used in political science and civic discourse. | [CORE] |
| zuzeneko salmentak | zuzeneko salmentak | zuzeneko (direct) + salmenta (sale) + -k (plural) | direct sales | Commercial term for sales without intermediaries. Used in business and marketing contexts. | [CORE] |
| zuzeneko inbertsioa | zuzeneko inbertsioa | zuzeneko (direct) + inbertsio (investment) + a (article) | direct investment | Economic term for direct investment in enterprises. Used in financial and economic discourse. | [CORE] |
| zuzeneko objektua | zuzeneko objektua | zuzeneko (direct) + objektu (object) + a (article) | direct object | Grammatical term for direct objects in sentence structure. Used in linguistic and educational contexts. | [CORE] |
| zuzeneko aginpidea | zuzeneko aginpidea | zuzeneko (direct) + aginpide (authority, jurisdiction) + a (article) | direct authority, direct jurisdiction | Legal and administrative term for unmediated authority. Used in organizational and legal contexts. | [CORE] |
| zuzeneko ondorioa | zuzeneko ondorioa | zuzeneko (direct) + ondorio (consequence) + a (article) | direct consequence | Describes consequences that follow immediately and without intermediation. Used in causal and analytical discourse. | [CORE] |
| zuzeneko eragina | zuzeneko eragina | zuzeneko (direct) + eragin (influence, effect) + a (article) | direct influence, direct effect | Describes unmediated influence or effects. Common in analytical and scientific discourse. | [CORE] |
| zuzeneko lotura | zuzeneko lotura | zuzeneko (direct) + lotura (link, connection) + a (article) | direct link, direct connection | Describes direct connections or links between things. Used in analytical, technical, and everyday contexts. | [CORE] |
| zuzeneko komunikazioa | zuzeneko komunikazioa | zuzeneko (direct) + komunikazio (communication) + a (article) | direct communication | Describes unmediated communication between parties. Used in organizational and interpersonal contexts. | [CORE] |
| zuzeneko parte-hartzea | zuzeneko parte-hartzea | zuzeneko (direct) + parte-hartze (participation) + a (article) | direct participation | Describes active, unmediated participation. Used in political, organizational, and social contexts. | [CORE] |
| zuzeneko kontaktua | zuzeneko kontaktua | zuzeneko (direct) + kontaktu (contact) + a (article) | direct contact | Describes unmediated contact between persons or things. Common in social, medical, and technical contexts. | [CORE] |
| zuzeneko ikuskizuna | zuzeneko ikuskizuna | zuzeneko (live) + ikuskizun (show, spectacle) + a (article) | live show, live performance | Entertainment term for performances happening in real time. Common in theater, music, and entertainment contexts. | [CORE] |
