# CLCA Protocol v3.4 — F2b Constructions Table
# Language: Finnish (fi)

| Base Form | Example | Transliteration | Translation | Usage Notes | Epistemic Status |
| oikea | oikea vastaus | oikea vastaus | correct answer, right answer | Standard collocation in educational and quiz contexts. Very common. | [CORE] |
| oikea | antaa oikea vastaus | antaa oikea vastaus | to give the correct answer | Construction for providing correct response. Common in educational contexts. | [CORE] |
| oikea | löytää oikea ratkaisu | löytää oikea ratkaisu | to find the right solution | Construction for discovering correct solution. Common in problem-solving contexts. | [CORE] |
| oikea | kääntyä oikealle | kääntyä oikealle | to turn right | Directional construction. Very common in navigation contexts. | [CORE] |
| oikea | mennä oikealle | mennä oikealle | to go right | Directional construction. Common in navigation contexts. | [CORE] |
| oikea | oikealla puolella | oikealla puolella | on the right side | Locational construction. Common in spatial descriptions. | [CORE] |
| oikea | oikeaan aikaan | oikeaan aikaan | at the right time | Construction for appropriate timing. Common across registers. | [CORE] |
| oikea | oikealla hetkellä | oikealla hetkellä | at the right moment | Construction for opportune timing. Common in narrative and analytical contexts. | [CORE] |
| oikea | tehdä oikea valinta | tehdä oikea valinta | to make the right choice | Construction for correct decision-making. Common in advisory and evaluative contexts. | [CORE] |
| oikea | valita oikea | valita oikea | to choose the right one | Construction for correct selection. Common in decision-making contexts. | [CORE] |
| oikea | olla oikealla tiellä | olla oikealla tiellä | to be on the right path/track | Idiomatic construction for pursuing correct course. Common in advisory contexts. | [CORE] |
| oikea | mennä oikeaan suuntaan | mennä oikeaan suuntaan | to go in the right direction | Construction for correct direction, literal or figurative. Common across registers. | [CORE] |
| oikea | oikea nimi | oikea nimi | real name, true name | Collocation for actual name versus pseudonym. Common in identification contexts. | [CORE] |
| oikea | oikea henkilöllisyys | oikea henkilöllisyys | true identity, real identity | Collocation for actual identity. Common in legal and narrative contexts. | [CORE] |
| oikea | saada oikeutta | saada oikeutta | to get justice, to obtain one's rights | Construction for achieving justice. Common in legal and moral discourse. | [CORE] |
| oikea | vaatia oikeutta | vaatia oikeutta | to demand justice | Construction for claiming justice. Common in legal and political discourse. | [CORE] |
| oikea | puolustaa oikeuksiaan | puolustaa oikeuksiaan | to defend one's rights | Construction for rights advocacy. Common in legal and political contexts. | [CORE] |
| oikea | loukata oikeuksia | loukata oikeuksia | to violate rights | Construction for rights violation. Common in legal and human rights discourse. | [CORE] |
| oikea | olla jonkun oikea käsi | olla jonkun oikea käsi | to be someone's right hand (trusted assistant) | Idiomatic construction for indispensable helper. Common idiom. | [CORE] |
| aito | aito ystävä | aito ystävä | true friend, genuine friend | Collocation for authentic friendship. Common in everyday discourse. | [CORE] |
| aito | aito rakkaus | aito rakkaus | true love, genuine love | Collocation for authentic love. Common in romantic and philosophical discourse. | [CORE] |
| aito | aito tunne | aito tunne | genuine feeling, authentic emotion | Collocation for sincere emotions. Common in psychological and everyday discourse. | [CORE] |
| aito | aito nahka | aito nahka | genuine leather | Collocation for authentic leather material. Very common in commercial contexts. | [CORE] |
| aito | aito kulta | aito kulta | genuine gold, real gold | Collocation for authentic gold. Common in commercial and authentication contexts. | [CORE] |
| todellinen | todellinen tilanne | todellinen tilanne | actual situation, real situation | Collocation for actual state of affairs. Common in analytical discourse. | [CORE] |
| todellinen | todellinen syy | todellinen syy | real reason, actual reason | Collocation for underlying cause. Common in explanatory discourse. | [CORE] |
| todellinen | todellinen tarkoitus | todellinen tarkoitus | real purpose, actual intention | Collocation for true intent. Common in analytical and critical discourse. | [CORE] |
| todellinen | palata todellisuuteen | palata todellisuuteen | to return to reality | Construction for coming back to actual situation from fantasy or distraction. Common idiom. | [CORE] |
| todellinen | kohdata todellisuus | kohdata todellisuus | to face reality | Construction for confronting actual situation. Common in advisory and narrative contexts. | [CORE] |
| todellinen | paeta todellisuutta | paeta todellisuutta | to escape reality | Construction for avoiding actual situation. Common in psychological and critical discourse. | [CORE] |
| todellinen | todellisuudessa | todellisuudessa | in reality, actually | Adverbial construction contrasting reality with appearance. Very common across all registers. | [CORE] |
| todistaa | todistaa syyttömyytensä | todistaa syyttömyytensä | to prove one's innocence | Legal construction for demonstrating innocence. Common in legal contexts. | [CORE] |
| todistaa | todistaa syyllisyytensä | todistaa syyllisyytensä | to prove one's guilt | Legal construction for demonstrating guilt. Less common than innocence version. | [CORE] |
| todistaa | todistaa väitteensä | todistaa väitteensä | to prove one's claim | Construction for substantiating assertions. Common in argumentative contexts. | [CORE] |
| todistaa | todistaa oikeaksi | todistaa oikeaksi | to prove right, to vindicate | Construction for demonstrating correctness. Common in argumentative contexts. | [CORE] |
| todistaa | todistaa vääräksi | todistaa vääräksi | to prove wrong, to disprove | Construction for demonstrating falsity. Common in scientific and argumentative contexts. | [CORE] |
| todistaa | todistaa oikeudessa | todistaa oikeudessa | to testify in court | Legal construction for giving testimony. Common in legal contexts. | [CORE] |
| todistaa | todistaa jonkun puolesta | todistaa jonkun puolesta | to testify on behalf of someone | Legal construction for supportive testimony. Common in legal contexts. | [CORE] |
| todistaa | todistaa jonkun hyväksi | todistaa jonkun hyväksi | to testify in someone's favor | Legal construction for favorable testimony. Common in legal contexts. | [CORE] |
| todiste | esittää todisteita | esittää todisteita | to present evidence | Legal construction for introducing evidence. Very common in legal contexts. | [CORE] |
| todiste | tuoda todisteita | tuoda todisteita | to bring evidence, to produce evidence | Legal construction for providing evidence. Common in legal contexts. | [CORE] |
| todiste | hankkia todisteita | hankkia todisteita | to gather evidence, to obtain evidence | Investigative construction for evidence collection. Common in legal and investigative contexts. | [CORE] |
| todiste | kerätä todisteita | kerätä todisteita | to collect evidence | Investigative construction for evidence gathering. Common in legal and investigative contexts. | [CORE] |
| todiste | arvioida todisteita | arvioida todisteita | to evaluate evidence | Legal construction for evidence assessment. Common in legal and analytical contexts. | [CORE] |
| todiste | punnita todisteita | punnita todisteita | to weigh evidence | Legal construction for evidence consideration. Common in legal contexts. | [CORE] |
| todiste | kiistaton todiste | kiistaton todiste | indisputable evidence, incontrovertible proof | Collocation for conclusive evidence. Common in legal and argumentative contexts. | [CORE] |
| todiste | vahva todiste | vahva todiste | strong evidence | Collocation for compelling evidence. Common in legal and analytical contexts. | [CORE] |
| todiste | heikko todiste | heikko todiste | weak evidence | Collocation for unconvincing evidence. Common in legal and analytical contexts. | [CORE] |
| luotettava | luotettava lähde | luotettava lähde | reliable source | Collocation for trustworthy information source. Very common in academic and journalistic contexts. | [CORE] |
| luotettava | luotettava tieto | luotettava tieto | reliable information | Collocation for trustworthy information. Common across registers. | [CORE] |
| paikkansapitävä | paikkansapitävä tieto | paikkansapitävä tieto | accurate information | Formal collocation for correct information. Common in formal and journalistic contexts. | [CORE] |
| paikkansapitävä | paikkansapitävä väite | paikkansapitävä väite | accurate claim, valid claim | Formal collocation for correct assertion. Common in analytical contexts. | [CORE] |
| paikkansapitävä | pitää paikkansa | pitää paikkansa | to be true, to hold true, to be accurate | Fixed idiomatic expression affirming truth or accuracy. Very common across all registers. | [CORE] |
| paikkansapitävä | ei pidä paikkaansa | ei pidä paikkaansa | is not true, does not hold, is not accurate | Negative construction denying truth or accuracy. Common across registers. | [CORE] |
| paikkansapitävä | väite pitää paikkansa | väite pitää paikkansa | the claim is true/accurate | Construction affirming accuracy of a claim. Common in analytical discourse. | [CORE] |
| virhe | tehdä virhe | tehdä virhe | to make a mistake/error | Standard construction for committing errors. Very common across all registers. | [CORE] |
| virhe | tehdä virheitä | tehdä virheitä | to make mistakes/errors (plural) | Construction for committing multiple errors. Very common across all registers. | [CORE] |
| virhe | korjata virhe | korjata virhe | to correct an error/mistake | Construction for fixing errors. Very common across all registers. | [CORE] |
| virhe | oikaista virhe | oikaista virhe | to rectify an error | Construction for correcting errors. Common in formal contexts. | [CORE] |
| virhe | huomata virhe | huomata virhe | to notice an error | Construction for error detection. Common across registers. | [CORE] |
| virhe | löytää virhe | löytää virhe | to find an error | Construction for error discovery. Common across registers. | [CORE] |
| virhe | havaita virhe | havaita virhe | to detect an error | Formal construction for error detection. Common in technical contexts. | [CORE] |
| virhe | myöntää virheensä | myöntää virheensä | to admit one's mistake | Construction for acknowledging errors. Common in moral and interpersonal discourse. | [CORE] |
| virhe | tunnustaa virheensä | tunnustaa virheensä | to confess one's mistake | Construction for admitting errors. Common in moral discourse. | [CORE] |
| virhe | vakava virhe | vakava virhe | serious error/mistake | Collocation for grave errors. Common in evaluative contexts. | [CORE] |
| virhe | pieni virhe | pieni virhe | small error/mistake | Collocation for minor errors. Common in everyday discourse. | [CORE] |
| virhe | inhimillinen virhe | inhimillinen virhe | human error | Collocation for understandable mistakes. Common in technical and moral discourse. | [CORE] |
| rehellinen | olla rehellinen | olla rehellinen | to be honest | Standard construction for honesty. Very common across all registers. | [CORE] |
| rehellinen | rehellisesti sanottuna | rehellisesti sanottuna | honestly speaking, to be honest | Discourse marker introducing frank statement. Very common in everyday speech. | [CORE] |
| rehellinen | rehellisesti puhuen | rehellisesti puhuen | honestly speaking, to speak honestly | Discourse marker for frank speech. Common in everyday and formal discourse. | [CORE] |
| rehellinen | olla rehellinen itselleen | olla rehellinen itselleen | to be honest with oneself | Construction for self-honesty. Common in psychological and moral discourse. | [CORE] |
| epätosi | epätosi väite | epätosi väite | false claim, untrue statement | Formal collocation for false assertions. Common in analytical discourse. | [CORE] |
| epätosi | epätosi tieto | epätosi tieto | false information | Formal collocation for incorrect information. Common in formal contexts. | [CORE] |
| vääristää | vääristää totuutta | vääristää totuutta | to distort the truth | Construction for misrepresenting truth. Common in critical and moral discourse. | [CORE] |
| vääristää | vääristää tosiasioita | vääristää tosiasioita | to distort facts | Construction for misrepresenting facts. Common in critical and analytical discourse. | [CORE] |
| vääristää | vääristää kuvaa | vääristää kuvaa | to distort the picture/image | Construction for misrepresenting overall situation. Common in media criticism. | [CORE] |
| vääristää | vääristää sanoja | vääristää sanoja | to distort words, to misquote | Construction for misrepresenting statements. Common in critical discourse. | [CORE] |
| petollinen | petollinen ulkonäkö | petollinen ulkonäkö | deceptive appearance | Collocation for misleading appearance. Common in descriptive and analytical contexts. | [CORE] |
| petollinen | petollinen käytös | petollinen käytös | deceitful behavior | Collocation for deceptive conduct. Common in moral discourse. | [CORE] |
| harhaanjohtava | harhaanjohtava tieto | harhaanjohtava tieto | misleading information | Collocation for deceptive information. Common in critical and legal discourse. | [CORE] |
| harhaanjohtava | harhaanjohtava mainos | harhaanjohtava mainos | misleading advertisement | Legal collocation for deceptive advertising. Common in consumer protection contexts. | [CORE] |
| harhaanjohtava | harhaanjohtava väite | harhaanjohtava väite | misleading claim | Collocation for deceptive assertion. Common in critical and legal discourse. | [CORE] |
| uskottava | uskottava selitys | uskottava selitys | credible explanation | Collocation for believable explanation. Common in analytical and investigative contexts. | [CORE] |
| uskottava | uskottava todistaja | uskottava todistaja | credible witness | Legal collocation for believable witness. Common in legal contexts. | [CORE] |
| uskottava | uskottava tarina | uskottava tarina | believable story | Collocation for plausible narrative. Common in narrative and investigative contexts. | [CORE] |
| vilpitön | vilpitön anteeksipyyntö | vilpitön anteeksipyyntö | sincere apology | Collocation for genuine apology. Common in interpersonal and moral discourse. | [CORE] |
| vilpitön | vilpitön hymy | vilpitön hymy | genuine smile | Collocation for sincere smile. Common in descriptive contexts. | [CORE] |
| vilpitön | vilpitön kiinnostus | vilpitön kiinnostus | genuine interest | Collocation for sincere interest. Common in interpersonal contexts. | [CORE] |
| todenperäinen | todenperäinen kertomus | todenperäinen kertomus | truthful account, veracious narrative | Formal collocation for factual narrative. Common in historical and journalistic contexts. | [CORE] |
| todenperäinen | todenperäinen selvitys | todenperäinen selvitys | truthful account/explanation | Formal collocation for factual explanation. Common in official contexts. | [CORE] |
| väittää | väittää olevansa | väittää olevansa | to claim to be | Construction for asserting identity or status. Common in skeptical or neutral reporting. | [CORE] |
| väittää | väittää tietävänsä | väittää tietävänsä | to claim to know | Construction for asserting knowledge. Common in skeptical discourse. | [CORE] |
| väittää | väittää syyttömyyttään | väittää syyttömyyttään | to claim one's innocence | Legal construction for asserting innocence. Common in legal contexts. | [CORE] |
| todentaa | todentaa henkilöllisyys | todentaa henkilöllisyys | to verify identity | Administrative construction for identity verification. Common in official contexts. | [CORE] |
| todentaa | todentaa tiedot | todentaa tiedot | to verify information | Construction for information verification. Common in administrative and investigative contexts. | [CORE] |
