# CLCA Protocol v3.4 — F2a Derivational Table
# Language: Finnish (fi)

| Base Form | Derived Form | Transliteration | Literal Breakdown | Translation | Usage Description | Epistemic Status |
| väärä | vääristely | vääristely | vääristä- + -ly (action noun suffix) | distortion, misrepresentation | Act or process of distorting, often with connotation of systematic distortion. | [CORE] |
| väärä | väärennös | väärennös | väärennä- + -ös (result noun suffix) | forgery, counterfeit, fake | Forged or counterfeit object or document. | [CORE] |
| väärä | väärentäjä | väärentäjä | väärennä- + -täjä (agent noun suffix) | forger, counterfeiter | Person who creates forgeries or counterfeits. | [CORE] |
| väärä | vääristynyt | vääristynyt | vääristy- + -nyt (past participle) | distorted, warped | Describes something that has become distorted. | [CORE] |
| väärä | väärinkäsitys | väärinkäsitys | väärin + käsitys (understanding) | misunderstanding, misconception | Incorrect understanding or interpretation. | [CORE] |
| väärä | väärinkäyttö | väärinkäyttö | väärin + käyttö (use) | misuse, abuse | Improper or abusive use of something. | [CORE] |
| väärä | väärinkäyttää | väärinkäyttää | väärin + käyttää (to use) | to misuse, to abuse | Verb meaning to use something improperly or abusively. | [CORE] |
| väärä | väärinarvioida | väärinarvioida | väärin + arvioida (to evaluate) | to misjudge, to miscalculate | Verb meaning to evaluate or judge incorrectly. | [CORE] |
| väärä | väärinarviointi | väärinarviointi | väärin + arviointi (evaluation) | misjudgment, miscalculation | Incorrect evaluation or judgment. | [CORE] |
| väärä | väärinymmärrys | väärinymmärrys | väärin + ymmärrys (understanding) | misunderstanding | Incorrect understanding, synonym of väärinkäsitys. | [CORE] |
| väärä | väärinkirjoitus | väärinkirjoitus | väärin + kirjoitus (writing) | misspelling | Incorrect spelling of words. | [CORE] |
| väärä | väärinajattelija | väärinajattelija | väärin + ajattelija (thinker) | heretic, dissident, wrong-thinker | Someone who holds incorrect or heretical views. | [CORE] |
| väärä | väärinajattelu | väärinajattelu | väärin + ajattelu (thinking) | wrong thinking, heresy | Incorrect or heretical thinking. | [CORE] |
| väärä | väärinperustein | väärinperustein | väärin + perustein (on grounds - instructive plural) | on false grounds, on incorrect basis | Adverbial expression indicating action based on incorrect reasoning. | [CORE] |
| väärä | väärinpäin | väärinpäin | väärin + päin (direction suffix) | wrong way around, inside out, upside down | Describes incorrect orientation or direction. | [CORE] |
| väärä | vääränlainen | vääränlainen | väärän (genitive) + lainen (kind, type) | wrong kind of, incorrect type of | Describes something as being the wrong type or kind. | [CORE] |
| väärä | vääränvärinen | vääränvärinen | väärän (genitive) + värinen (colored) | wrong-colored, of the wrong color | Describes something having incorrect color. | [CORE] |
| väärä | vääränkokoinen | vääränkokoinen | väärän (genitive) + kokoinen (sized) | wrong-sized, of the wrong size | Describes something having incorrect size. | [CORE] |
| väärä | vääränmuotoinen | vääränmuotoinen | väärän (genitive) + muotoinen (shaped) | wrong-shaped, malformed | Describes something having incorrect or abnormal shape. | [CORE] |
| väärä | väärä hälytys | väärä hälytys | väärä + hälytys (alarm) | false alarm | Alarm or warning that proves unfounded. | [CORE] |
| väärä | väärä todistus | väärä todistus | väärä + todistus (testimony) | false testimony, perjury | Legal term for false testimony under oath. | [CORE] |
| väärä | väärä vala | väärä vala | väärä + vala (oath) | perjury, false oath | Legal term for swearing falsely under oath. | [CORE] |
| väärä | väärä käsitys | väärä käsitys | väärä + käsitys (understanding) | wrong impression, misconception | Incorrect understanding or false impression. | [CORE] |
| väärä | väärä suunta | väärä suunta | väärä + suunta (direction) | wrong direction | Incorrect direction, literal or figurative. | [CORE] |
| väärä | väärä raide | väärä raide | väärä + raide (track) | wrong track | Idiomatic for being on wrong track or pursuing wrong course. | [CORE] |
| väärä | väärä jälki | väärä jälki | väärä + jälki (trail, track) | false trail, red herring | Misleading clue or false trail. | [CORE] |
| väärä | väärä raha | väärä raha | väärä + raha (money) | counterfeit money | Forged or counterfeit currency. | [CORE] |
| väärä | väärä nimi | väärä nimi | väärä + nimi (name) | false name, wrong name | Incorrect or assumed name. | [CORE] |
| väärä | väärennösrikos | väärennösrikos | väärennös + rikos (crime) | forgery (crime), counterfeiting offense | Legal term for the crime of forgery. | [CORE] |
| väärä | väärennösteko | väärennösteko | väärennös + teko (deed, act) | forgery (crime) | Legal term for act of forgery. | [CORE] |
| väärä | vääryydenteko | vääryydenteko | vääryys + teko (deed, act) | act of injustice, wrongdoing | Formal term for committing injustice or wrong. | [CORE] |
| oikea | oikein | oikein | oikea + -in (adverb suffix) | correctly, rightly, properly; very, really | Dual function: manner adverb meaning correctly and intensifier meaning very/really. | [CORE] |
| oikea | oikeasti | oikeasti | oikea + -sti (adverb suffix) | really, actually, truly | Colloquial adverb emphasizing reality or genuineness. | [CORE] |
| oikea | oikeus | oikeus | oikea + -us (abstract noun suffix) | right, justice, law, court | Polysemous: legal right, justice as concept, or court of law. | [CORE] |
| oikea | oikeellisuus | oikeellisuus | oikeellinen + -uus (abstract noun suffix) | correctness, accuracy | Quality of being correct or accurate. | [CORE] |
| oikea | oikeudenmukaisuus | oikeudenmukaisuus | oikeudenmukainen + -uus (abstract noun suffix) | justice, fairness | Abstract noun for justice or fairness as principle. | [CORE] |
| oikea | oikeamielisyys | oikeamielisyys | oikeamielinen + -yys (abstract noun suffix) | righteousness, uprightness | Quality of being righteous or upright. Formal or religious register. | [MARGINAL] |
| oikea | oikeaoppisuus | oikeaoppisuus | oikeaoppinen + -uus (abstract noun suffix) | orthodoxy | Conformity to correct or orthodox doctrine. | [CORE] |
| oikea | oikeutus | oikeutus | oikeut- + -us (result noun suffix) | justification, authorization | Justification or authorization for something. | [CORE] |
| oikea | oikeakielisyys | oikeakielisyys | oikeakielinen + -yys (abstract noun suffix) | linguistic correctness, proper language use | Conformity to standard language norms. | [CORE] |
| oikea | oikeellinen | oikeellinen | oikea + -llinen (adjectival suffix) | correct, accurate, proper | Formal term evaluating correctness or accuracy. | [CORE] |
| oikea | oikeutettu | oikeutettu | oikeut- + -ettu (past participle) | justified, entitled, warranted | Describes something justified or warranted. | [CORE] |
| oikea | oikeudenmukainen | oikeudenmukainen | oikeuden (genitive) + mukainen (according to) | just, fair | Describes something according with justice or fairness. | [CORE] |
| oikea | oikeamielinen | oikeamielinen | oikea + mieli (mind) + -nen (adjectival suffix) | righteous, right-minded, just | Describes person of upright character. Formal or literary. | [MARGINAL] |
| oikea | oikea-aikainen | oikea-aikainen | oikea + aika (time) + -inen (adjectival suffix) | timely, well-timed | Describes something occurring at right or appropriate time. | [CORE] |
| oikea | oikeakätinen | oikeakätinen | oikea + käsi (hand) + -inen (adjectival suffix) | right-handed | Describes person who uses right hand as dominant. Directional use. | [MARGINAL] |
| oikea | oikeaoppinen | oikeaoppinen | oikea + oppi (teaching) + -inen (adjectival suffix) | orthodox | Describes adherence to correct or orthodox doctrine. | [CORE] |
| oikea | oikeanpuoleinen | oikeanpuoleinen | oikean (genitive) + puoli (side) + -inen (adjectival suffix) | right-side, on the right | Describes location on right side. Directional use. | [CORE] |
| oikea | oikeakielinen | oikeakielinen | oikea + kieli (language) + -inen (adjectival suffix) | linguistically correct, in proper language | Describes language use conforming to standard norms. | [CORE] |
| oikea | oikeuttaa | oikeuttaa | oikeu- + -ttaa (causative suffix) | to justify, to entitle, to warrant | Verb meaning to justify or provide grounds for something. | [CORE] |
| oikea | oikeellistaa | oikeellistaa | oikeelli- + -staa (causative suffix) | to correct, to rectify | Verb meaning to make correct or accurate. | [CORE] |
| oikea | oikaista | oikaista | oikai- + -sta (verb suffix) | to correct, to rectify, to straighten | Verb meaning to correct errors or straighten something. | [CORE] |
| oikea | oikaiseminen | oikaiseminen | oikaise- + -minen (action noun suffix) | correction, rectification | Act of correcting or rectifying. | [CORE] |
| oikea | oikaisu | oikaisu | oikai- + -su (result noun suffix) | correction, rectification | Correction or rectification, especially in published material. | [CORE] |
| oikea | oikeusjuttu | oikeusjuttu | oikeus + juttu (case, matter) | legal case, lawsuit | Legal case or lawsuit. | [CORE] |
| oikea | oikeusistuin | oikeusistuin | oikeus + istuin (seat, tribunal) | court of law, tribunal | Formal term for court of law. | [CORE] |
| oikea | oikeuslaitos | oikeuslaitos | oikeus + laitos (institution, system) | judicial system, judiciary | System of courts and legal institutions. | [CORE] |
| oikea | oikeustiede | oikeustiede | oikeus + tiede (science, scholarship) | jurisprudence, legal science | Academic study of law. | [CORE] |
| oikea | oikeusturva | oikeusturva | oikeus + turva (protection, security) | legal protection, legal security | Protection afforded by legal rights and due process. | [CORE] |
| oikea | oikeusvaltioperiaate | oikeusvaltioperiaate | oikeus + valtio (state) + periaate (principle) | rule of law principle | Constitutional principle that state power is subject to law. | [CORE] |
| oikea | oikea käsi | oikea käsi | oikea + käsi (hand) | right hand; right-hand person (idiom) | Literal: right hand. Idiomatic: trusted assistant. | [CORE] |
| oikea | oikea puoli | oikea puoli | oikea + puoli (side) | right side | Right side directionally or correct/proper side. | [MARGINAL] |
| oikea | oikealla | oikealla | oikea + -lla (adessive case) | on the right | Adverbial expression for location or direction to the right. Directional use. | [CORE] |
| aito | aitous | aitous | aito + -us (abstract noun suffix) | genuineness, authenticity | Quality of being genuine or authentic. | [CORE] |
| luotettava | luotettavuus | luotettavuus | luotettava + -uus (abstract noun suffix) | reliability, trustworthiness | Quality of being reliable or trustworthy. | [CORE] |
| paikkansapitävä | paikkansapitävyys | paikkansapitävyys | paikkansapitävä + -yys (abstract noun suffix) | accuracy, correctness, validity | Quality of being accurate or correct. | [CORE] |
| virhe | virheellinen | virheellinen | virhe + -llinen (adjectival suffix) | erroneous, incorrect, faulty | Describes something containing errors or mistakes. | [CORE] |
| virhe | virheetön | virheetön | virhe + -tön (negative suffix) | error-free, flawless | Describes something without errors or mistakes. | [CORE] |
| virhe | virheellisyys | virheellisyys | virheellinen + -yys (abstract noun suffix) | erroneousness, faultiness | Quality of being erroneous or faulty. | [CORE] |
| virhe | virheettömyys | virheettömyys | virheetön + -yys (abstract noun suffix) | flawlessness, perfection | Quality of being without errors. | [CORE] |
| rehellinen | rehellisyys | rehellisyys | rehellinen + -yys (abstract noun suffix) | honesty, truthfulness | Quality of being honest or truthful. | [CORE] |
| rehellinen | rehellisesti | rehellisesti | rehellinen + -sti (adverb suffix) | honestly, truthfully | Adverb describing honest manner of action or speech. | [CORE] |
| rehellinen | epärehellinen | epärehellinen | epä- (negative prefix) + rehellinen | dishonest, untruthful | Describes persons or actions lacking honesty. | [CORE] |
| rehellinen | epärehellisyys | epärehellisyys | epärehellinen + -yys (abstract noun suffix) | dishonesty, untruthfulness | Quality of being dishonest. | [CORE] |
| petollinen | petollisuus | petollisuus | petollinen + -uus (abstract noun suffix) | deceitfulness, fraudulence | Quality of being deceptive or deceitful. | [CORE] |
| petollinen | petollisesti | petollisesti | petollinen + -sti (adverb suffix) | deceitfully, fraudulently | Adverb describing deceptive manner. | [CORE] |
| harhaanjohtava | harhaanjohtavuus | harhaanjohtavuus | harhaanjohtava + -uus (abstract noun suffix) | misleadingness | Quality of being misleading. | [CORE] |
| uskottava | uskottavuus | uskottavuus | uskottava + -uus (abstract noun suffix) | credibility, believability, plausibility | Quality of being credible or believable. | [CORE] |
| vilpitön | vilpittömyys | vilpittömyys | vilpitön + -yys (abstract noun suffix) | sincerity, genuineness | Quality of being sincere or genuine. | [CORE] |
| vilpitön | vilpittömästi | vilpittömästi | vilpitön + -sti (adverb suffix) | sincerely, genuinely | Adverb describing sincere manner. | [CORE] |
| väittää | väite | väite | väittä- + -e (result noun suffix) | claim, assertion, statement | Claim or assertion made, particularly one requiring support. | [CORE] |
| väittää | väittely | väittely | väittel- + -y (action noun suffix) | debate, disputation, argument | Act of debating or disputing, exchange of claims. | [CORE] |
| väittää | väittelijä | väittelijä | väittel- + -ijä (agent noun suffix) | debater, disputant | Person who debates or disputes. | [CORE] |
| väittää | väitös | väitös | väit- + -ös (result noun suffix) | doctoral defense, dissertation defense | Academic defense of doctoral dissertation. | [CORE] |
| väittää | väitöskirja | väitöskirja | väitös + kirja (book) | doctoral dissertation, thesis | Written work defended in doctoral examination. | [CORE] |
| väittää | väitellä | väitellä | väit- + -ellä (frequentative verb suffix) | to debate, to dispute, to argue | Verb meaning to engage in debate or disputation. | [CORE] |
