# F2b CONSTRUCTIONS TABLE

| Base Form | Example | Transliteration | Translation | Usage Notes | Epistemic Status |
| doğru | doğru karar | N/A (Latin script) | right decision, correct choice | Common collocation for evaluating decisions as correct. Used across all contexts involving decision-making: "Doğru kararı verdi" (He/she made the right decision). | [CORE] |
| doğru | doğru bilgi | N/A (Latin script) | correct information, accurate knowledge | Common collocation for accurate information. Fundamental in epistemic contexts: "Doğru bilgiye ulaşmak" (to access correct information). | [CORE] |
| doğru | doğru yanlış | N/A (Latin script) | true or false, right or wrong | Fixed pair used in testing, evaluation, and moral contexts. Common in educational discourse: "Doğru yanlış soruları" (true/false questions). | [CORE] |
| yanlış | yanlış anlamak | N/A (Latin script) | to misunderstand, to understand incorrectly | Common construction for incorrect understanding. Used across all registers: "Beni yanlış anladın" (You misunderstood me). | [CORE] |
| yanlış | yanlış yapmak | N/A (Latin script) | to make a mistake, to do wrong | Common construction for making errors or doing wrong. Used in both epistemic and moral contexts: "Yanlış yaptım" (I made a mistake / I did wrong). | [CORE] |
| yanlış | yanlış olmak | N/A (Latin script) | to be wrong, to be incorrect | Basic copular construction for stating wrongness or incorrectness. Fundamental across all contexts: "Bu yanlış" (This is wrong). | [CORE] |
| yanlış | yanlış anlaşılmak | N/A (Latin script) | to be misunderstood | Passive construction indicating being misunderstood. Common in clarifications: "Yanlış anlaşıldım" (I was misunderstood). | [CORE] |
| yanlış | yanlış bilgi | N/A (Latin script) | wrong information, incorrect information, misinformation | Common collocation for inaccurate information. Used in epistemic contexts: "Yanlış bilgi yaymak" (to spread misinformation). | [CORE] |
| yanlış | yanlış çıkmak | N/A (Latin script) | to turn out to be wrong, to be proven incorrect | Construction indicating something is proven or turns out to be wrong. Common in predictions: "Tahminim yanlış çıktı" (My guess turned out to be wrong). | [CORE] |
| gerçek | gerçek olmak | N/A (Latin script) | to be real, to be true | Basic copular construction for asserting reality or truth. Fundamental across all contexts: "Bu gerçek olamaz" (This can't be real/true). | [CORE] |
| gerçek | gerçeği yansıtmak | N/A (Latin script) | to reflect reality, to represent truth | Construction for accurately representing reality. Common in evaluations of media and testimony: "Film gerçeği yansıtıyor" (The film reflects reality). | [CORE] |
| gerçek | gerçek ortaya çıkmak | N/A (Latin script) | the truth comes out, reality emerges | Common construction for truth being revealed or discovered. Used in investigative and narrative contexts: "Sonunda gerçek ortaya çıktı" (Finally the truth came out). | [CORE] |
| gerçek | gerçeğe dönüşmek | N/A (Latin script) | to become reality, to turn into reality | Construction for transformation from possibility to reality. Common in planning and narrative contexts: "Hayaller gerçeğe dönüştü" (Dreams turned into reality). | [CORE] |
| gerçek | gerçek anlamda | N/A (Latin script) | in the true sense, in the real sense, genuinely | Adverbial phrase emphasizing genuine or authentic meaning. Common in formal contexts: "Gerçek anlamda özgür" (truly free in the real sense). | [CORE] |
| gerçek | gerçek hayat | N/A (Latin script) | real life | Common collocation distinguishing actual life from fiction or idealization. Used across all registers: "Gerçek hayatta böyle olmaz" (It doesn't happen like that in real life). | [CORE] |
| gerçek | gerçek dışı | N/A (Latin script) | unreal, unrealistic, surreal | Construction describing something as outside reality. Common in evaluations: "Gerçek dışı bir iddia" (an unrealistic claim). | [CORE] |
| gerçek | gerçek üstü | N/A (Latin script) | surreal, surrealistic | Construction for artistic surrealism or dreamlike situations. Common in artistic contexts: "Gerçek üstü sanat" (surrealist art). | [CORE] |
| gerçek | gerçek göstermek | N/A (Latin script) | to show the truth, to reveal reality | Construction for revealing or demonstrating truth. Used in investigative contexts: "Gerçeği göstermek" (to show the truth). | [CORE] |
| gerçek | gerçek kimlik | N/A (Latin script) | true identity, real identity | Collocation for actual identity versus assumed identity. Common in legal and narrative contexts: "Gerçek kimliğini açıkladı" (He/she revealed his/her true identity). | [CORE] |
| gerçek | gerçek yüz | N/A (Latin script) | true face, real nature | Metaphorical construction for true character versus presented appearance. Common in moral evaluation: "Gerçek yüzünü gösterdi" (He/she showed his/her true face). | [CORE] |
| gerçek | gerçekten de | N/A (Latin script) | really and truly, indeed | Emphatic adverbial construction strengthening assertion of truth. Common across all registers: "Gerçekten de öyle" (It really is so). | [CORE] |
| gerçek | gerçek şu ki | N/A (Latin script) | the truth is that, the fact is that | Fixed construction introducing statement of truth or reality. Common in argumentative discourse: "Gerçek şu ki, hazır değiliz" (The truth is that we're not ready). | [CORE] |
| gerçek | gerçeğe aykırı | N/A (Latin script) | contrary to reality, false, untrue | Formal construction for statements contradicting reality. Common in legal contexts: "Gerçeğe aykırı beyanda bulunmak" (to make false statements). | [CORE] |
| sahih | sahih olmak | N/A (Latin script) | to be authentic, to be sound, to be valid | Copular construction for asserting authenticity or validity. Used primarily in religious and legal contexts: "Hadis sahih" (The hadith is authentic). | [CORE] |
| hakikat | hakikat olmak | N/A (Latin script) | to be truth, to be reality | Copular construction asserting truth or reality, often in elevated discourse. Used in philosophical and literary contexts: "Bu bir hakikattir" (This is a truth). | [CORE] |
| hakikat | hakikati görmek | N/A (Latin script) | to see the truth, to perceive reality | Construction for recognizing or understanding truth. Common in philosophical and religious discourse: "Hakikati görmek" (to see the truth). | [CORE] |
| hakikat | hakikat payı | N/A (Latin script) | element of truth, grain of truth | Construction acknowledging partial truth in a claim. Common in evaluative discourse: "Söylediklerinde hakikat payı var" (There's an element of truth in what he/she said). | [CORE] |
| hak | hak etmek | N/A (Latin script) | to deserve, to merit, to earn | Common construction for evaluating whether someone merits something. Used in moral and everyday contexts: "Bu ödülü hak etti" (He/she deserved this award). | [CORE] |
| hak | hak vermek | N/A (Latin script) | to agree with, to side with, to acknowledge someone is right | Construction expressing agreement or acknowledgment of correctness. Very common in discussions: "Sana hak veriyorum" (I agree with you / You're right). | [CORE] |
| hak | hak yemek | N/A (Latin script) | to usurp someone's rights, to wrong someone | Idiomatic construction for violating rights, literally "to eat someone's right." Common in moral discourse: "Kimsenin hakkını yeme" (Don't wrong anyone). | [CORE] |
| hak | hak aramak | N/A (Latin script) | to seek justice, to pursue one's rights | Construction for actively pursuing rights. Common in legal and activist discourse: "Hakkını aramak" (to seek one's rights). | [CORE] |
| hak | hak kazanmak | N/A (Latin script) | to earn the right, to gain entitlement | Construction for earning rights through action or merit. Common in legal and moral contexts: "Bu hakkı kazandı" (He/she earned this right). | [CORE] |
| hak | hakkını vermek | N/A (Latin script) | to give due credit, to do justice to | Construction meaning to give proper recognition or treatment. Used in evaluations: "Bu filmin hakkını verdi" (He/she did justice to this film). | [CORE] |
| hak | hakkını helal etmek | N/A (Latin script) | to forgive someone's debt/wrong, to waive one's rights | Religious and moral construction for forgiving wrongs. Common in reconciliation contexts: "Hakkını helal et" (Forgive me for any wrongs). | [CORE] |
| hak | hak sahibi olmak | N/A (Latin script) | to be the rightful owner, to hold rights | Construction for having legitimate rights or ownership. Common in legal contexts: "Bu konuda hak sahibi" (holds rights in this matter). | [CORE] |
| hak | hakkında konuşmak | N/A (Latin script) | to talk about, to discuss | Common construction using "hakkında" as postposition. Used across all registers: "Bu konu hakkında konuşalım" (Let's talk about this topic). | [CORE] |
| hak | hak getire | N/A (Latin script) | may it bring blessings, congratulations (on acquisition) | Traditional formulaic expression congratulating acquisitions. Used in social interactions: "Yeni eviniz hak getire" (May your new house bring blessings). | [CORE] |
| hak | hak yolu | N/A (Latin script) | the right path, the path of truth | Religious and moral construction for the correct path. Common in religious discourse: "Hak yolda olmak" (to be on the right path). | [CORE] |
| hak | hakkın rahmetine kavuşmak | N/A (Latin script) | to pass away, to die (euphemism) | Euphemistic religious construction for death, literally "to reach God's mercy." Used in obituaries: "Babam hakkın rahmetine kavuştu" (My father passed away). | [CORE] |
| düzgün | düzgün olmak | N/A (Latin script) | to be proper, to be orderly, to be decent | Copular construction for evaluating propriety or orderliness. Common in moral and practical contexts: "Davranışları düzgün" (His/her behavior is proper). | [CORE] |
| düzgün | düzgün yaşamak | N/A (Latin script) | to live properly, to live decently | Construction for living according to proper standards. Common in moral discourse: "Düzgün yaşamaya çalışıyor" (He/she is trying to live properly). | [CORE] |
| sahte | sahte olmak | N/A (Latin script) | to be fake, to be false, to be counterfeit | Copular construction for asserting falseness or inauthenticity. Common across all contexts: "Bu para sahte" (This money is counterfeit). | [CORE] |
| sahte | sahte çıkmak | N/A (Latin script) | to turn out to be fake, to be revealed as false | Construction indicating something is proven to be fake. Common in discoveries: "Belge sahte çıktı" (The document turned out to be fake). | [CORE] |
| asıl | asıl olmak | N/A (Latin script) | to be original, to be the real one | Copular construction distinguishing original from copy. Common in authenticity evaluations: "Bu asıl, o kopya" (This is the original, that's a copy). | [CORE] |
| asıl | aslında olmak | N/A (Latin script) | actually to be, in reality to be | Construction contrasting appearance with reality. Very common across all registers: "Aslında haklısın" (Actually, you're right). | [CORE] |
| asıl | asıl mesele | N/A (Latin script) | the real issue, the actual matter | Collocation identifying the fundamental issue. Common in analytical discourse: "Asıl mesele bu değil" (That's not the real issue). | [CORE] |
| asıl | asıl sorun | N/A (Latin script) | the real problem, the actual problem | Collocation identifying the fundamental problem. Common in problem-solving contexts: "Asıl sorun para değil" (The real problem isn't money). | [CORE] |
| güvenilir | güvenilir olmak | N/A (Latin script) | to be reliable, to be trustworthy | Copular construction for asserting reliability. Common in evaluations: "Bu kaynak güvenilir" (This source is reliable). | [CORE] |
| güvenilir | güvenilir kaynak | N/A (Latin script) | reliable source, trustworthy source | Common collocation for credible information sources. Fundamental in epistemic contexts: "Güvenilir bir kaynaktan öğrendim" (I learned it from a reliable source). | [CORE] |
| kesin | kesin olmak | N/A (Latin script) | to be certain, to be definite | Copular construction for asserting certainty. Common in epistemic contexts: "Bu kesin değil" (This is not certain). | [CORE] |
| kesin | kesin bilgi | N/A (Latin script) | certain information, definite knowledge | Collocation for information that is certain or confirmed. Common in epistemic contexts: "Kesin bilgim yok" (I don't have certain information). | [CORE] |
| kesin | kesin karar | N/A (Latin script) | final decision, definite decision | Collocation for decisions that are final and unchangeable. Common in administrative contexts: "Kesin kararı vermek" (to make the final decision). | [CORE] |
| mutlak | mutlak olmak | N/A (Latin script) | to be absolute, to be unconditional | Copular construction for asserting absoluteness. Common in philosophical discourse: "Hakikat mutlaktır" (Truth is absolute). | [CORE] |
| mutlak | mutlak hakikat | N/A (Latin script) | absolute truth | Collocation for truth without qualification. Common in philosophical and religious discourse: "Mutlak hakikati aramak" (to seek absolute truth). | [CORE] |
| yanıltıcı | yanıltıcı olmak | N/A (Latin script) | to be misleading, to be deceptive | Copular construction for asserting misleading quality. Common in evaluations: "Bu reklam yanıltıcı" (This advertisement is misleading). | [CORE] |
| isabetli | isabetli olmak | N/A (Latin script) | to be accurate, to be apt | Copular construction for asserting accuracy or aptness. Common in evaluations: "Yorumun isabetli" (Your comment is apt). | [CORE] |
| isabetli | isabetli karar | N/A (Latin script) | sound decision, apt decision | Collocation for decisions that are well-judged. Common in evaluative contexts: "İsabetli bir karar verdi" (He/she made a sound decision). | [CORE] |
| tutarlı | tutarlı olmak | N/A (Latin script) | to be consistent, to be coherent | Copular construction for asserting consistency. Common in logical evaluations: "Argümanın tutarlı" (The argument is consistent). | [CORE] |
| geçerli | geçerli olmak | N/A (Latin script) | to be valid, to be in effect | Copular construction for asserting validity. Common in legal contexts: "Bu belge artık geçerli değil" (This document is no longer valid). | [CORE] |
| özgün | özgün olmak | N/A (Latin script) | to be original, to be authentic | Copular construction for asserting originality. Common in academic and artistic contexts: "Bu çalışma özgün" (This work is original). | [CORE] |
| sağlam | sağlam olmak | N/A (Latin script) | to be sound, to be solid, to be reliable | Copular construction for asserting soundness. Used for physical and abstract evaluations: "Temeller sağlam" (The foundations are sound). | [CORE] |
| sağlam | sağlam kanıt | N/A (Latin script) | solid evidence, sound proof | Collocation for reliable evidence. Common in legal and argumentative contexts: "Sağlam kanıtlar var" (There is solid evidence). | [CORE] |
| sağlam | sağlam delil | N/A (Latin script) | solid evidence, sound proof | Collocation for reliable evidence, synonym of "sağlam kanıt." Common in legal contexts: "Sağlam delil sunmak" (to present solid evidence). | [CORE] |
| inandırıcı | inandırıcı olmak | N/A (Latin script) | to be convincing, to be credible | Copular construction for asserting convincingness. Common in evaluations: "Açıklaması inandırıcı değil" (His/her explanation is not convincing). | [CORE] |
| inandırıcı | inandırıcı gelmek | N/A (Latin script) | to seem convincing, to appear credible | Construction for subjective impression of convincingness. Common in evaluations: "Bana inandırıcı gelmiyor" (It doesn't seem convincing to me). | [CORE] |
| makul | makul olmak | N/A (Latin script) | to be reasonable, to be sensible | Copular construction for asserting reasonableness. Common in evaluations: "Bu fiyat makul" (This price is reasonable). | [CORE] |
| makul | makul görünmek | N/A (Latin script) | to seem reasonable, to appear sensible | Construction for appearance of reasonableness. Common in evaluations: "Teklif makul görünüyor" (The offer seems reasonable). | [CORE] |
