# CLCA Protocol v3.4 — F2b Constructions Table
# Language: Quechua (qu)

| Base Form | Example | Transliteration | Translation | Usage Notes | Epistemic Status |
| chiqap | chiqap ninki | chiqap ninki | you speak truly, you are right | Construction affirming the truth of what someone has said. Common in conversational agreement and validation. | [CORE] |
| llulla | llulla-ta rimay | llullata rimay | to speak lies, to tell falsehoods | Common construction combining llulla (accusative) with rimay "to speak." Used in everyday contexts when discussing dishonest speech. | [CORE] |
| llulla | llulla-ta willakuy | llullata willakuy | to tell lies, to give false testimony | Construction combining llulla (accusative) with willakuy "to tell/narrate." Used in legal and formal contexts for false testimony. | [CORE] |
| llulla | llulla-ta niy | llullata niy | to say lies, to speak falsely | Construction combining llulla (accusative) with niy "to say." Used in direct speech contexts. | [CORE] |
| llulla | llulla-wan kay | llullawan kay | to be with lies, to be characterized by deception | Comitative construction indicating association with falsehood. Used to characterize someone or something as fundamentally dishonest. | [CORE] |
| llulla | llulla-manta parlay | llullamanta parlay | to speak from lies, to speak falsely | Ablative construction emphasizing origin of speech in falsehood. Used to characterize the basis of dishonest statements. | [CORE] |
| llulla | llulla-pi tiyay | llullapi tiyay | to dwell in lies, to live in falsehood | Locative construction indicating habitual dishonesty or living in a state of deception. Used for moral condemnation. | [CORE] |
| llullakuy | ama llullakuy-chu | ama llullakychu | don't lie, do not deceive | Prohibitive construction using ama (negative imperative) with -chu (negative marker). Common moral injunction and parental instruction. | [CORE] |
| llullakuy | llullakuy-ta mana munani | llullaykuyta mana munani | I don't want to lie, I don't want to deceive | Construction expressing unwillingness to lie. Used to assert one's commitment to truthfulness. | [CORE] |
| allin | allin-mi kay | allinmi kay | it is good, it is well | Basic evaluative construction with direct evidential. Used for positive assessment based on direct knowledge. | [CORE] |
| allin | allin-ta ruray | allinta ruray | to do good, to do well, to act properly | Common construction combining allin (accusative) with ruray "to do/make." Used in moral instruction and practical guidance. | [CORE] |
| allin | allin-ta yachay | allinta yachay | to know well, to know properly | Construction indicating thorough or proper knowledge. Used in educational contexts. | [CORE] |
| allin | allin-ta qaway | allinta qaway | to look well, to look carefully, to examine properly | Construction indicating careful observation or examination. Common in instructions and advice. | [CORE] |
| allin | allin-ta uyariy | allinta uyariy | to listen well, to listen carefully | Construction indicating attentive listening. Common in pedagogical and advisory contexts. | [CORE] |
| allin | mana allin kay | mana allin kay | to not be good, to be bad | Negated construction forming the standard expression for "bad" or "wrong." Used across all evaluative contexts. | [CORE] |
| allin | allin-chu mana allin-chu | allinchu mana allinchu | good or bad, whether good or not | Disjunctive construction used in questions or deliberations about quality or correctness. Common in evaluative discourse. | [CORE] |
| chanin | chanin-mi kay | chaninmi kay | it is valid, it is legitimate, it has value | Construction affirming legitimacy or value with direct evidential. Used in legal and administrative contexts. | [CORE] |
| chanin | mana chanin kay | mana chanin kay | to be invalid, to be illegitimate, to lack value | Negated construction indicating lack of legitimacy or value. Used in legal and administrative rejection. | [CORE] |
| chanin | chanin-ta quy | chaninta quy | to give value, to validate, to legitimize | Construction with quy "to give" indicating the act of validating or conferring legitimacy. Used in formal authorization contexts. | [CORE] |
| yachay | chiqan-ta yachay | chiqanta yachay | to know the truth, to know what is true | Construction combining truth and knowledge. Used to distinguish genuine knowledge from mere belief or opinion. | [CORE] |
| yachay | mana yachay | mana yachay | to not know, ignorance | Negated construction indicating lack of knowledge. Used to express ignorance or uncertainty. | [CORE] |
| yachay | yachay-ta maskay | yachayta maskay | to seek knowledge, to search for understanding | Construction indicating active pursuit of knowledge. Used in educational and philosophical contexts. | [CORE] |
| yuyay | yuyay-pi kay | yuyaypi kay | to be in thought, to be in mind, to be remembered | Locative construction indicating presence in thought or memory. Used to discuss what is remembered or considered. | [CORE] |
| yuyay | yuyay-man hamuy | yuyayman hamuy | to come to mind, to be remembered | Directional construction indicating something entering one's thoughts or memory. Common in narrative and recollection. | [CORE] |
| yuyay | allin yuyay-yuq kay | allin yuyayyuq kay | to have good thoughts, to be of good mind | Possessive construction indicating good thinking or intentions. Used in character evaluation. | [CORE] |
| cheqan | cheqan ñan-pi purin | cheqan ñanpi purin | to walk on the straight path, to follow the right way | Metaphorical construction for moral conduct. Used in moral and religious instruction. | [CORE] |
| pantay | pantay-ta ruray | pantayta ruray | to make a mistake, to commit an error | Construction combining error with doing/making. Used to describe the commission of mistakes. | [CORE] |
| pantay | ama pantay-chu | ama pantaychu | don't make a mistake, don't err | Prohibitive construction warning against error. Common in instructions and advice. | [CORE] |
| pantasqa | pantasqa kay | pantasqa kay | to be mistaken, to be in error | Construction indicating state of being mistaken. Used to characterize incorrect beliefs or actions. | [CORE] |
| suti | suti-mi kay | sutimi kay | it is clear, it is evident, it is obvious | Construction affirming clarity or obviousness with direct evidential. Used when facts are manifest. | [CORE] |
| suti | suti-ta rikuy | sutita rikuy | to see clearly, to perceive evidently | Construction indicating clear perception. Used when something is obviously visible or understandable. | [CORE] |
| rikch'ay | chiqan-man rikch'ay | chiqanman rikch'ay | to resemble truth, to appear true | Directional construction indicating resemblance to truth. Used when evaluating whether something appears genuine. | [CORE] |
| rikch'ay | llulla-man rikch'ay | llullaman rikch'ay | to resemble lies, to appear false | Directional construction indicating resemblance to falsehood. Used when something appears deceptive. | [CORE] |
| rikch'akuy | allin rikch'akuy | allin rikch'akuy | to seem good, to appear well | Construction indicating favorable appearance. Used when something gives a good impression. | [CORE] |
| rikch'akuy | mana allin rikch'akuy | mana allin rikch'akuy | to seem bad, to appear wrong | Construction indicating unfavorable appearance. Used when something gives a bad impression. | [CORE] |
| hunt'a | hunt'a kay | hunt'a kay | to be complete, to be whole, to be full | Construction indicating completeness or wholeness. Used in evaluating whether something is complete. | [CORE] |
| hunt'a | mana hunt'a kay | mana hunt'a kay | to be incomplete, to be not whole | Negated construction indicating incompleteness. Used when something lacks essential elements. | [CORE] |
| k'ari | k'ari-mi | k'arimi | truly indeed, it is certainly so | Emphatic construction combining k'ari with direct evidential. Used for strong affirmation. | [CORE] |
| k'ari | chiqap k'ari | chiqap k'ari | truly indeed, really and truly | Double emphatic construction stacking two truth-emphasizing elements. Used for maximum emphasis. | [CORE] |
| qhapaq | qhapaq kay | qhapaq kay | to be noble, to be genuine, to be of high quality | Construction indicating nobility or genuine quality. Used in traditional and formal contexts. | [CORE] |
| ch'usaq | ch'usaq simi | ch'usaq simi | empty words, vain talk, meaningless speech | Construction characterizing speech as empty or meaningless. Used to dismiss hollow promises or rhetoric. | [CORE] |
| ch'usaq | ch'usaq kay | ch'usaq kay | to be empty, to be hollow, to be vain | Construction indicating emptiness or lack of substance. Used in both literal and metaphorical contexts. | [CORE] |
| kaq | chiqan kaq | chiqan kaq | that which is true, the true one, the real thing | Substantivizing construction identifying something as genuinely true or real. Used to distinguish authentic from false. | [CORE] |
| kaq | llulla kaq | llulla kaq | that which is false, the false one, the fake | Substantivizing construction identifying something as false. Used to distinguish counterfeit from genuine. | [CORE] |
| kaq | allin kaq | allin kaq | that which is good, the good one | Substantivizing construction identifying something as good. Used in moral and practical evaluation. | [CORE] |
| mana kaq | mana kaq ima | mana kaq ima | non-existent thing, something that doesn't exist | Construction emphasizing non-existence. Used to characterize claims or things that have no reality. | [CORE] |
| takyay | chiqan-ta takyay | chiqanta takyay | to verify the truth, to test for truth | Construction combining verification with truth. Used in investigative and evidential contexts. | [CORE] |
| imayna | imayna-taq kay | imaynataq kay | how is it really, what is it truly like | Interrogative construction with emphatic -taq seeking true nature or manner. Used in genuine inquiry. | [CORE] |
| imayna | imayna-chus | imaynachus | how could it be, is it really so | Interrogative construction with dubitative -chus expressing doubt or surprise. Used in rhetorical questions. | [CORE] |
| chiqamanta | chiqamanta rimay | chiqamanta rimay | to speak from truth, to speak truly | Construction emphasizing truthful origin of speech. Used to characterize honest communication. | [CORE] |
| musyay | chiqan-ta musyay | chiqanta musyay | to perceive the truth, to realize what is true | Construction combining perception with truth. Used when someone comes to recognize truth through direct experience. | [CORE] |
| riqsiy | chiqan-ta riqsiy | chiqanta riqsiy | to recognize the truth, to know what is true | Construction combining recognition with truth. Used when someone identifies or acknowledges truth through familiarity. | [CORE] |
| riqsiy | llulla-ta riqsiy | llullata riqsiy | to recognize lies, to identify falsehood | Construction indicating ability to identify deception. Used when someone detects dishonesty. | [CORE] |
