# CLCA Protocol v3.4 — F2a Derivational Table
# Language: Basque (eu)

| Base Form | Derived Form | Transliteration | Literal Breakdown | Translation | Usage Description | Epistemic Status |
| gezurra | gezurrezko | gezurrezko | gezur (lie) + -ezko (relational suffix variant) | false, fake, counterfeit (attributive) | Adjectival form used attributively to describe false or fake things. Standard pre-nominal modifier. | [CORE] |
| gezurra | gezurti | gezurti | gezur (lie) + -ti (adverbial suffix) | falsely, lyingly, deceitfully | Adverbial form indicating manner of speaking or acting falsely. More formal/literary register. | [CORE] |
| gezurra | gezurtatu | gezurtatu | gezur (lie) + -ta- (verbalizing infix) + -tu (perfective) | to lie, to falsify, to deceive | Verbal form meaning to lie or falsify. Less common than collocation "gezurra esan" but used in formal contexts. | [CORE] |
| gezurra | gezurkeria | gezurkeria | gezur (lie) + -keria (pejorative/collective suffix) | lying, deceit, falsehood (habitual/collective) | Pejorative term for habitual lying or systematic deceit. Carries stronger moral condemnation than simple "gezurra." | [CORE] |
| gezurra | gezurtia | gezurtia | gezur (lie) + -ti (adjectival suffix) + -a (article) | lying, deceitful, false (predicative) | Adjectival form used predicatively to describe someone or something as deceitful. Less common than "gezurti" adverbial form. | [MARGINAL] |
| zuzena | zuzendu | zuzendu | zuzen (straight/correct) + -du (verbalizing suffix) | to correct, to straighten, to rectify | Common verb for correcting errors, straightening objects, or rectifying situations. Used across all registers. | [CORE] |
| zuzena | zuzenketa | zuzenketa | zuzen (straight/correct) + -keta (action nominalization) | correction, rectification, amendment | Nominal form for the act of correcting. Common in educational, editorial, and administrative contexts. | [CORE] |
| zuzena | zuzenean | zuzenean | zuzen (straight/correct) + -ean (locative suffix) | directly, straight, live (broadcast) | Adverbial expression meaning directly or without intermediary. Also technical term for live broadcasts. | [CORE] |
| zuzena | zuzeneko | zuzeneko | zuzen (straight/correct) + -eko (relational suffix) | direct, straight, live (attributive) | Adjectival form used attributively, especially for direct routes, live broadcasts, or unmediated connections. | [CORE] |
| zuzena | zuzentasuna | zuzentasuna | zuzen (straight/correct) + -tasun (abstract noun suffix) + -a (article) | correctness, rightness, justice, rectitude | Abstract noun denoting correctness or rightness, extending to moral and legal justice. Used in ethical and legal discourse. | [CORE] |
| zuzena | zuzentzaile | zuzentzaile | zuzen (straight/correct) + -tzaile (agent nominalization) | corrector, editor, proofreader | Term for person who corrects or edits. Used in publishing, education, and administrative contexts. | [CORE] |
| zuzena | zuzenbide | zuzenbide | zuzen (straight/correct) + bide (way/path) | law, jurisprudence, legal right | Technical term for law or legal system. Central term in legal discourse, conceptualizing law as "the right way." | [CORE] |
| zuzena | zuzenbidea | zuzenbidea | zuzen (straight/correct) + bide (way/path) + -a (article) | the law, justice, legal right | Definite form used in legal contexts to refer to law, justice, or legal rights. | [CORE] |
| zuzena | zuzendaritza | zuzendaritza | zuzen (straight/correct) + -dari (agent) + -tza (abstract nominalization) | direction, management, administration | Term for organizational direction or management. Common in institutional and corporate contexts. | [CORE] |
| zuzena | zuzendari | zuzendari | zuzen (straight/correct) + -dari (agent suffix) | director, manager, conductor | Term for person who directs or manages. Used for film directors, orchestra conductors, organizational managers. | [CORE] |
| zuzena | zuzenkari | zuzenkari | zuzen (straight/correct) + -kari (instrument suffix) | correction fluid, corrector, eraser | Term for tools or substances used for correction. Common in office and school contexts. | [MARGINAL] |
| okerra | okertu | okertu | oker (wrong/crooked) + -tu (verbalizing/perfective suffix) | to go wrong, to become crooked, to err | Verbal form meaning to become wrong or crooked, or to make an error. Used for both physical and abstract wrongness. | [CORE] |
| okerra | okertasuna | okertasuna | oker (wrong/crooked) + -tasun (abstract noun suffix) + -a (article) | wrongness, incorrectness, crookedness | Abstract noun denoting the quality of being wrong or crooked. Less common than "zuzentasuna" but attested in formal discourse. | [CORE] |
| benetakoa | benetako | benetako | benetan (truly) + -ko (relational suffix) | real, true, genuine, actual (attributive) | Adjectival form used attributively before nouns. Standard form for pre-nominal modification emphasizing genuineness. | [CORE] |
| ziurra | ziurtatu | ziurtatu | ziur (certain/sure) + -ta- (verbalizing infix) + -tu (perfective) | to make sure, to ensure, to verify, to secure | Verbal form meaning to make certain or ensure. Common across all registers for expressing verification or securing. | [CORE] |
| ziurra | ziurtasuna | ziurtasuna | ziur (certain/sure) + -tasun (abstract noun suffix) + -a (article) | certainty, security, assurance | Abstract noun denoting the state or quality of being certain or secure. Common in epistemological and security contexts. | [CORE] |
| ziurra | ziurki | ziurki | ziur (certain/sure) + -ki (adverbial suffix) | certainly, surely, securely | Adverbial form expressing certainty or security. Used in formal and literary contexts. | [CORE] |
| ziurra | ziurtapen | ziurtapen | ziurta- (ensure stem) + -pen (action/result nominalization) | assurance, verification, confirmation | Nominal form for the act or result of ensuring or verifying. Used in formal and technical contexts. | [CORE] |
| ziurra | ziurtagiri | ziurtagiri | ziurta- (ensure stem) + -giri (document suffix) | certificate, certification document | Technical term for official certificates. Common in administrative and educational contexts. | [CORE] |
| faltsua | faltsutu | faltsutu | faltsu (false) + -tu (verbalizing/perfective suffix) | to falsify, to counterfeit, to forge | Verbal form meaning to make false or counterfeit. Used in legal and technical contexts for forgery and falsification. | [CORE] |
| faltsua | faltsukeria | faltsukeria | faltsu (false) + -keria (pejorative/collective suffix) | falseness, deceit, hypocrisy | Pejorative term for habitual falseness or deceitful behavior. Carries moral condemnation. | [CORE] |
| faltsua | faltsutasuna | faltsutasuna | faltsu (false) + -tasun (abstract noun suffix) + -a (article) | falseness, falsity, inauthenticity | Abstract noun denoting the quality of being false. Used in formal and philosophical discourse. | [CORE] |
| iruzurra | iruzurti | iruzurti | iruzur (fraud) + -ti (adverbial suffix) | fraudulently, deceitfully | Adverbial form indicating manner of acting fraudulently. Used in legal and formal contexts. | [CORE] |
| iruzurra | iruzurtsu | iruzurtsu | iruzur (fraud) + -tsu (characterized by/full of) | fraudulent, deceitful, deceptive | Adjectival form describing someone or something characterized by fraud or deception. Used in legal and moral contexts. | [CORE] |
| iruzurra | iruzurkeria | iruzurkeria | iruzur (fraud) + -keria (pejorative/collective suffix) | fraudulence, systematic deception | Pejorative term for habitual or systematic fraud. Stronger moral condemnation than simple "iruzurra." | [CORE] |
| antzekoa | antzeko | antzeko | antze (resemblance) + -ko (relational suffix) | similar, resembling, like (attributive) | Adjectival form used attributively before nouns. Standard form for pre-nominal modification. | [CORE] |
| antzekoa | antzetasuna | antzetasuna | antze (resemblance) + -tasun (abstract noun suffix) + -a (article) | similarity, resemblance, likeness | Abstract noun denoting the quality or degree of similarity. Used in analytical and comparative discourse. | [CORE] |
| antzekoa | antzetu | antzetu | antze (resemblance) + -tu (verbalizing/perfective suffix) | to resemble, to become similar | Verbal form meaning to resemble or become similar to something. Less common than adjectival forms. | [MARGINAL] |
| berdina | berdindu | berdindu | berdin (equal/same) + -du (verbalizing suffix) | to equalize, to make equal, to level | Verbal form meaning to make equal or level. Used in mathematical, social, and physical contexts. | [CORE] |
| berdina | berdinketa | berdinketa | berdin (equal/same) + -keta (action nominalization) | equalization, leveling, tie (in sports) | Nominal form for the act of equalizing. Common in sports contexts for tying scores and in social contexts for equalization. | [CORE] |
| berdina | berdintasuna | berdintasuna | berdin (equal/same) + -tasun (abstract noun suffix) + -a (article) | equality, sameness, parity | Abstract noun denoting the state or quality of being equal. Central term in political and social discourse about equality. | [CORE] |
| egokia | egokitu | egokitu | egoki (appropriate/suitable) + -tu (verbalizing/perfective suffix) | to adapt, to suit, to fit, to adjust | Verbal form meaning to adapt or make suitable. Common across all registers for adaptation and adjustment. | [CORE] |
| egokia | egokitasuna | egokitasuna | egoki (appropriate/suitable) + -tasun (abstract noun suffix) + -a (article) | appropriateness, suitability, fitness | Abstract noun denoting the quality of being appropriate or suitable. Used in evaluative and normative discourse. | [CORE] |
| egokia | egokitzapen | egokitzapen | egoki- (adapt stem) + -tza- (verbalizing element) + -pen (action/result nominalization) | adaptation, adjustment, accommodation | Nominal form for the act or result of adapting. Common in technical, biological, and social contexts. | [CORE] |
| zehatza | zehaztu | zehaztu | zehatz (precise/exact) + -tu (verbalizing/perfective suffix) | to specify, to determine precisely, to define | Verbal form meaning to specify or determine precisely. Common in technical, legal, and analytical contexts. | [CORE] |
| zehatza | zehaztasuna | zehaztasuna | zehatz (precise/exact) + -tasun (abstract noun suffix) + -a (article) | precision, exactness, accuracy | Abstract noun denoting the quality of being precise or exact. Used in scientific, technical, and evaluative discourse. | [CORE] |
| zehatza | zehazki | zehazki | zehatz (precise/exact) + -ki (adverbial suffix) | precisely, exactly, specifically | Adverbial form expressing precision or exactness. Common in formal and technical discourse. | [CORE] |
| zehatza | zehaztapen | zehaztapen | zehazta- (specify stem) + -pen (action/result nominalization) | specification, determination, definition | Nominal form for the act or result of specifying. Used in technical, legal, and administrative contexts. | [CORE] |
| zintzoa | zintzotasuna | zintzotasuna | zintzo (honest/sincere) + -tasun (abstract noun suffix) + -a (article) | honesty, sincerity, integrity | Abstract noun denoting the quality of being honest or sincere. Central term in moral discourse about character. | [CORE] |
| zintzoa | zintzoki | zintzoki | zintzo (honest/sincere) + -ki (adverbial suffix) | honestly, sincerely, uprightly | Adverbial form expressing manner of acting honestly or sincerely. Used in formal and moral discourse. | [CORE] |
| ageria | agertu | agertu | ager (visible/manifest) + -tu (verbalizing/perfective suffix) | to appear, to become visible, to manifest | Verbal form meaning to appear or become visible. Common across all registers for appearance and manifestation. | [CORE] |
| ageria | agerian | agerian | ageri (visible/manifest) + -an (locative suffix) | in the open, visibly, manifestly | Adverbial/locative expression meaning openly or visibly. Common in expressions like "agerian jarri" (to expose, make visible). | [CORE] |
| ageria | agerikoa | agerikoa | ageri (visible/manifest) + -ko (relational) + -a (article) | evident thing, obvious fact | Nominal form referring to something that is evident or obvious. Used in analytical and argumentative discourse. | [CORE] |
| hutsa | hutsik | hutsik | huts (empty/mere) + -ik (partitive/adverbial suffix) | empty, without, lacking | Adverbial/predicative form indicating emptiness or absence. Common in expressions of lack or emptiness. | [CORE] |
| hutsa | hutsean | hutsean | huts (empty/mere) + -ean (locative suffix) | in vain, emptily, in the void | Adverbial expression indicating futility or emptiness. Used in expressions like "hutsean egin" (to do in vain). | [CORE] |
| hutsa | hutsune | hutsune | huts (empty) + -une (place/space suffix) | void, gap, empty space | Nominal form for an empty space or gap. Used in physical, temporal, and metaphorical contexts. | [CORE] |
