# CLCA Protocol v3.4 — F2a Derivational Table
# Language: Turkish (tr)

| Base Form | Derived Form | Transliteration | Literal Breakdown | Translation | Usage Description | Epistemic Status |
| yanlış | yanlışlıkla | yanlışlıkla | yanlışlık + -la (instrumental case, lexicalized as adverb) | by mistake, accidentally, erroneously | Adverb indicating that an action was performed in error. Very common in everyday speech to excuse or explain mistakes. | [CORE] |
| yanlış | yanlışsız | yanlışsız | yanlış + -sız (privative suffix) | without error, flawless, correct | Adjective describing something free from errors. Used to evaluate work, performance, or statements as error-free. | [CORE] |
| gerçek | gerçeklik | gerçeklik | gerçek + -lik (abstract nominalizer) | reality, realness, actuality | Abstract noun denoting the quality or state of being real. Common in philosophical discourse distinguishing reality from appearance. | [CORE] |
| gerçek | gerçekten | gerçekten | gerçek + -ten (ablative case, lexicalized as adverb) | really, truly, actually, genuinely | Very common adverb emphasizing truth or reality of statements. Essential in everyday speech for emphasis and confirmation. | [CORE] |
| gerçek | gerçekleşmek | gerçekleşmek | gerçek + -leş (inchoative/become) + -mek | to come true, to be realized, to materialize, to happen | Intransitive verb indicating actualization of plans, dreams, or predictions. Common for events becoming real. | [CORE] |
| gerçek | gerçekleştirmek | gerçekleştirmek | gerçekleş + -tir (causative) + -mek | to realize, to accomplish, to carry out, to implement | Transitive causative verb meaning to make something real or actual. Common in project management and goal achievement contexts. | [CORE] |
| gerçek | gerçekleşme | gerçekleşme | gerçekleş + -me (action/result nominalizer) | realization, actualization, occurrence | Nominal form denoting the process or fact of becoming real. Used in formal and technical contexts. | [CORE] |
| gerçek | gerçekçi | gerçekçi | gerçek + -çi (adherent/practitioner suffix) | realistic, realist, pragmatic | Describes persons, approaches, or artistic styles characterized by realism. Used in personality descriptions, artistic movements, and practical planning. | [CORE] |
| gerçek | gerçekçilik | gerçekçilik | gerçekçi + -lik (abstract nominalizer) | realism (philosophical or artistic) | Philosophical and artistic term denoting realist movements or approaches. Used in art history, philosophy, and literary criticism. | [CORE] |
| gerçek | gerçekdışı | gerçekdışı | gerçek + dış (outside) + -ı (possessive) | unreal, unrealistic, surreal | Compound adjective describing things outside reality or implausible. Used for unrealistic expectations or surreal experiences. | [CORE] |
| gerçek | gerçeküstü | gerçeküstü | gerçek + üst (above) + -ü (possessive) | surreal, surrealistic, supernatural | Compound term for surrealism in art and literature, or for supernatural phenomena. Technical term in art history. | [CORE] |
| sahte | sahtelik | sahtelik | sahte + -lik (abstract nominalizer) | fakeness, counterfeitness, fraudulence | Abstract noun denoting the quality of being fake or counterfeit. Used to refer to inauthenticity as a property. | [CORE] |
| sahte | sahtekâr | sahtekâr | sahte + -kâr (Persian agentive suffix, "doer") | fraud, swindler, counterfeiter, faker | Noun denoting a person who engages in fraud or counterfeiting. Strong pejorative term for dishonest persons. | [CORE] |
| sahte | sahtekârlık | sahtekârlık | sahtekâr + -lık (abstract nominalizer) | fraud, swindling, counterfeiting | Abstract noun denoting fraudulent activity or the practice of counterfeiting. Legal and moral term for dishonest practices. | [CORE] |
| sahte | sahtecilik | sahtecilik | sahte + -ci (agentive) + -lik (abstract nominalizer) | counterfeiting, forgery (as practice) | Noun denoting the practice or profession of counterfeiting. Used in legal contexts for criminal activity. | [CORE] |
| hakikat | hakikaten | hakikaten | hakikat + -en (adverbial suffix) | really, truly, indeed, in reality | Common adverb emphasizing truth or reality of statements. Used across all registers for emphasis. | [CORE] |
| hakikat | hakiki | hakiki | from Arabic *ḥaqīqī* (adjectival form of *ḥaqīqa*) | real, genuine, true, authentic | Adjective emphasizing genuineness or authenticity. More formal than gerçek, often used in literary or elevated discourse. | [CORE] |
| hakikat | hakikatçi | hakikatçi | hakikat + -çi (adherent suffix) | seeker of truth, realist | Describes someone devoted to truth or reality. Used philosophically or to describe realistic, no-nonsense people. | [MARGINAL] |
| güvenilir | güvenilirlik | güvenilirlik | güvenilir + -lik (abstract nominalizer) | reliability, trustworthiness, dependability | Abstract noun denoting the quality of being reliable or trustworthy. Common in technical, scientific, and evaluative contexts. | [CORE] |
| güvenilir | güvenilmez | güvenilmez | güven (trust) + -il (passive) + -mez (negative possibility) | unreliable, untrustworthy | Negative counterpart describing persons or things that cannot be trusted. Common in character evaluations and product reviews. | [CORE] |
| güvenilir | güvenilmezlik | güvenilmezlik | güvenilmez + -lik (abstract nominalizer) | unreliability, untrustworthiness | Abstract noun denoting the quality of being unreliable. Used in formal evaluations and assessments. | [CORE] |
| dürüst | dürüstlük | dürüstlük | dürüst + -lük (abstract nominalizer) | honesty, truthfulness, integrity | Abstract noun denoting the quality of being honest. Common in moral discourse and character evaluations. | [CORE] |
| dürüst | dürüstçe | dürüstçe | dürüst + -çe (manner suffix) | honestly, truthfully, in an honest manner | Adverb indicating honest manner of action or speech. Used to describe how something is done or said. | [CORE] |
| hak | haklı | haklı | hak + -lı (possessive suffix, "having") | right, justified, in the right | Adjective describing persons or positions as having justice or correctness on their side. Very common in disputes and moral evaluations. | [CORE] |
| hak | haksız | haksız | hak + -sız (privative suffix, "without") | unjust, unfair, wrong, unrightful | Adjective describing actions or situations as lacking justice or rightfulness. Common in moral and legal contexts. | [CORE] |
| hak | haklılık | haklılık | haklı + -lık (abstract nominalizer) | rightness, justification, being in the right | Abstract noun denoting the state of being right or justified. Used in arguments and legal contexts. | [CORE] |
| hak | haksızlık | haksızlık | haksız + -lık (abstract nominalizer) | injustice, unfairness, wrong | Abstract noun denoting unjust action or state. Very common in moral and legal discourse. | [CORE] |
| hak | hakketmek | hakketmek | hak + -et (light verb) + -mek | to deserve, to merit, to earn | Common verb indicating deservingness or merit. Used in moral judgments and evaluations of what people deserve. | [CORE] |
| hak | hakkaniyet | hakkaniyet | from Arabic *ḥaqqāniyya* (derived from *ḥaqq*) | fairness, equity, justice | Formal term used in legal and ethical discourse to denote fairness and equitable treatment. More elevated than simple adalet. | [CORE] |
| hak | hakkında | hakkında | hak + -ı (possessive) + -n (buffer) + -da (locative case, lexicalized) | about, concerning, regarding | Extremely common postposition indicating topic or subject of discussion. Essential across all registers, grammaticalized from original meaning. | [CORE] |
| adil | adalet | adalet | from Arabic *ʿadāla* (justice, abstract noun from *ʿādil*) | justice, fairness | Abstract noun denoting justice as concept or practice. Fundamental term in legal, political, and moral discourse. | [CORE] |
| adil | adaletli | adaletli | adalet + -li (possessive suffix) | just, fair, equitable | Adjective describing persons, systems, or actions as characterized by justice. Common in evaluations of legal and social systems. | [CORE] |
| adil | adaletsiz | adaletsiz | adalet + -siz (privative suffix) | unjust, unfair | Adjective describing situations or systems lacking justice. Used in critiques of social and legal arrangements. | [CORE] |
| adil | adaletsizlik | adaletsizlik | adaletsiz + -lik (abstract nominalizer) | injustice, unfairness | Abstract noun denoting the state or quality of being unjust. Common in moral and political discourse. | [CORE] |
| yanıltıcı | yanıltmak | yanıltmak | yan (side) + -ıl (passive/reflexive) + -t (causative) + -mak | to mislead, to deceive, to lead astray | Transitive verb meaning to cause someone to have false beliefs. Common in discussions of deception and misinformation. | [CORE] |
| yanıltıcı | yanılma | yanılma | yan + -ıl (passive/reflexive) + -ma (action nominalizer) | error, mistake, being mistaken | Nominal form denoting the act or state of being mistaken. Used for errors in judgment or perception. | [CORE] |
| yanıltıcı | yanılmak | yanılmak | yan + -ıl (passive/reflexive) + -mak | to be mistaken, to err, to be wrong | Intransitive verb meaning to make an error or hold false belief. Common in admissions of error or corrections. | [CORE] |
| yanıltıcı | yanılgı | yanılgı | yan + -ıl + -gı (result nominalizer) | error, fallacy, misconception, delusion | Noun denoting a mistaken belief or logical error. Common in philosophical and critical discourse. | [CORE] |
| yanıltıcı | yanıltma | yanıltma | yanılt + -ma (action nominalizer) | deception, misleading, deceiving | Nominal form denoting the act of misleading. Used in discussions of intentional deception. | [CORE] |
| kesin | kesinlik | kesinlik | kesin + -lik (abstract nominalizer) | certainty, definiteness | Abstract noun denoting the quality of being certain or definite. Common in epistemic discourse about degrees of certainty. | [CORE] |
| kesin | kesinlikle | kesinlikle | kesinlik + -le (instrumental case, lexicalized as adverb) | certainly, definitely, absolutely | Very common adverb expressing strong certainty or emphasis. Essential in everyday speech for emphatic assertions. | [CORE] |
| kesin | kesinleşmek | kesinleşmek | kesin + -leş (inchoative/become) + -mek | to become definite, to be finalized, to be confirmed | Intransitive verb indicating transition to definite or final state. Common in administrative and planning contexts. | [CORE] |
| kesin | kesinleştirmek | kesinleştirmek | kesinleş + -tir (causative) + -mek | to finalize, to confirm, to make definite | Transitive causative verb meaning to make something definite or final. Used in decision-making and planning contexts. | [CORE] |
| şüpheli | şüphe | şüphe | from Arabic *šubha* (doubt) | doubt, suspicion | Noun denoting doubt or suspicion. Common in both epistemic contexts (uncertainty) and moral contexts (suspicion of wrongdoing). | [CORE] |
| şüpheli | şüphecilik | şüphecilik | şüphe + -ci (adherent) + -lik (abstract nominalizer) | skepticism, doubtfulness | Abstract noun denoting skeptical attitude or philosophical skepticism. Used in philosophical and attitudinal contexts. | [CORE] |
| şüpheli | şüpheci | şüpheci | şüphe + -ci (adherent suffix) | skeptic, skeptical, doubter | Noun or adjective describing someone characterized by doubt or skepticism. Used in philosophical and personality descriptions. | [CORE] |
| şüpheli | şüphelenmek | şüphelenmek | şüphele (from şüphe + -le) + -n (reflexive) + -mek | to suspect, to doubt, to be suspicious | Intransitive verb meaning to have doubts or suspicions. Common in both epistemic and moral contexts. | [CORE] |
| şüpheli | şüphelenme | şüphelenme | şüphelen + -me (action nominalizer) | suspicion, doubting | Nominal form denoting the act or state of suspecting. Used in descriptions of mental states. | [CORE] |
| şüpheli | şüphesiz | şüphesiz | şüphe + -siz (privative suffix) | doubtless, undoubtedly, without doubt | Adjective or adverb indicating absence of doubt. Common in emphatic assertions and confident statements. | [CORE] |
| asıl | aslen | aslen | asıl + -en (adverbial suffix) | originally, by origin | Adverb indicating original source or origin. Common in discussions of ethnic or geographic origin. | [CORE] |
| asıl | asıllık | asıllık | asıl + -lık (abstract nominalizer) | originality, genuineness | Abstract noun denoting the quality of being original or genuine. Less common than other derivatives. | [MARGINAL] |
| özgün | özgünlük | özgünlük | özgün + -lük (abstract nominalizer) | originality, authenticity | Abstract noun denoting the quality of being original or authentic. Common in academic and creative contexts. | [CORE] |
| taklit | taklitçi | taklitçi | taklit + -çi (agentive/practitioner suffix) | imitator, copyist, mimic | Noun describing someone who imitates or copies. Can be neutral (performer) or pejorative (unoriginal person). | [CORE] |
| taklit | taklitçilik | taklitçilik | taklitçi + -lik (abstract nominalizer) | imitation (as practice), copying | Abstract noun denoting the practice of imitation. Often pejorative when referring to lack of originality. | [CORE] |
| taklit | taklit etmek | taklit etmek | taklit + et (light verb) + -mek | to imitate, to copy, to mimic | Verbal phrase meaning to make an imitation. Common across contexts from performance to counterfeiting. | [CORE] |
| isabetli | isabet | isabet | from Arabic *iṣāba* (hitting the mark) | hit, accuracy, aptness | Noun denoting a hit or accurate strike, literal or metaphorical. Used for physical hits and apt judgments. | [CORE] |
| isabetli | isabetsiz | isabetsiz | isabet + -siz (privative suffix) | inaccurate, inapt, off-target | Adjective describing statements or actions that miss the mark. Used in evaluations of accuracy and appropriateness. | [CORE] |
| isabetli | isabet etmek | isabet etmek | isabet + et (light verb) + -mek | to hit (the mark), to be accurate, to strike | Verbal phrase meaning to hit a target or be accurate. Used for both physical hits and metaphorical accuracy. | [CORE] |
| tutarlı | tutarlılık | tutarlılık | tutarlı + -lık (abstract nominalizer) | consistency, coherence | Abstract noun denoting the quality of being consistent or coherent. Important in logical and moral evaluation. | [CORE] |
| tutarlı | tutarsız | tutarsız | tut (hold) + -ar (aorist) + -sız (privative) | inconsistent, incoherent, contradictory | Adjective describing arguments, behaviors, or systems as internally contradictory. Common in critical evaluations. | [CORE] |
| tutarlı | tutarsızlık | tutarsızlık | tutarsız + -lık (abstract nominalizer) | inconsistency, incoherence, contradiction | Abstract noun denoting the quality or instance of being inconsistent. Used in logical and behavioral critiques. | [CORE] |
| geçerli | geçerlilik | geçerlilik | geçerli + -lik (abstract nominalizer) | validity, applicability | Abstract noun denoting the quality of being valid or applicable. Common in legal, logical, and temporal contexts. | [CORE] |
| geçerli | geçersiz | geçersiz | geç (pass) + -er (aorist) + -siz (privative) | invalid, inapplicable, void | Adjective describing things that do not meet required standards or have expired. Common in legal and administrative contexts. | [CORE] |
| geçerli | geçersizlik | geçersizlik | geçersiz + -lik (abstract nominalizer) | invalidity, voidness | Abstract noun denoting the state of being invalid. Used in legal and administrative discourse. | [CORE] |
| meşru | meşruiyet | meşruiyet | from Arabic *mašrūʿiyya* (legitimacy, abstract from *mašrūʿ*) | legitimacy, lawfulness | Abstract noun denoting legitimacy or lawfulness. Fundamental term in political and legal discourse. | [CORE] |
| meşru | meşrulaştırmak | meşrulaştırmak | meşru + -laş (become) + -tır (causative) + -mak | to legitimize, to make legitimate | Transitive verb meaning to make something legitimate or lawful. Common in political and legal contexts. | [CORE] |
| meşru | meşrulaşmak | meşrulaşmak | meşru + -laş (become) + -mak | to become legitimate, to be legitimized | Intransitive verb indicating transition to legitimate status. Used in political and social contexts. | [CORE] |
| yalan | yalancı | yalancı | yalan + -cı (agentive suffix) | liar, lying, false | Noun or adjective describing someone who lies or something characterized by falsehood. Very common pejorative term. | [CORE] |
| yalan | yalancılık | yalancılık | yalancı + -lık (abstract nominalizer) | lying (as practice), mendacity | Abstract noun denoting the practice or habit of lying. Used in moral evaluations of character. | [CORE] |
| yalan | yalanlamak | yalanlamak | yalan + -la (denominative verbalizer) + -mak | to deny, to refute, to give the lie to | Transitive verb meaning to declare something false or to deny an accusation. Common in disputes and official denials. | [CORE] |
| yalan | yalanlama | yalanlama | yalanla + -ma (action nominalizer) | denial, refutation | Nominal form denoting the act of denying or refuting. Common in official and media contexts. | [CORE] |
| inandırıcı | inandırmak | inandırmak | inan (believe) + -dır (causative) + -mak | to convince, to persuade | Transitive causative verb meaning to cause someone to believe. Common in persuasive and argumentative contexts. | [CORE] |
| inandırıcı | inandırma | inandırma | inandır + -ma (action nominalizer) | convincing, persuasion | Nominal form denoting the act of convincing or persuading. Used in rhetorical and psychological contexts. | [CORE] |
| inandırıcı | inandırıcılık | inandırıcılık | inandırıcı + -lık (abstract nominalizer) | convincingness, credibility, persuasiveness | Abstract noun denoting the quality of being convincing. Common in evaluations of arguments and performances. | [CORE] |
| sağlam | sağlamlık | sağlamlık | sağlam + -lık (abstract nominalizer) | solidity, soundness, reliability, robustness | Abstract noun denoting the quality of being solid or sound. Used for physical objects, arguments, and evidence. | [CORE] |
| sağlam | sağlamlaşmak | sağlamlaşmak | sağlam + -laş (become) + -mak | to become solid/sound, to be strengthened, to solidify | Intransitive verb indicating transition to more solid or reliable state. Used for physical and metaphorical strengthening. | [CORE] |
| sağlam | sağlamlaştırmak | sağlamlaştırmak | sağlamlaş + -tır (causative) + -mak | to solidify, to strengthen, to make sound | Transitive causative verb meaning to make something more solid or reliable. Common in construction and policy contexts. | [CORE] |
| kuşkulu | kuşku | kuşku | native Turkish root | doubt, suspicion | Noun denoting doubt or suspicion. Similar to şüphe but slightly less formal, more common in everyday speech. | [CORE] |
| kuşkulu | kuşkusuz | kuşkusuz | kuşku + -suz (privative suffix) | doubtless, undoubtedly, without doubt | Adjective or adverb indicating absence of doubt. Common in confident assertions and emphatic statements. | [CORE] |
| kuşkulu | kuşkulanmak | kuşkulanmak | kuşku + -la (denominative) + -n (reflexive) + -mak | to doubt, to suspect, to be suspicious | Intransitive verb meaning to have doubts or suspicions. Common in both epistemic and moral contexts. | [CORE] |
| hatalı | hata | hata | from Arabic *ḫaṭaʾ* (error) | error, mistake, fault | Noun denoting an error or mistake. Very common across all contexts from casual to technical. | [CORE] |
| hatalı | hatasız | hatasız | hata + -sız (privative suffix) | flawless, error-free, faultless | Adjective describing something free from errors or faults. Used in quality evaluations and performance assessments. | [CORE] |
| doğal | doğa | doğa | doğ (be born) + -a (nominalizer) | nature | Noun denoting nature as physical world or essential character. Fundamental term in environmental and philosophical discourse. | [CORE] |
| doğal | doğallık | doğallık | doğal + -lık (abstract nominalizer) | naturalness, genuineness | Abstract noun denoting the quality of being natural or genuine. Used to evaluate authenticity and lack of artificiality. | [CORE] |
| doğal | doğallaşmak | doğallaşmak | doğal + -laş (become) + -mak | to become natural, to naturalize | Intransitive verb indicating transition to natural state or naturalization. Used in environmental and social contexts. | [CORE] |
| doğal | doğallaştırmak | doğallaştırmak | doğallaş + -tır (causative) + -mak | to naturalize, to make natural | Transitive causative verb meaning to make something natural or to naturalize. Used in citizenship and environmental contexts. | [CORE] |
| yapay | yapaylık | yapaylık | yapay + -lık (abstract nominalizer) | artificiality, artificialness | Abstract noun denoting the quality of being artificial. Used to evaluate lack of naturalness or authenticity. | [CORE] |
| yapay | yapaylaşmak | yapaylaşmak | yapay + -laş (become) + -mak | to become artificial, to be artificialized | Intransitive verb indicating transition to artificial state. Used in environmental and social critiques. | [CORE] |
