# F6 — NATURALNESS TABLE

| Prompt # | Expression (Native Script) | Transliteration | Naturalness Rating | Notes |
| 3.6 | The expert authenticated the painting. | The expert authenticated the painting. | NATURAL | Lexical causative meaning "verify as authentic" or "prove genuine." Very common in art, historical, legal, and digital security contexts. |
| 3.6 | The signature authenticates the document. | The signature authenticates the document. | NATURAL | Same construction as above. |
| 3.6 | The lab authenticated the artifact. | The lab authenticated the artifact. | NATURAL | Same construction as above. |
| 3.6 | The system authenticates the user. | The system authenticates the user. | NATURAL | Same construction as above. |
| 3.7 | They verified the claim. | They verified the claim. | NATURAL | Lexical causative meaning "establish as true" or "confirm truth/accuracy." Very common across all contexts. |
| 3.7 | The test verified the results. | The test verified the results. | NATURAL | Same construction as above. |
| 3.7 | We need to verify the information. | We need to verify the information. | NATURAL | Same construction as above. |
| 3.7 | The system verifies the data. | The system verifies the data. | NATURAL | Same construction as above. |
| 3.8 | The evidence confirmed the theory. | The evidence confirmed the theory. | NATURAL | Lexical causative meaning "establish as true" or "verify." Very common in everyday and formal contexts. |
| 3.8 | The test confirmed the diagnosis. | The test confirmed the diagnosis. | NATURAL | Same construction as above. |
| 3.8 | The witness confirmed the account. | The witness confirmed the account. | NATURAL | Same construction as above. |
| 3.8 | The data confirmed our suspicions. | The data confirmed our suspicions. | NATURAL | Same construction as above. |
| 3.9 | The evidence proved the claim true. | The evidence proved the claim true. | NATURAL | Lexical causative meaning "demonstrate truth/falsity through evidence." Strong evidential commitment. |
| 3.9 | The test proved the theory false. | The test proved the theory false. | NATURAL | Same construction as above. |
| 3.9 | They proved the document authentic. | They proved the document authentic. | NATURAL | Same construction as above. |
| 3.9 | The experiment proved the hypothesis correct. | The experiment proved the hypothesis correct. | NATURAL | Same construction as above. |
| 3.10 | She corrected the error. | She corrected the error. | NATURAL | Lexical causative meaning "make correct" or "fix errors in." Very common in educational and editorial contexts. |
| 3.10 | The teacher corrected the test. | The teacher corrected the test. | NATURAL | Same construction as above. |
| 3.10 | He corrected the mistake. | He corrected the mistake. | NATURAL | Same construction as above. |
| 3.10 | The editor corrected the manuscript. | The editor corrected the manuscript. | NATURAL | Same construction as above. |
| 3.11 | The election legitimized his authority. | The election legitimized his authority. | NATURAL | Lexical causative meaning "make legitimate" or "give legitimacy to." Common in political, legal, and social contexts. |
| 3.11 | The law legitimized the practice. | The law legitimized the practice. | NATURAL | Same construction as above. |
| 3.11 | The recognition legitimized the government. | The recognition legitimized the government. | NATURAL | Same construction as above. |
| 3.11 | The approval legitimized the procedure. | The approval legitimized the procedure. | NATURAL | Same construction as above. |
| 3.12 | She realized her dreams. | She realized her dreams. | NATURAL | Lexical causative meaning "make real" or "actualize." Distinct from epistemic sense "become aware of." |
| 3.12 | They realized the plan. | They realized the plan. | NATURAL | Same construction as above. |
| 3.12 | He realized his ambitions. | He realized his ambitions. | NATURAL | Same construction as above. |
| 3.12 | The project realized the vision. | The project realized the vision. | NATURAL | Same construction as above. |
| 3.13 | The evidence disproved the theory. | The evidence disproved the theory. | NATURAL | Lexical causative meaning "prove false" or "demonstrate falsity." Common in scientific and argumentative contexts. |
| 3.13 | The test disproved the hypothesis. | The test disproved the hypothesis. | NATURAL | Same construction as above. |
| 3.13 | The facts disproved his claims. | The facts disproved his claims. | NATURAL | Same construction as above. |
| 3.13 | The experiment disproved the assumption. | The experiment disproved the assumption. | NATURAL | Same construction as above. |
| 3.14 | The evidence refuted the claim. | The evidence refuted the claim. | NATURAL | Lexical causative meaning "prove false through argument or evidence." More formal than "disprove." |
| 3.14 | She refuted the argument. | She refuted the argument. | NATURAL | Same construction as above. |
| 3.14 | The data refuted the hypothesis. | The data refuted the hypothesis. | NATURAL | Same construction as above. |
| 3.14 | The facts refuted his theory. | The facts refuted his theory. | NATURAL | Same construction as above. |
| 3.15 | The study debunked the myth. | The study debunked the myth. | NATURAL | Lexical causative meaning "expose as false" or "show to be false." Informal register. Common in journalistic contexts. |
| 3.15 | Scientists debunked the theory. | Scientists debunked the theory. | NATURAL | Same construction as above. |
| 3.15 | The investigation debunked the claims. | The investigation debunked the claims. | NATURAL | Same construction as above. |
| 3.15 | The article debunked the rumor. | The article debunked the rumor. | NATURAL | Same construction as above. |
| 3.16 | They exposed the claim as false. | They exposed the claim as false. | NATURAL | Lexical causative meaning "reveal to be false/fake." Requires "as + adjective" complement. |
| 3.16 | The investigation exposed the document as counterfeit. | The investigation exposed the document as counterfeit. | NATURAL | Same construction as above. |
| 3.16 | The analysis exposed the theory as spurious. | The analysis exposed the theory as spurious. | NATURAL | Same construction as above. |
| 3.16 | The report exposed the account as inaccurate. | The report exposed the account as inaccurate. | NATURAL | Same construction as above. |
| 4.1 | They kept the records accurate. | They kept the records accurate. | NATURAL | Causative construction for preventing change or maintaining a state. "Keep" is more common in everyday usage. |
| 4.1 | We must maintain the account truthful. | We must maintain the account truthful. | NATURAL | "Maintain" is more formal. |
| 4.1 | The system keeps the data valid. | The system keeps the data valid. | NATURAL | Same construction as first example. |
| 4.1 | He maintained his testimony consistent. | He maintained his testimony consistent. | NATURAL | Same construction as second example. |
| 4.2 | They preserved the truth. | They preserved the truth. | NATURAL | Lexical causative meaning "keep from being lost or corrupted." Common in archival, historical, and technical contexts. |
| 4.2 | The archive preserves the authentic documents. | The archive preserves the authentic documents. | NATURAL | Same construction as above. |
| 4.2 | We must preserve the accuracy of the records. | We must preserve the accuracy of the records. | NATURAL | Same construction as above. |
| 4.2 | The system preserves data integrity. | The system preserves data integrity. | NATURAL | Same construction as above. |
| 4.3 | They ensured that the records remained accurate. | They ensured that the records remained accurate. | NATURAL | Causative construction for guaranteeing continuation of a state. "Ensure" is standard. |
| 4.3 | We must ensure the data stays valid. | We must ensure the data stays valid. | NATURAL | Same construction as above. |
| 4.3 | The process ensures the results remain reliable. | The process ensures the results remain reliable. | NATURAL | Same construction as above. |
| 4.3 | The system ensures authenticity. | The system ensures authenticity. | NATURAL | Same construction as above. |
| 5.1 | The claim remained true despite the criticism. | The claim remained true despite the criticism. | NATURAL | Expresses stability in face of potential change. Emphasizes resistance to challenge or pressure. |
| 5.1 | The theory stayed valid in spite of new evidence. | The theory stayed valid in spite of new evidence. | NATURAL | Same construction as above. |
| 5.1 | His testimony remained consistent despite cross-examination. | His testimony remained consistent despite cross-examination. | NATURAL | Same construction as above. |
| 5.1 | The account stayed accurate despite revisions. | The account stayed accurate despite revisions. | NATURAL | Same construction as above. |
| 5.2 | The theory holds up under scrutiny. | The theory holds up under scrutiny. | NATURAL | Idiomatic expression for maintaining validity or truth under testing or over time. "Hold up" emphasizes testing. |
| 5.2 | The claim holds true across contexts. | The claim holds true across contexts. | NATURAL | "Hold true" emphasizes continued applicability. |
| 5.2 | His alibi didn't hold up. | His alibi didn't hold up. | NATURAL | Same construction as first example. |
| 5.2 | The principle holds regardless of circumstances. | The principle holds regardless of circumstances. | NATURAL | Same construction as second example. |
| 5.3 | The claim stands up to scrutiny. | The claim stands up to scrutiny. | NATURAL | Idiomatic expression for maintaining validity under rigorous testing. Common in legal and scientific contexts. |
| 5.3 | The theory stands up to testing. | The theory stands up to testing. | NATURAL | Same construction as above. |
| 5.3 | His story didn't stand up to examination. | His story didn't stand up to examination. | NATURAL | Same construction as above. |
| 5.3 | The evidence stands up in court. | The evidence stands up in court. | NATURAL | Same construction as above. |
| 5.4 | The theory withstood criticism. | The theory withstood criticism. | NATURAL | Formal verb meaning "resist successfully" or "remain valid despite challenge." More formal than "hold up" or "stand up to." |
| 5.4 | The claim withstood scrutiny. | The claim withstood scrutiny. | NATURAL | Same construction as above. |
| 5.4 | The evidence withstood cross-examination. | The evidence withstood cross-examination. | NATURAL | Same construction as above. |
| 5.4 | The account withstood verification. | The account withstood verification. | NATURAL | Same construction as above. |
| 6.1 | The account became more accurate. | The account became more accurate. | NATURAL | Expresses gradual increase in degree of truth-related quality. Common with gradable adjectives. |
| 6.1 | The theory became increasingly reliable. | The theory became increasingly reliable. | NATURAL | Same construction as above. |
| 6.1 | The evidence became more convincing. | The evidence became more convincing. | NATURAL | Same construction as above. |
| 6.1 | The claim became progressively clearer. | The claim became progressively clearer. | NATURAL | Same construction as above. |
| 6.2 | The account became less accurate over time. | The account became less accurate over time. | NATURAL | Expresses gradual decrease in degree of truth-related quality. Same restrictions as increase pattern. |
| 6.2 | The theory became less reliable. | The theory became less reliable. | NATURAL | Same construction as above. |
| 6.2 | The evidence became less convincing. | The evidence became less convincing. | NATURAL | Same construction as above. |
| 6.2 | The claim became less credible. | The claim became less credible. | NATURAL | Same construction as above. |
| 6.3 | The accuracy improved. | The accuracy improved. | NATURAL | Lexical verb for positive change in quality. Can be intransitive (quality improves) or transitive (agent improves object). |
| 6.3 | The account improved in reliability. | The account improved in reliability. | NATURAL | Same construction as above. |
| 6.3 | They improved the accuracy of the measurements. | They improved the accuracy of the measurements. | NATURAL | Transitive use. |
| 6.3 | The revision improved the truthfulness of the report. | The revision improved the truthfulness of the report. | NATURAL | Transitive use. |
| 6.4 | The accuracy deteriorated over time. | The accuracy deteriorated over time. | NATURAL | Lexical verbs for negative change in quality. More formal than "get worse." Primarily intransitive. |
| 6.4 | The reliability declined. | The reliability declined. | NATURAL | Same construction as above. |
| 6.4 | The account deteriorated in truthfulness. | The account deteriorated in truthfulness. | NATURAL | Same construction as above. |
| 6.4 | The validity declined with age. | The validity declined with age. | NATURAL | Same construction as above. |
| 7.1 | The claim suddenly became false. | The claim suddenly became false. | NATURAL | Adverbial modification marking punctual change. Can be used with any inchoative construction. |
| 7.1 | The document suddenly became invalid. | The document suddenly became invalid. | NATURAL | Same construction as above. |
| 7.1 | The theory suddenly became untenable. | The theory suddenly became untenable. | NATURAL | Same construction as above. |
| 7.2 | The account gradually became more accurate. | The account gradually became more accurate. | NATURAL | Adverbial modification marking durative change. Common with gradable adjectives. |
| 7.2 | The theory gradually became accepted as true. | The theory gradually became accepted as true. | NATURAL | Same construction as above. |
| 7.2 | The document gradually became less reliable. | The document gradually became less reliable. | NATURAL | Same construction as above. |
| 7.3 | The rumor eventually became true. | The rumor eventually became true. | NATURAL | Adverbial modification marking delayed change after period of time. Very common in narrative contexts. |
| 7.3 | The theory eventually proved false. | The theory eventually proved false. | NATURAL | Same construction as above. |
| 7.3 | The claim eventually became accepted. | The claim eventually became accepted. | NATURAL | Same construction as above. |
| 7.4 | The claim has become false. | The claim has become false. | NATURAL | Perfect aspect marking completed change with current relevance. Standard aspectual marking in English. |
| 7.4 | The document has become invalid. | The document has become invalid. | NATURAL | Same construction as above. |
| 7.4 | The theory has become outdated. | The theory has become outdated. | NATURAL | Same construction as above. |
| 8.1 | The claim could become false. | The claim could become false. | NATURAL | Modal marking of potential or possible change. Standard modal usage in English. |
| 8.1 | The document might become invalid. | The document might become invalid. | NATURAL | Same construction as above. |
| 8.1 | The theory could prove true. | The theory could prove true. | NATURAL | Same construction as above. |
| 8.2 | The claim must become verifiable. | The claim must become verifiable. | NATURAL | Modal marking of necessary or required change. Common in prescriptive contexts. |
| 8.2 | The document must become valid. | The document must become valid. | NATURAL | Same construction as above. |
| 8.2 | The account must become more accurate. | The account must become more accurate. | NATURAL | Same construction as above. |
| 8.3 | The claim would become false if the evidence changed. | The claim would become false if the evidence changed. | NATURAL | Conditional marking of hypothetical change. Standard conditional construction in English. |
| 8.3 | The document would become invalid if unsigned. | The document would become invalid if unsigned. | NATURAL | Same construction as above. |
| 8.3 | The theory would prove true if tested properly. | The theory would prove true if tested properly. | NATURAL | Same construction as above. |
| 9.1 | *become genuine | *become genuine | MARGINAL | While "become authentic" is attested, "become genuine" is much less common. Objects typically described as "being genuine" or "proving genuine" rather than "becoming genuine." |
| 9.1 | prove (to be) genuine | prove (to be) genuine | NATURAL | Alternative expression for discovery rather than transformation. |
| 9.1 | turn out to be genuine | turn out to be genuine | NATURAL | Alternative expression for discovery rather than transformation. |
| 9.1 | be revealed as genuine | be revealed as genuine | NATURAL | Alternative expression for discovery rather than transformation. |
| 9.2 | *make honest | *make honest | MARGINAL | While "make truthful" is possible, "make honest" is uncommon. Honesty typically treated as character trait that cannot be directly caused by external agents. |
| 9.2 | encourage honesty | encourage honesty | NATURAL | Alternative expression. |
| 9.2 | promote honesty | promote honesty | NATURAL | Alternative expression. |
| 9.2 | foster honesty | foster honesty | NATURAL | Alternative expression. |
| 9.3 | *become sincere | *become sincere | MARGINAL | Sincerity typically treated as internal state that cannot be described as "becoming" in same way as truth-values. Discovery of sincerity more common than change to sincerity. |
| 9.3 | prove sincere | prove sincere | NATURAL | Alternative expression. |
| 9.3 | turn out to be sincere | turn out to be sincere | NATURAL | Alternative expression. |
| 9.3 | be revealed as sincere | be revealed as sincere | NATURAL | Alternative expression. |
| 9.4 | The dream became real. | The dream became real. | MARGINAL | "Become real" is attested but less common than "become true" or "come true." |
| 9.4 | The dream was realized. | The dream was realized. | NATURAL | More common alternative. |
| 9.4 | The dream materialized. | The dream materialized. | NATURAL | More common alternative. |
| 9.5 | *become bona fide | *become bona fide | UNNATURAL | "Bona fide" as borrowed Latin phrase does not participate in standard English inchoative constructions. Objects described as "being bona fide" but not "becoming bona fide." |
| 9.5 | prove to be bona fide | prove to be bona fide | NATURAL | Alternative expression. |
| 9.5 | be established as bona fide | be established as bona fide | NATURAL | Alternative expression. |
