| Base Form | Derived Form | Transliteration | Literal Breakdown | Translation | Usage Description | Epistemic Status |
| 진실하다 | 진실성 | jinsilseong | 眞實 “truthfulness” + 性 | sincerity; truthfulness; authenticity | Used in criticism, politics, ethics, and public discourse to evaluate whether a person or expression is genuinely truthful. It overlaps closely with the derivational family of 진실. | [CORE] |
| 진실하다 | 진실되다 | jinsildoeda | 眞實 + 되다 | be truthful; be genuine | Less common than 진실하다 but attested in literary and descriptive prose. It is used for character, speech, and attitude. | [MARGINAL] |
| 진실하다 | 진실히 | jinsilhi | 진실하다 + -히 | truthfully; sincerely | Attested in formal or literary usage, though not especially common in everyday speech. It functions as the adverbial counterpart of 진실하다. | [MARGINAL] |
| 진실성 | (no common derivation identified) |  |  |  |  |  |
| 본질 | 본질적 | bonjiljeok | 本質 “essence” + 的 | essential; intrinsic | Very common in philosophy, criticism, education, and abstract discussion. It refers to what belongs to the essence of something rather than incidental features. | [CORE] |
| 본질 | 본질적으로 | bonjiljeogeuro | 本質的 “essential” + 으로 | essentially; intrinsically | Common in formal writing and argumentation. It is used when claiming that something is true at the level of fundamental nature. | [CORE] |
| 실체 | 실체적 | silchejeok | 實體 “substance/entity” + 的 | substantive; substantial | Common in law and philosophy. In legal usage it often contrasts with procedural or formal matters. | [CORE] |
| 실체 | 실체법 | silchebeop | 實體 “substantive” + 法 “law” | substantive law | A technical legal term contrasting with procedural law. It refers to law governing rights and duties themselves. | [CORE] |
| 닮다 | 닮음 | dalmeum | 닮다 + -음 | resemblance; similarity | Used as a nominalized form in descriptive and reflective writing. It refers to the state or quality of resembling something. | [MARGINAL] |
| 닮다 | 닮은꼴 | dalmeunkkol | 닮은 “resembling” + 꼴 “shape/form” | look-alike; similar form | Used for people, shapes, patterns, and sometimes mathematical or visual similarity. It is well established in both everyday and specialized contexts. | [CORE] |
| 흡사하다 | 흡사 | heupsa | 恰似 | almost; very similarly; nearly | Commonly used adverbially in formal or literary description, as in 흡사 ~와 같다. It marks strong resemblance. | [CORE] |
| 모사 | 모사하다 | mosahada | 模寫 “copy/reproduce” + 하다 | copy; imitate; reproduce | Used in art, representation, and sometimes forensic or criminal contexts for closely copying something. It can be neutral in artistic training or negative in authenticity-related contexts. | [CORE] |
| 위작 | 위작하다 | wijakhada | 僞作 “forgery/fake work” + 하다 | forge; produce a fake work | Attested in art-related and legal discussion, but much less common than the noun 위작 itself or paraphrases with 만들다/꾸미다. It is specialized and not broadly used in everyday speech. | [MARGINAL] |
| 정품 | 정품 인증 | jeongpum injeung | 正品 “genuine product” + 認證 “certification” | authenticity certification | Very common in retail, luxury goods, electronics, and online marketplaces. It refers to proving that an item is genuine. | [CORE] |
| 정품 | 정품 여부 | jeongpum yeobu | 正品 “genuine product” + 與否 “whether or not” | whether an item is genuine | Common in consumer disputes, resale platforms, and authentication services. It is used when the authenticity of a product is under examination. | [CORE] |
