| Base Form | Example | Transliteration | Translation | Usage Notes | Epistemic Status |
| 실체 | 사건의 실체 | sageonui silche | the true substance of the case | Very common in legal and journalistic contexts. It refers to what really happened in a case or incident. | [CORE] |
| 실체 | 실체가 없다 | silchega eopda | have no real substance / have no actual entity | Common for rumors, shell organizations, vague claims, or abstract accusations. It means there is no concrete reality behind the appearance or allegation. | [CORE] |
| 닮다 | 아버지를 닮다 | abeoji-reul damda | resemble one’s father / take after one’s father | Very common in everyday speech. It is used for resemblance in appearance, personality, habits, or style. | [CORE] |
| 닮다 | 서로 닮다 | seoro damda | resemble each other | Common for people, works, patterns, and situations. It marks mutual similarity. | [CORE] |
| 닮다 | ~을 많이 닮다 | ~eul mani damda | strongly resemble ~ | Common in descriptive speech and writing. It intensifies the degree of resemblance. | [CORE] |
| 닮다 | 닮은꼴 연예인 | dalmeunkkol yeonyein | celebrity look-alike | Common in media and everyday conversation. Although 닮은꼴 is derivationally related, the phrase itself is a stable multi-word construction in use. | [CORE] |
| 흡사하다 | 흡사 ~와 같다 | heupsa ~wa gatda | be almost like ~ / be strikingly similar to ~ | A very common formal/literary pattern with 흡사. It is used in descriptive writing to mark strong resemblance. | [CORE] |
| 흡사하다 | 실물과 흡사하다 | silmulgwa heupsahada | closely resemble the real thing | Common in description of models, images, reproductions, or performances. It emphasizes near-likeness to an original. | [CORE] |
| 모사 | 범행 수법을 모사하다 | beomhaeng subeobeul mosahada | imitate a criminal method | Attested in forensic, criminological, and journalistic contexts. It refers to copying a method or pattern rather than merely resembling it. | [MARGINAL] |
| 모사 | 명작을 모사하다 | myeongjageul mosahada | copy a masterpiece | Attested in art education and criticism. It can be neutral in training contexts or negative where originality/authenticity is at issue. | [CORE] |
| 위작 | 위작 논란 | wijak nonran | forgery controversy | Common in art-market, museum, and cultural-property reporting. It refers to public dispute over whether a work is forged. | [CORE] |
| 위작 | 위작 시비 | wijak sibi | dispute over forgery / authenticity dispute | Common in journalism and art-related commentary. It refers to contention over whether a work is genuine or fake. | [CORE] |
| 위작 | 위작으로 판명되다 | wijageuro panmyeongdoeda | be determined to be a forgery | Common in reporting on authentication results. It marks an official or expert conclusion that a work is fake. | [CORE] |
| 정품 | 정품 여부를 확인하다 | jeongpum yeobureul hwaginhada | check whether an item is genuine | Very common in resale, e-commerce, and authentication services. It is used when authenticity is uncertain and must be verified. | [CORE] |
| 정품 | 정품 인증을 받다 | jeongpum injeungeul batda | receive authenticity certification | Common in commerce, luxury goods, electronics, and collectibles. It means obtaining proof that an item is genuine. | [CORE] |
| 정품 | 정품만 취급하다 | jeongpumman chwigeuphada | deal only in genuine products | Common in retail advertising and seller self-description. It emphasizes authenticity as a commercial guarantee. | [CORE] |
| 정품 | 정품이 아니다 | jeongpumi anida | not a genuine product | Common in consumer disputes and counterfeit detection. It is narrower than 진짜가 아니다 because it specifically targets product authenticity. | [CORE] |
