| Form | Transliteration | Literal Meaning | Common Translations | Usage Description | Epistemic Status |
| gezurrezko | N/A | *gezur* (lie) + *-rezko* (adjectival/relational suffix) — "of falsehood" | false, lying, counterfeit, fake | Adjectival form used to characterize statements, documents, or representations as false or deceptive. Appears in legal and moral evaluative contexts, often in contrast with *egiazko*. Productive in nominal modification. | [CORE] |
| gezurrezkoa | N/A | *gezurr-* (lie) + *-ezko* (adjectival suffix) + *-a* (definite article) | false, lying, deceitful, fake | Adjectival form derived from *gezurra*, used to characterize statements, persons, or representations as false or deceptive. Parallels the derivational pattern of *egiazkoa*. Used in both moral and descriptive contexts. | [CORE] |
| benetako | N/A | *benetan* (truly, really, in earnest) + *-ko* (adjectival suffix) — "of the real, genuine kind" | genuine, real, authentic, true | Widely used adjective expressing authenticity or genuineness of persons, objects, feelings, or situations. Differs from *egiazko* in that it more strongly emphasizes sincerity and non-artificiality rather than factual correspondence. Common in everyday speech and literary language. | [CORE] |
| benetakoa | N/A | *bene-* (possibly from Latin *bene*, "well/good") + *-tako* (adjectival suffix) + *-a* (definite article) | genuine, real, authentic, true | Used to assert that something is the real or authentic instance of a kind, as opposed to a copy, imitation, or pretense. Applies to objects, persons, feelings, and situations. Frequently used in everyday speech and commercial contexts. Often interchangeable with *egiazkoa* but with a stronger connotation of genuineness over propositional truth. | [CORE] |
| benetan | N/A | *bene-* (root, possibly related to sincerity/earnestness) + *-tan* (locative/adverbial suffix) — "in truth," "in earnest" | truly, really, genuinely, in earnest, seriously | Adverb used to assert the sincerity or reality of a claim, action, or state. Functions as an intensifier of truthfulness in both spoken and written registers. Often used to distinguish genuine intent or fact from pretense. Contrasts implicitly with *itxuraz* and *ustez*. | [CORE] |
| benetakotasun | N/A | *benetako* (genuine, real) + *-tasun* (abstract nominal suffix) — "the quality of being genuine" | authenticity, genuineness, realness | Abstract noun used to denote the quality of being authentic or genuine, particularly of persons, feelings, or cultural expressions. More common in literary, philosophical, and cultural discourse than in legal contexts. Overlaps with *egiazkotasun* but emphasizes sincerity and non-artificiality. | [MARGINAL] |
| benetakotasuna | N/A | *benetako* (genuine/real) + *-tasun* (abstract noun suffix) + *-a* (definite article) | authenticity, genuineness, realness | Abstract nominal used in philosophical, aesthetic, and cultural discourse to refer to the property of being authentic or genuine. Appears in discussions of cultural identity, art, and personal integrity. More formal than the adjectival base. | [CORE] |
| ziur | N/A | certain, sure (adjective; probable loanword from Latin *securus* via Romance) | certain, sure, definite | Used to express epistemic certainty about the truth or reliability of a proposition or state of affairs. Appears in constructions such as *ziur egon* ("to be sure/certain") and *ziur nago* ("I am sure"). Also used to describe reliable persons or things. | [CORE] |
| ziurtatu | N/A | *ziur* (certain) + *-ta-* (verbalizing infix) + *-tu* (perfective suffix) — "to make certain" | to certify, to assure, to make sure, to confirm | Transitive verb used in administrative, legal, and everyday contexts to denote the act of making something certain or officially confirmed. Related to *egiaztatu* but with a stronger emphasis on assurance rather than verification of factual content. The nominal *ziurtasun* ("certainty") is also widely used. | [CORE] |
| ziurtasun | N/A | *ziur* (certain) + *-tasun* (abstract nominal suffix) — "the quality of being certain" | certainty, sureness, assurance, reliability | Abstract noun denoting the state or quality of being certain or reliable. Used in philosophical, legal, and everyday discourse to evaluate the epistemic status of claims or the trustworthiness of persons and institutions. | [CORE] |
| fidagarri | N/A | *fida-* (to trust, from Romance *fiar*) + *-garri* (adjectival suffix indicating capacity or worthiness) — "worthy of trust" | reliable, trustworthy, dependable, credible | Adjective used to evaluate persons, sources, institutions, or information as deserving of trust. Common in journalistic, legal, and everyday evaluative contexts. The negative *fidaezin* or *fidagaitz* expresses unreliability. Participates in the productive *-garri* derivational pattern. | [CORE] |
| fidagarria | N/A | *fida-* (trust, from Romance) + *-garri* (potential/worthy suffix) + *-a* (definite article) | reliable, trustworthy, dependable | Applied to persons, sources, institutions, or information to indicate that they can be trusted or relied upon. Commonly used in journalistic, legal, and everyday evaluative contexts. Participates in the productive *-garri* derivational pattern. | [CORE] |
| sinesgarri | N/A | *sines-* (to believe, *sinets-*) + *-garri* (adjectival suffix) — "worthy of belief" | believable, credible, plausible, convincing | Adjective used to evaluate whether a statement, person, or account merits belief. Distinct from *fidagarri* in that it focuses on the believability of content rather than the trustworthiness of a source, though the two overlap. Used in legal testimony contexts and everyday speech. | [CORE] |
| sinesgarria | N/A | *sines-* (believe, from *sinetsi*) + *-garri* (worthy of) + *-a* (definite article) | believable, credible, plausible | Used to evaluate whether a statement, account, or person is credible or worthy of belief. Distinct from *fidagarria* in focusing on believability rather than reliability. Appears in legal testimony contexts and in everyday assessments of plausibility. Contrasts with *sineskaitza* (incredible, unbelievable). | [CORE] |
| baliozko | N/A | *balio* (value, validity) + *-zko* (adjectival/relational suffix) — "of value," "having validity" | valid, legitimate, of value | Adjective used in legal, administrative, and formal contexts to describe documents, acts, or claims as legally or formally valid. Also used more broadly to evaluate whether something has genuine worth or standing. Related to *baliozkotu* ("to validate"). Appears in administrative and juridical language. | [CORE] |
| baliozkotu | N/A | *baliozko* (valid) + *-tu* (perfective/verbalizing suffix) — "to make valid" | to validate, to ratify, to authenticate | Transitive verb used in legal and administrative registers to denote the formal act of conferring validity on a document, decision, or act. Less common in everyday speech than in official or written language. | [MARGINAL] |
| baliozkoa | N/A | *balio* (value) + *-zko* (adjectival suffix) + *-a* (definite article) | valid, legitimate, of value | Used to describe documents, acts, arguments, or claims as legally or formally valid. Common in administrative and legal language. Contrasts with *baliogabea* (invalid, null). | [CORE] |
| balioa | N/A | value, worth (*balio* + definite *-a*; from Romance *valor*) | value, worth, validity | Used in evaluative contexts to refer to the worth, validity, or standing of an object, action, or claim. In legal contexts it can refer to the validity of a document or act. Participates in expressions like *balio izan* ("to be valid/worth"). | [CORE] |
| baliogabea | N/A | *balio* (value) + *-gabe* (without) + *-a* (definite article) | invalid, null, void, worthless | Used in legal and administrative contexts to describe acts, documents, or claims that lack validity or legal force. Also used more broadly to describe things lacking worth or standing. Direct antonym of *baliozkoa*. | [CORE] |
| zuzen | N/A | straight, direct, correct, right (adjective/adverb; also noun meaning "right, justice") | correct, right, just, straight, fair | Highly polysemous term covering correctness of statements or actions, moral rightness, and legal justice. Used in evaluative contexts ranging from grammatical correctness (*zuzen idatzi*, "to write correctly") to moral and legal rightness (*zuzen jokatu*, "to act rightly"). Also functions as a noun meaning "right" or "justice" in legal contexts. | [CORE] |
| zuzena | N/A | straight, direct, correct (*zuzen* + definite *-a*) | correct, right, straight, just, fair, upright | Applied to statements, conduct, procedures, and persons to indicate correctness, rightness, or fairness. In moral contexts it carries a sense of uprightness or rectitude. Also used in legal and administrative language for procedural correctness. Used predicatively (*hori zuzena da*, "that is correct/right") and attributively. Participates in legal and ethical discourse extensively. | [CORE] |
| zuzentasun | N/A | *zuzen* (correct, right, just) + *-tasun* (abstract nominal suffix) — "the quality of being right/just" | correctness, justice, fairness, rectitude | Abstract noun derived from *zuzen*, used in moral, legal, and philosophical discourse to denote the quality of being correct, just, or fair. Appears in discussions of both epistemic correctness and moral or legal justice. | [CORE] |
| oker | N/A | crooked, wrong, mistaken (adjective/adverb; antonym of *zuzen*) | wrong, mistaken, incorrect, crooked | The primary antonym of *zuzen*, used to evaluate statements, actions, or judgments as incorrect or morally wrong. Appears in constructions such as *oker egon* ("to be wrong/mistaken") and *oker ibili* ("to go wrong, to be on the wrong track"). Common across all registers. | [CORE] |
| okerra | N/A | crooked, bent, wrong (*oker* + definite *-a*) | wrong, incorrect, crooked, mistaken, erroneous | The standard antonym of *zuzena*, used to describe errors, incorrect statements, or morally wrong conduct. The spatial metaphor of crookedness underlies both the physical and evaluative senses. Appears in constructions such as *oker nago* ("I am wrong/mistaken") and *bide okerra* ("the wrong path"). Widely used across everyday, moral, and epistemic contexts. | [CORE] |
| zehatza | N/A | *zehatz* (exact, precise, thorough) + *-a* (definite article) | precise, exact, accurate, strict, thorough | Used to evaluate statements, measurements, descriptions, or accounts as accurate and precise. Commonly appears in technical, scientific, journalistic, and administrative registers. Implies a close correspondence between a representation and its object. Also used in everyday speech to commend exactness. | [CORE] |
| faltsu | N/A | false, fake (loanword from Romance *falso*) | false, fake, counterfeit, insincere | Adjective used to evaluate objects, documents, persons, or statements as false, counterfeit, or insincere. Overlaps with *gezurrezko* for statements and with *faltsifikatu* in the domain of forgery. Common in everyday and legal registers. | [CORE] |
| faltsua | N/A | false (from Romance *falso*) + *-a* (definite article) | false, fake, deceitful, insincere, counterfeit | Used to describe statements, documents, persons, or objects that are false, counterfeit, or deceptive. Has a somewhat stronger connotation of deliberate deception than simple incorrectness. Used in legal contexts (e.g., *dokumentu faltsua*, "forged document") and everyday speech. Partially overlaps with *gezurrezkoa* but more often applied to objects and identities than to propositions. | [CORE] |
| faltsifikatu | N/A | *faltsu* (false) + *-fika-* (verbalizing element, from Romance) + *-tu* (perfective suffix) — "to make false" | to falsify, to forge, to counterfeit | Transitive verb used primarily in legal and administrative contexts to denote the deliberate falsification of documents, data, or representations. Less common in everyday speech; predominantly a written and formal register term. | [MARGINAL] |
| froga | N/A | proof, evidence, test (from Romance *prueba/prova*) | proof, evidence, test, trial | Used in legal contexts for evidence or proof, and more broadly for any demonstration or test of a claim. One of the most common terms in legal and argumentative discourse in Basque. Base for *frogatu* and related forms including *frogatzea*. | [CORE] |
| frogatu | N/A | *froga* (proof, evidence, from Romance *prueba/prova*) + *-tu* (verbal suffix); "to prove, to test" | to prove, to demonstrate, to test, to verify | Used in legal, scientific, and everyday contexts to indicate that something has been proven or demonstrated. The nominal form *froga* ("proof, evidence") is equally common. Central to legal and epistemic discourse about establishing truth or fact. | [CORE] |
| frogatzea | N/A | *froga* (proof, evidence; from Romance *prueba/prova*) + *-tze* (verbal noun suffix) + *-a* (definite article) | proving, demonstrating, testing | The verbal noun of *frogatu* ("to prove, to demonstrate, to test"), used in legal, scientific, and everyday contexts where evidence or demonstration of truth is at issue. The nominal *froga* ("proof, evidence") is also widely used independently. | [CORE] |
| itxura | N/A | appearance, semblance, form, look (noun) | appearance, semblance, look, form, pretense, guise | Noun used to refer to the outward appearance or semblance of something, often implying a contrast with inner reality. Appears in evaluative contexts involving resemblance, pretense, or the distinction between appearance and reality. Common in everyday and literary language. Base for several derived forms including *itxurakeria*, *itxurakoa*, *itxuragilea*, *itxurazko*, and *itxuraz*. | [CORE] |
| itxurazko | N/A | *itxura* (appearance, semblance) + *-zko* (adjectival/relational suffix) — "of appearance," "seeming" | apparent, seeming, superficial, ostensible | Adjective used to characterize something as having the appearance or semblance of a quality without necessarily possessing it genuinely. Used in evaluative contexts to contrast surface appearance with underlying reality. Relevant in discussions of deception, pretense, and resemblance. | [CORE] |
| itxurakoa | N/A | *itxura* (appearance, semblance) + *-ko* (adjectival suffix) + *-a* (definite article); "of appearance, seeming" | apparent, seeming, superficial, of mere appearance | Used to characterize something as having only the appearance or semblance of a quality without genuinely possessing it. Appears in evaluative contexts where a contrast between appearance and reality is drawn. Can carry a mildly pejorative connotation of superficiality or pretense. | [CORE] |
| itxurakeria | N/A | *itxura* (appearance, semblance) + *-keria* (pejorative abstract suffix) | pretense, sham, hypocrisy, mere appearance | Used to describe conduct or presentation that is all outward show without genuine substance, often with a moral-critical tone. The *-keria* suffix marks it as a pejorative. Common in moral and social criticism. | [CORE] |
| itxuraz | N/A | *itxura* (appearance) + *-z* (instrumental/adverbial suffix); "by appearance, apparently" | apparently, seemingly, ostensibly, by appearances, on the surface | An adverbial form used to hedge claims by indicating that something is true only by appearance or on the surface, without commitment to underlying reality. Relevant to epistemic evaluations where appearance and reality may diverge. Common in spoken and written registers as an epistemic hedge. | [CORE] |
| itxuragilea | N/A | *itxura* (appearance) + *-gile* (maker, agent suffix) + *-a* (definite article); "maker of appearances" | pretender, impostor, one who puts on appearances | Used to characterize a person who creates false appearances or pretends to be something they are not. Less common than *itxurakoa* but attested in literary and evaluative contexts. Marks a person rather than a quality or state. | [MARGINAL] |
| antzeko | N/A | *antze* (resemblance, likeness) + *-ko* (adjectival suffix) — "of resemblance," "similar" | similar, resembling, alike, like | Adjective used to evaluate the degree of resemblance between two entities. Relevant in aesthetic and legal contexts where similarity or likeness is at issue, such as in assessments of imitation or resemblance to an original. Common across registers. | [CORE] |
| antzekoa | N/A | *antze-* (resemblance, likeness) + *-ko* (adjectival suffix) + *-a* (definite article) | similar, resembling, alike, like | Used to evaluate resemblance between two things, persons, or states of affairs. Appears in aesthetic, descriptive, and comparative contexts where likeness or similarity is being assessed. Relevant to evaluations of copies, imitations, or representations in terms of how closely they resemble their originals. The root *antza* also appears in *antza izan* ("to resemble"). | [CORE] |
| berdintsu | N/A | *berdin* (equal, same) + *-tsu* (approximative/attenuating suffix) — "roughly equal," "more or less the same" | similar, roughly equal, much the same, equivalent | Adjective expressing approximate equality or similarity, used in evaluative comparisons. Less precise than *berdin* ("equal, identical") and overlaps with *antzeko* in expressing resemblance. | [CORE] |
| egia esan | N/A | egia (truth) + esan (to say) — "to say the truth" | to tell the truth | The most common collocation of *egia* in everyday speech; used in moral, legal, and interpersonal contexts to describe honest disclosure. Appears in direct commands (*egia esazu*, "tell the truth") and narrative description. Used across all registers, from everyday conversation to courtroom testimony. | [CORE] |
| egia da | N/A | egia (truth) + da (is, 3sg present of *izan*) — "it is truth" | it is true; that is true | The standard predicative construction for asserting the truth of a proposition in everyday and formal speech. Functions as a discourse marker of confirmation. Ubiquitous in everyday speech, philosophical discourse, and formal argumentation. Functions as the baseline truth-assertion formula in Basque. | [CORE] |
| egia esan behar | N/A | egia (truth) + esan (to say) + behar (need, must) — "must say the truth" | to tell the truth (as an obligation); truth be told | Used as a discourse-initial phrase equivalent to "to be honest" or "truth be told," signaling that the speaker is about to make a candid or potentially unwelcome statement. Common in spoken and written Basque. | [CORE] |
| egia esan nahi bada | N/A | egia (truth) + esan (say) + nahi (want) + bada (if it is) | to tell the truth; if truth be told; frankly speaking | A fixed hedging or framing phrase used to introduce a candid or frank statement, often signaling that what follows may be uncomfortable or surprising. Common in spoken and written registers. | [CORE] |
| egia esatea | N/A | egia (truth) + esan (to say) + -tea (nominalization suffix, verbal noun) | truth-telling; the act of telling the truth | Nominalized form of *egia esan*, used in ethical and philosophical discussions about the duty or practice of truth-telling. Appears in moral philosophy texts and religious discourse. | [CORE] |
| egiari eutsi | N/A | egiari (truth-DAT) + eutsi (to hold onto, to maintain) — "to hold onto truth" | to hold to the truth; to maintain the truth | Used in moral and rhetorical contexts to describe the act of adhering to or defending the truth under pressure. Appears in literary and journalistic registers. | [CORE] |
| egiaren bila | N/A | egiaren (truth-GEN) + bila (in search of) — "in search of truth" | in search of truth; seeking the truth | Used in philosophical, journalistic, and literary contexts to describe the pursuit of truth as an intellectual or moral project. Appears as a title element and in rhetorical contexts. | [CORE] |
| egiaren aldeko | N/A | egiaren (truth-GEN) + aldeko (in favor of, on the side of) — "on the side of truth" | in favor of truth; on the side of truth | Used in rhetorical and moral discourse to characterize a position or person as aligned with truth rather than falsehood or self-interest. Appears in moral, political, and philosophical discourse. | [CORE] |
| egiaren aurrean | N/A | egia (truth) + -ren (genitive) + aurrean (in front of, before) | in the face of the truth, before the truth | Used in moral and rhetorical contexts to describe confronting or acknowledging truth. Appears in literary and philosophical prose. | [CORE] |
| egiaren izenean | N/A | egiaren (of truth, genitive) + izenean (in the name of) | in the name of truth | A rhetorical formula used in moral, political, and philosophical discourse to invoke truth as a justification or authority for an action or statement. | [CORE] |
| egiaz | N/A | egia (truth) + -z (instrumental/adverbial suffix) | truly, in truth, really | An adverbial form used to assert that something is genuinely or truly the case. Used in both spoken and written registers as an intensifying or affirming device. | [CORE] |
| egitan | N/A | egi- (truth root) + -tan (locative/adverbial suffix) | truly, in reality, in fact, actually | An adverbial form used to assert the factual or real nature of something, often contrasting appearance with reality. Common in spoken Basque and informal writing. In some uses, functions as a discourse particle marking contrast or surprise rather than asserting truth. | [CORE] |
| egiazko | N/A | egia (truth) + -zko (adjectival/relational suffix, indefinite form) | true, truthful, genuine (attributive, indefinite) | The indefinite (non-article-bearing) form of *egiazkoa*, used attributively before nouns. Common in both spoken and written registers. | [CORE] |
| egiazki | N/A | egiazk- (from *egiazkoa*, true) + -i (adverbial suffix) | truly, genuinely, in truth | Adverbial form used to assert that something is genuinely or truly the case. Appears in literary, philosophical, and formal written registers. Functions as an epistemic intensifier. | [CORE] |
| egiaztatze | N/A | egiazta- (verification stem) + -tze (process nominalization suffix) — "the act of verifying" | verification; the process of verifying | Verbal noun denoting the process of verification. Used in administrative, legal, and technical contexts to refer to the process or act of verification. Appears in official documents and procedural language, including *egiaztatze-prozesua* ("the verification process"). | [CORE] |
| egiaztapen | N/A | egia (truth) + -zta- (verbalizing infix) + -pen (deverbal nominal suffix) — "result/act of verifying" | verification; confirmation; attestation | Deverbal noun used in administrative and legal registers to refer to a completed act of verification or a document attesting to verification. Slightly more formal and result-oriented than *egiaztatze*. Used in scientific contexts as well. | [CORE] |
| egiaztagarri | N/A | egia (truth) + -zta- (verbalizing infix) + -garri (adjectival suffix, "worthy of / capable of") — "capable of being verified" | verifiable; capable of verification | Used in scientific, legal, and philosophical contexts to describe claims or facts that can in principle be verified or confirmed. Appears in academic and journalistic writing. | [CORE] |
| egiaztagarria | N/A | egiazta- (verification stem) + -garri (worthy/capable suffix) + -a (definite article) | verifiable, certifiable (definite form) | Used to describe claims, facts, or documents that can be verified or certified. Appears in scientific, legal, and administrative language. | [CORE] |
| egiaztaezin | N/A | egia (truth) + -zta- (verbalizing infix) + -ezin (negative potential suffix) — "impossible to verify" | unverifiable; impossible to confirm | Used in philosophical, scientific, and legal contexts to describe claims that cannot be confirmed or verified. Appears in epistemological and evidentiary discussions. | [MARGINAL] |
| egiaztaezina | N/A | egiazta- (verification stem) + ezin (cannot) + -a (definite article) | unverifiable, impossible to verify (definite form) | Used to describe claims or facts that cannot be verified or confirmed. Appears in epistemological, scientific, and legal discourse. | [CORE] |
| egiaztagaitza | N/A | egiazta- (verification stem) + -gaitz (difficult/impossible suffix) + -a (definite article) | unverifiable, difficult to verify | Used to characterize claims or facts that cannot be or are difficult to verify. Appears in epistemological, journalistic, and legal contexts as the negative counterpart of *egiaztagarria*. | [CORE] |
| egiaztatze-agiri | N/A | egiaztatze (verifying, verbal noun stem) + agiri (document, certificate) | verification document, certificate of attestation | Used in administrative and legal contexts to refer to a document that certifies or attests to the truth or validity of something. Appears in bureaucratic and procedural language. | [CORE] |
| egiazkotasun | N/A | egiazko (true, genuine) + -tasun (abstract nominal suffix) — "the quality of being true/genuine" | truthfulness; veracity; genuineness (indefinite form) | Used in philosophical and formal discourse when the definite article is not required. Appears in formal written registers. | [MARGINAL] |
| egiazkotasuna | N/A | egiazko (true/genuine) + -tasun (abstract noun suffix) + -a (definite article) | truthfulness, veracity, genuineness (definite form) | Abstract nominal form denoting the property of being truthful or genuine. Used in philosophical, ethical, and literary critical discourse when discussing the quality of truthfulness as an abstract property. | [CORE] |
| egiatasuna | N/A | egia (truth) + -tasun (abstract noun suffix) + -a (definite article) | truthfulness, the quality of being true | Abstract nominal form denoting the property of truth or truthfulness. Used in philosophical and theological discourse. Slightly more abstract and less common than *egiazkotasuna*. | [CORE] |
| egiazale | N/A | egia (truth) + -zale (lover of, devotee of, agent suffix) | truth-lover, one who loves or seeks truth (indefinite form) | Used to characterize a person devoted to truth-seeking. Appears in philosophical and literary contexts, sometimes as a character epithet. | [MARGINAL] |
| egiazalea | N/A | egia (truth) + -zale (devotee) + -a (definite article) | the truth-lover, the truth-seeker (definite form) | Definite form of *egiazale*, used as a nominal referring to a specific person characterized by devotion to truth. Appears in literary and philosophical prose. | [MARGINAL] |
| egiazko lekukotasun | N/A | egiazko (true, genuine) + lekukotasun (testimony, witness) — "true testimony" | true testimony; genuine witness account (indefinite form) | Used in legal contexts to characterize testimony as factually accurate and genuine, as opposed to false or fabricated witness statements. | [CORE] |
| egiazko lekukotasuna | N/A | egiazko (true/genuine) + lekukotasuna (testimony, witness-ness, definite) | true testimony, genuine witness statement (definite form) | Used in legal and procedural contexts to describe testimony that is truthful and reliable. Appears in legal documents and courtroom language. | [CORE] |
| egiazko izena | N/A | egiazko (true, genuine) + izena (name-DEF) — "true name" | real name; true name | Used in administrative, legal, and everyday contexts to refer to a person's actual name as opposed to a pseudonym or alias. | [CORE] |
| egiazko argazkia | N/A | egiazko (true, genuine) + argazkia (photograph-DEF) — "genuine photograph" | authentic photograph; genuine image | Used in legal and journalistic contexts to distinguish an unaltered, authentic photograph from a manipulated or fabricated one. | [MARGINAL] |
| egiazko maitasuna | N/A | egiazko (true, genuine) + maitasuna (love-DEF) — "true love" | true love; genuine love | Used in literary, religious, and everyday affective contexts to characterize love as sincere and authentic rather than feigned or superficial. The root *egiazko* here evaluates the authenticity of an emotional state rather than the truth-value of a proposition. | [CORE] |
| egiazko adiskidea | N/A | egiazko (true, genuine) + adiskidea (friend-DEF) — "true friend" | true friend; genuine friend | Used in moral and interpersonal evaluative contexts to distinguish a genuinely loyal friend from a superficial or self-interested acquaintance. The root evaluates the quality of a relationship or character rather than the accuracy of a claim. | [CORE] |
| egiazko jainkoa | N/A | egiazko (true, genuine) + jainkoa (God-DEF) — "true God" | the true God; the genuine deity | Used in religious and theological discourse, particularly in Christian contexts, to distinguish the one true God from false gods or idols. Attested in Basque biblical and catechetical texts. The root functions in a theological context where "true" distinguishes ontological categories rather than evaluating statements. | [CORE] |
| egiazko Jainkoa | N/A | egiazko (true/genuine) + Jainkoa (God, the God, capitalized) | the true God (capitalized form) | Used in theological and religious discourse to distinguish the God of monotheistic faith from false gods or idols. Appears in catechetical, liturgical, and theological writing. | [CORE] |
| egiazko historia | N/A | egiazko (true, genuine) + historia (history, story) — "true story" | true story; factual account | Used in literary, journalistic, and everyday contexts to characterize a narrative as based on real events rather than invented. Common in book and film descriptions. | [CORE] |
| egiazko arazoa | N/A | egiazko (true, genuine) + arazoa (problem-DEF) — "the real problem" | the real problem; the genuine issue | Used in analytical and argumentative discourse to identify the underlying or actual problem as opposed to a superficial or misidentified one. | [CORE] |
| egiazko arrazoia | N/A | egiazko (true/genuine) + arrazoia (the reason) | the real reason, the true reason | Used in argumentative and explanatory discourse to distinguish the genuine underlying reason for something from stated or apparent reasons. | [CORE] |
| egiazko balioa | N/A | egiazko (true, genuine) + balioa (value-DEF) — "true value" | true value; real value; genuine worth | Used in economic, aesthetic, and moral contexts to refer to the actual or intrinsic value of something as opposed to its apparent or assigned value. | [CORE] |
| egiazko neurria | N/A | egiazko (true, genuine) + neurria (measure-DEF) — "true measure" | true measure; real extent | Used in analytical and evaluative contexts to refer to the actual extent or degree of something, as opposed to a superficial or approximate assessment. | [MARGINAL] |
| egiazko kopiak | N/A | egiazko (true, genuine) + kopiak (copies-DEF) — "true copies" | certified true copies; authentic copies | Used in administrative and legal contexts to refer to copies of documents that have been officially certified as faithful reproductions of originals. | [CORE] |
| egiazko sinadura | N/A | egiazko (true, genuine) + sinadura (signature) — "genuine signature" | genuine signature; authentic signature | Used in legal and administrative contexts to distinguish an authentic signature from a forged one. | [MARGINAL] |
| egiari zor | N/A | egiari (truth-DAT) + zor (debt, owed) — "owed to truth" | owed to truth; in debt to truth | Used in philosophical and rhetorical contexts to express an obligation to truthfulness, as in the phrase *egiari zor diogu* ("we owe it to the truth"). Appears in literary and ethical discourse. | [MARGINAL] |
| egia osoa | N/A | egia (truth) + osoa (whole, complete-DEF) — "the whole truth" | the whole truth; the full truth | Used in legal and moral contexts, particularly in oath formulas and testimonial contexts (*egia osoa eta ezer ez besterik*, "the whole truth and nothing but the truth"), to assert that nothing has been withheld. Parallels the legal formula "the whole truth and nothing but the truth." | [CORE] |
| egia hutsa | N/A | egia (truth) + hutsa (pure, mere, empty-DEF) — "pure truth" / "mere truth" | the plain truth; the bare truth; pure truth | Used in rhetorical and moral contexts to assert that a statement is unadorned, unqualified truth. Can also carry the sense of "nothing but the truth." Common in spoken and written Basque. Note: *hutsa* (literally "empty, pure, mere") can in other contexts mean "nothing" or "zero," creating a compound where the intensifier has a range of meanings beyond simple emphasis. | [CORE] |
