| Base Form | Derived Form | Transliteration | Literal Breakdown | Translation | Usage Description | Epistemic Status |
| egia (via egiaztatu) | egiaztagiri | N/A | egiazta- + giri (document, certificate; from agiri, "document") | certificate of verification, attestation document | A nominal compound denoting an official document certifying that something has been verified. Used in administrative and legal contexts. Mentioned in P1b note. | [CORE] |
| egia | egiazale | N/A | egia + -zale (devotee/lover suffix) | truth-lover, truth-seeker | Characterizes a person devoted to truth-seeking. Appears in philosophical and literary contexts. Documented in P1b 1.17. | [MARGINAL] |
| egia | egiazalea | N/A | egia + -zale (devotee/lover suffix) + -a (definite article) | the truth-lover, truth-seeker | Definite form of *egiazale*, characterizing a person devoted to truth-seeking. Appears in philosophical and literary contexts. Documented in P1b 1.18. | [MARGINAL] |
| egia | egiazkeria | N/A | egiazk- (from egiazkoa) + -eria (pejorative abstract suffix) | false pretense of truth, spurious truthfulness | A pejorative form denoting the performance or pretense of truthfulness without genuine commitment to truth. Appears in literary and critical registers. Mentioned in P1b note. | [MARGINAL] |
| egia | egigabea | N/A | egi- (truth root) + -gabe (without, privative suffix) + -a (definite article) | untruthful, without truth, false | Privative form meaning lacking truth or truthfulness. Less common than *gezurra* or *faltsua* as a term for falsehood, but attested in written registers, particularly in philosophical and literary contexts. | [MARGINAL] |
| egia | egiari uko egin | N/A | egiari (to truth, dative) + uko egin (to renounce, to deny) | to deny the truth, to renounce the truth | A verbal collocation rather than a morphological derivation, but attested as a fixed expression in moral, political, and religious discourse. Represents a grammatically productive pattern (dative + *uko egin*) applied specifically to *egia*. | [CORE] |
| egiazkoa | egiazkotasuna | N/A | egiazko (true, genuine) + -tasun (abstract nominal suffix) + -a — "the quality of being true/genuine" | truthfulness, genuineness, authenticity, veracity | Abstract noun derived from the adjectival *egiazkoa* by addition of *-tasun*. Used in philosophical and formal discourse. Cross-referenced from P1 item 20 and P1b. | [CORE] |
| egiazkoa | egiazko (attributive, indefinite) | N/A | egiazko (true/genuine, without definite article) | true, genuine (attributive) | The indefinite attributive form used before nouns, as in *egiazko lekukotasuna* (true testimony). Standard pre-nominal form in Basque. Documented in P1b. | [CORE] |
| egiaztatu | egiaztatze | N/A | egiaztatu (to verify) with -tu replaced by -tze (process nominalizer) | verification, the process of confirming | Process nominal of *egiaztatu*. Cross-referenced from P1b (Root 1, item 7). Used in procedural and administrative language. | [CORE] |
| egiaztatu | egiaztapen | N/A | egiaztatu stem + -pen (result nominal suffix) | verification, attestation, confirmation | Result nominal of *egiaztatu*. Cross-referenced from P1b (Root 1, item 8). Used in administrative and legal registers. | [CORE] |
| egiaztatu | egiaztagarri | N/A | egiaztatu stem + -garri (adjectival suffix, "capable of") | verifiable | Adjectival form indicating capacity for verification. Cross-referenced from P1b (Root 1, item 9). | [CORE] |
| egiaztatu | egiaztaezin | N/A | egiaztatu stem + -ezin (negative potential suffix) | unverifiable | Negative potential adjectival form. Cross-referenced from P1b (Root 1, item 10). | [MARGINAL] |
| gezur | gezurra | N/A | gezur (lie, falsehood) + -a (definite article suffix) — "the lie" | the lie, the falsehood | The definite singular form of *gezur*, functioning as the standard citation form in many contexts. This is inflectional rather than derivational, but is noted here because the bare root *gezur* and the definite form *gezurra* are both in active use and the distinction is relevant to morphological description. | [CORE] |
| gezur | gezurrezko | N/A | gezur (lie) + -rezko (relational/adjectival suffix, variant of -zko after certain stems) — indefinite attributive form | false, lying, counterfeit, fake (attributive) | Adjectival form used to characterize statements, documents, or representations as false or deceptive. Documented in P1 item 5 and P1b 1.23. Used in legal and moral evaluative contexts. | [CORE] |
| gezur | gezurrezkoa | N/A | gezurr- + -ezko (adjectival suffix) + -a (definite article) | false, lying, based on lies (predicative) | The definite predicative form of the adjectival derivation, used in predicative position. Contrasts directly with *egiazkoa*. | [CORE] |
| gezur | gezurtatu | N/A | gezur (lie) + -ta- (verbalizing infix) + -tu (perfective suffix) — "to give the lie to; to falsify" | to give the lie to, to contradict, to falsify, to prove false | Transitive verb used to describe the act of demonstrating that something is false or of contradicting a claim. Used in argumentative, journalistic, and legal contexts. Mentioned in P1 item 4 usage note. | [CORE] |
| gezur | gezurti | N/A | gezur (lie) + -ti (adjectival/nominal suffix indicating habitual tendency or characteristic) — "one given to lying" | liar, lying (adjective), untruthful | Adjective and noun used to characterize a person as habitually dishonest or given to telling lies. Common in everyday moral evaluation, particularly in interpersonal and educational contexts. | [CORE] |
| gezur | gezurtia | N/A | gezurti (liar) + -a (definite article) | the liar | The definite form of *gezurti*, used in predicative and referential contexts. Standard definite form of the person noun. Documented in P1b 1.25. | [CORE] |
| gezur | gezurkeria | N/A | gezur (lie) + -keria (nominal suffix indicating a reprehensible practice or quality) — "the practice/habit of lying" | lying, deceitfulness, dishonesty (as a practice or quality) | Abstract noun used to denote habitual or systematic dishonesty as a moral failing. Carries a pejorative connotation. Used in moral and interpersonal evaluative contexts. | [CORE] |
| gezur | gezurtasuna | N/A | gezur- + -tasun (abstract noun suffix) + -a | falseness, mendacity, the quality of being a liar | Abstract nominal denoting the quality of being a liar or the state of habitual lying. Less common than *gezurra* itself, but attested in moral and philosophical writing. Documented in P1b 1.26. | [MARGINAL] |
| gezur | gezurretan | N/A | gezurr- + -etan (locative plural suffix, adverbializing) | in lies, lying (adverbial) | An adverbial form used in expressions such as *gezurretan ari da* (he/she is lying, is engaged in lying). Common in spoken registers. | [CORE] |
| gezur (via gezurtatu) | gezurtatze | N/A | gezurtatu (to give the lie to) with -tu replaced by -tze (process nominalizer) | the act of contradicting, refutation, falsification | Process nominal of *gezurtatu*, used in argumentative and legal contexts to refer to the act of demonstrating that a claim is false. | [MARGINAL] |
| gezur | gezur esan | N/A | gezur (lie, without article) + esan (to say) | to tell a lie, to lie | The standard verbal collocation for the act of lying. Attested across all registers. Not a morphological derivation but a productive verbal collocation that functions as the primary verbal expression of the concept. Documented in P1b 1.21. | [CORE] |
| gezur | gezurrezko lekukotasuna | N/A | gezurrezko (false) + lekukotasuna (testimony) | false testimony, perjury | Fixed legal collocation denoting perjury. Documented in P1b 1.24. | [CORE] |
| benetako | benetakotasun | N/A | benetako (genuine, real) + -tasun (abstract nominal suffix) — "the quality of being genuine" | authenticity, genuineness, realness | Abstract noun used to denote the quality of being authentic or genuine, particularly of persons, feelings, or cultural expressions. Documented in P1 item 21. More common in literary, philosophical, and cultural discourse than in legal contexts. | [MARGINAL] |
| benetakoa | benetakotasuna | N/A | benetako (genuine/real) + -tasun (abstract noun suffix) + -a (definite article) | authenticity, genuineness, realness | Abstract nominal denoting the property of being authentic or genuine. Used in philosophical, aesthetic, and everyday evaluative discourse when discussing the quality of authenticity as an abstract property. Documented in P1 item 16. | [CORE] |
| benetakoa | benetan | N/A | bene- (genuine/real root) + -tan (locative/adverbial suffix) | truly, really, genuinely, in earnest | An adverbial form used to assert that something is genuinely or truly the case, or that an action is performed in earnest. Extremely common in spoken and written Basque across all registers. Functions as an intensifier and as an epistemic affirmer. Contrasts with *itxuraz* (apparently, seemingly). | [CORE] |
| benetakoa | benetako (attributive, indefinite) | N/A | benetako (genuine/real, without definite article) | genuine, real, authentic (attributive) | The indefinite attributive form used before nouns, as in *benetako arazoa* (the real problem). Standard pre-nominal form in Basque. | [CORE] |
