| Base Form | Derived Form | Transliteration | Literal Breakdown | Translation | Usage Description | Epistemic Status |
| tosi | tosiseikka | tosiseikka | *tosi* + *seikka* (fact, circumstance, detail) | fact; factual circumstance; matter of fact | Used in legal and formal contexts to refer to a factual circumstance as distinct from a legal conclusion or opinion. *Oikeudenkäynnin tosiseikat* (the facts of the case). | [CORE] |
| tosi | tosimaailma | tosimaailma | *tosi* + *maailma* (world) | the real world; the actual world | Used in everyday and philosophical contexts to contrast actual reality with hypothetical, fictional, or ideal scenarios. *Tosimaailmassa asiat ovat toisin* (in the real world, things are different). | [CORE] |
| tosi | tosielämä | tosielämä | *tosi* + *elämä* (life) | real life; actual life | Used to contrast lived reality with fiction, theory, or idealized scenarios. *Tosielämässä tämä ei toimi* (in real life this doesn't work). | [CORE] |
| totuus | totuudenmukaisuus | N/A | totuuden (genitive of totuus) + mukainen (in accordance with) + -uus; also analysed as *totuuden* (genitive of *totuus*) + *mukainen* (conforming to) + *-uus* (abstract nominal suffix) | truthfulness; conformity to truth; veracity; fidelity to truth; accuracy | Evaluates whether a statement, account, or representation conforms to the truth or to facts. Used in journalistic, legal, and academic contexts to evaluate whether an account or representation faithfully corresponds to the facts (*uutisoinnin totuudenmukaisuus* — "the truthfulness of the reporting"). Already documented as P1 item 27; cross-referenced here as a primary compound derivation from *totuus*. Documented in P1b Root 1, item 3. | [CORE] |
| totuus | totuudenmukainen | totuudenmukainen | totuuden (genitive of totuus) + mukainen (in accordance with) | truthful; conforming to truth; accurate; faithful to the truth | Adjectival form corresponding to *totuudenmukaisuus*. Applied to accounts, descriptions, and representations to assert that they correspond to the facts. *Totuudenmukainen kertomus* (a truthful account). Documented in P1b Root 1, item 4. Already documented as P1 item 27; cross-referenced here. | [CORE] |
| totuus | totuudenvastaisuus | N/A | totuuden (genitive of totuus) + vastainen (contrary to, against) + -uus | untruthfulness; falsity; contrariness to truth | Used in legal and formal contexts to characterize statements or representations that contradict the truth. *Lausuman totuudenvastaisuus* (the untruthfulness of the statement). Documented in P1b Root 1, item 5. | [CORE] |
| totuus | totuudenvastainen | N/A | totuuden (genitive of totuus) + vastainen (contrary to) | contrary to truth; untruthful; false | Adjectival form used in legal and formal evaluative contexts. Applied to statements and claims in legal and formal discourse to assert that they contradict the truth. *Totuudenvastainen väite* (a statement contrary to truth; a false claim). Documented in P1b Root 1, item 6. | [CORE] |
| totuus | totuudellinen | N/A | *totuus* + *-llinen* (adjectival suffix) | truthful; veracious; truth-oriented | Used in moral and religious contexts to describe a person or disposition as oriented toward truth. Somewhat more literary or elevated than *rehellinen*. | [MARGINAL] |
| totuus | totuudellisuus | N/A | *totuudellinen* + *-uus* | truthfulness; veracity; truth-orientation | Abstract noun corresponding to *totuudellinen*. Used in philosophical and religious discourse about the virtue of truthfulness. | [MARGINAL] |
| totuus | totuusarvo | totuusarvo | totuus + arvo (value) | truth value | Technical term in logic and philosophy of language for the truth or falsity of a proposition. *Lauseen totuusarvo* (the truth value of a sentence). Standard in Finnish logic textbooks. Documented in P1b Root 1, item 8; also documented in P1b (Root 1, item 31). | [CORE] |
| totuus | totuustaulu | N/A | *totuus* + *taulu* (table, board) | truth table | Technical term in logic for a table displaying the truth values of a compound proposition for all combinations of truth values of its components. Standard in Finnish logic instruction. | [CORE] |
| totuus | totuusehdot | N/A | *totuus* + *ehdot* (plural of *ehto*, condition) | truth conditions | Technical term in formal semantics for the conditions under which a sentence is true. *Lauseen totuusehdot* (the truth conditions of the sentence). | [CORE] |
| totuus | totuusehdollinen | N/A | *totuus* + *ehdollinen* (conditional, from *ehto*, condition) | truth-conditional | Technical term in formal semantics and philosophy of language. *Totuusehdollinen semantiikka* (truth-conditional semantics). Used in academic linguistics and philosophy. | [CORE] |
| totuus | totuusfunktionaalinen | N/A | *totuus* + *funktionaalinen* (functional) | truth-functional | Technical term in logic for connectives or compounds whose truth value is determined solely by the truth values of their components. Used in Finnish logic and philosophy texts. | [CORE] |
| totuus | totuusteoria | totuusteoria | *totuus* + *teoria* (theory) | theory of truth | Philosophical term for systematic accounts of what truth is — correspondence theory, coherence theory, pragmatist theory, etc. Used in academic philosophy. Already documented in P1b (Root 1, item 32); cross-referenced here. | [CORE] |
| totuus | totuuskomissio | totuuskomissio | *totuus* + *komissio* (commission) | truth commission | Used in political and historical contexts to refer to bodies established to investigate past abuses and establish a factual record. *Etelä-Afrikan totuuskomissio* (the South African Truth Commission). Already documented in P1b (Root 1, item 29); cross-referenced here. | [CORE] |
| totuus | totuuspuhe | totuuspuhe | *totuus* + *puhe* (speech, talk) | truth-telling; discourse of truth; truth-speech; truthful speech | Used in philosophical and political discourse, including in discussions of Foucauldian *parrhesia* and related concepts. *Totuuspuhe vaatii rohkeutta* (truth-telling requires courage). Already documented in P1b (Root 1, item 28); cross-referenced here. | [MARGINAL] |
| totuus | totuusseetti | N/A | *totuus* + *seetti* (serum, from English *serum*) | truth serum | Colloquial and journalistic term for substances alleged to compel truthful disclosure. Used in popular and media contexts rather than formal scientific language. | [MARGINAL] |
| totuus | totuusserum | totuusserum | *totuus* + *serum* (loanword) | truth serum | Used in journalistic and popular discourse, also figuratively. Already documented in P1b (Root 1, item 30); cross-referenced here. | [CORE] |
| totuus | totuudenetsijä | totuudenetsijä | *totuuden* (genitive of *totuus*) + *etsijä* (seeker) | truth-seeker | Used in philosophical and literary contexts. Already documented in P1b (Root 1, item 26); cross-referenced here. | [CORE] |
| totuus | totuudenhetki | totuudenhetki | *totuuden* (genitive of *totuus*) + *hetki* (moment) | moment of truth | Used in everyday and literary language for a decisive or revealing moment. Already documented in P1b (Root 1, item 27); cross-referenced here. | [CORE] |
| aito | aitous | aitous | aito + -us (nominalizing suffix); note: *aitous* uses *-us* with the stem | authenticity; genuineness | The standard nominal form for authenticity as an abstract property, used in philosophical, cultural, and commercial discourse (*tuotteen aitous* — "the authenticity of the product"; *tunteiden aitous* — "the genuineness of the emotions"). Appears in both evaluative and philosophical contexts. Already documented as P1 item 4; cross-referenced here as the primary nominal derivation from *aito*. | [CORE] |
| aito | aidosti | aidosti | aito (stem *aido-*) + -sti (adverbial suffix) | genuinely; authentically; truly | Used as a sentence adverb or modifier to assert that something is done or experienced in a genuine manner (*aidosti kiinnostunut* — "genuinely interested"; *aidosti suomalainen* — "authentically Finnish"; *aidosti erilainen* — "genuinely different"). Common in everyday, journalistic, and marketing registers. | [CORE] |
| aito | aitoutua | N/A | aito + -utua (reflexive/inchoative suffix) | to become authentic; to become genuine | Used in philosophical and psychological discourse to describe a process by which something or someone comes to be or becomes authentic (*ihminen voi aitoutua kokemusten kautta* — "a person can become authentic through experiences"). Less common than *aitous* but attested in existentialist and humanistic contexts. | [MARGINAL] |
| aito | aitouttaa | aitouttaa | aito + -uttaa (causative suffix); also analysed as *aitous* + causative *-ttaa* | to authenticate; to make authentic; to certify as genuine | Used in administrative and commercial contexts to refer to the act of certifying or confirming that something is genuine (*aitouttaa asiakirja* — "to authenticate a document"). Less common than *todentaa* in administrative usage; found in art authentication and archival contexts. | [MARGINAL] |
| aito | epäaito | epäaito | epä- (negation prefix) + aito | inauthentic; not genuine; fake; spurious | The direct negation of *aito*. Applied to objects, emotions, and conduct. Used in philosophical, aesthetic, and everyday contexts (*epäaito käytös* — "inauthentic behavior"). Less common than *väärä* or *jäljitelmä* for physical fakes, but used for personal or existential inauthenticity. Already documented as P1 item 29; cross-referenced here as the primary prefixal negation of *aito*. | [CORE] |
| aito | epäaitous | epäaitous | epä- + aitous | inauthenticity; lack of genuineness; spuriousness | The nominal form of *epäaito*, used in philosophical and cultural discourse to refer to the quality of being inauthentic (*epäaitous on eksistentialistinen käsite* — "inauthenticity is an existentialist concept"). Used in philosophical and aesthetic contexts to name the quality of being inauthentic. Less frequent than *epäaito* itself. | [CORE] |
| aito | aidonkaltainen | N/A | *aidon* (genitive of *aito*) + *kaltainen* (resembling, of the kind of) | genuine-seeming; resembling the authentic; authentic-looking | Used to describe something that resembles or appears to be genuine without necessarily being so. Appears in evaluative and critical contexts, including art authentication and consumer protection. | [UNCERTAIN] |
| aitous | aitoustodistus | N/A | *aitous* + *todistus* (certificate, proof) | certificate of authenticity | Used in commercial, artistic, and legal contexts for a document certifying that an object is genuine. *Taululla on aitoustodistus* (the painting has a certificate of authenticity). | [CORE] |
