| Base Form | Derived Form | Transliteration | Literal Breakdown | Translation | Usage Description | Epistemic Status |
| cheqa | cheqa simi | cheqa simi | cheqa ("true") + simi ("mouth, word, language") | true word, honest speech, truthful statement | Used in moral and legal contexts to describe speech that is honest and accurate. *Simi* is a common collocate with *cheqa* in discourse about honest communication. | [CORE] |
| cheqa | cheqa rimay | cheqa rimay | cheqa ("true") + rimay ("to speak, speech") | to speak the truth, truthful speech | Used in moral evaluation of speech as honest and accurate; appears in ethical instruction, proverbs, and legal contexts where the truthfulness of testimony is at issue. | [CORE] |
| cheqa | cheqa yuyay | cheqa yuyay | cheqa ("true") + yuyay ("thought, mind, memory, opinion") | correct understanding, true opinion, sound judgment | Used in philosophical and ethical discourse to describe correct or sound thinking, as opposed to mistaken or confused thought; appears in educational and religious contexts. | [CORE] |
| cheqa | cheqa sonqo | cheqa sonqo | cheqa ("true, genuine") + sonqo ("heart, inner self, mind") | sincere, genuine of heart, honest at heart | Used in moral characterization of persons as genuinely sincere or honest in their inner disposition, not merely in outward conduct; appears in ethical, religious, and literary discourse. | [CORE] |
| cheqa | cheqa kawsay | cheqa kawsay | cheqa ("true, genuine") + kawsay ("life, living, existence") | true life, genuine way of living, authentic existence | Used in philosophical, religious, and ethical discourse to describe a life lived in accordance with what is genuinely right or real; appears in Andean philosophical and religious texts. | [CORE] |
| cheqa | cheqa ñan | cheqa ñan | cheqa ("true, correct, straight") + ñan ("road, path, way") | the right path, the correct way, the true road | Used in moral, religious, and philosophical discourse to describe the correct or righteous course of conduct or belief; widely attested in Andean religious and ethical texts. | [CORE] |
| cheqa | cheqa Dios | cheqa Dios | cheqa ("true, genuine") + Dios (Spanish loanword, "God") | the true God, the genuine God | Used in Christian religious discourse in Quechua to distinguish the Christian deity from other spiritual beings; widely attested in colonial and contemporary Quechua religious texts. | [CORE] |
| cheqa | mana cheqa | mana cheqa | mana ("not, negative") + cheqa ("true, genuine") | untrue, false, not genuine, inauthentic | The standard negated form of *cheqa*, used to evaluate statements, persons, or things as false or inauthentic; widely attested in Southern Quechua. | [CORE] |
| cheqa | cheqa hatun | cheqa hatun | cheqa ("true, genuine") + hatun ("great, large, important") | truly great, genuinely important | Used as an intensifying collocation to assert that something is genuinely of great importance or magnitude; attested in Southern Quechua narrative and oratory. | [UNCERTAIN] |
| cheqa | cheqa hina | cheqa hina | cheqa ("true, genuine") + hina ("like, as, similar to") | as if true, like the real thing, resembling the genuine | Used in contexts of resemblance and imitation, where something appears to be genuine or true but may not be; relevant to aesthetic and evaluative contexts involving representations or imitations. | [UNCERTAIN] |
| cheqa | cheqa riqsiy | cheqa riqsiy | cheqa ("true, genuine") + riqsiy ("to know, to recognize") | to truly know, to genuinely recognize, to have real knowledge of | Used in epistemological and religious discourse to describe genuine or authentic knowledge of a person or thing, as opposed to superficial or mistaken recognition. | [UNCERTAIN] |
| cheqanchay | cheqanchakuy | cheqanchakuy | cheqa + -ncha- + -ku- (reflexive/middle) + -y (infinitive) | to verify for oneself, to confirm on one's own behalf | See Derived Form 1.2 above. Documented here additionally as a derivation from the verbal base *cheqancha-* via *-ku-*. | [CORE] |
| cheqanchay | cheqanchasqa | cheqanchasqa | cheqa + -ncha- + -sqa (past participial/resultative) | verified, officially confirmed, certified | See Derived Form 1.3 above. Documented here additionally as a participial nominalization of the verbal base *cheqancha-*. | [CORE] |
| cheqanchay | cheqanchaq | cheqanchaq | cheqa + -ncha- + -q (agentive nominalizer) | one who verifies, a verifier, one who confirms | Used to characterize a person or institution whose role is to verify or confirm claims and documents. The agentive *-q* on the *-ncha-* verbal base follows the standard pattern for agent nominalization of transitive verbs in Quechua. | [CORE] |
| cheqaq | cheqaqta | cheqaqta | cheqaq + *-ta* (accusative/adverbial case) | truly, really, honestly, in truth | Adverbial form used to reinforce the speaker's commitment to the truth of a statement; appears in everyday speech and in testimonial contexts across Southern Quechua. | [CORE] |
| cheqaq | cheqaqchay | cheqaqchay | cheqaq + *-chay* (causative verbalizing suffix) | to verify, to confirm, to prove true, to authenticate | Used in legal, administrative, and everyday contexts where a claim or document is being confirmed as accurate; appears in testimonial and procedural discourse. | [CORE] |
| cheqaq | cheqaqsiy | cheqaqsiy | cheqaq + *-siy* (reflexive/reciprocal verbalizing suffix) | to be confirmed, to turn out to be true, to prove oneself genuine | Used when a claim or person's character is tested and found to be authentic; less frequently attested than *cheqaqchay* but documented in Southern Quechua sources. | [UNCERTAIN] |
| cheqaq | cheqaqniyuq | cheqaqniyuq | cheqaq + *-niyuq* (possessive/having suffix) | truthful person, one who possesses honesty | Used in moral characterization of persons as genuinely honest or as possessing the quality of truthfulness; appears in ethical and religious discourse in Southern Quechua. | [CORE] |
| cheqaq | cheqaqmanta | cheqaqmanta | cheqaq + *-manta* (ablative case) | truly, from truth, about what is true | Used in discourse to frame a statement as proceeding from or concerning truth; appears in testimonial and philosophical contexts. | [CORE] |
| cheqaq | cheqaqpi | cheqaqpi | cheqaq + *-pi* (locative case) | in truth, in reality, in fact | Locative form used as a discourse marker to assert that what follows is the actual state of affairs; appears in everyday speech and in narrative contexts. | [CORE] |
| cheqaq | cheqaqpuni | cheqaqpuni | cheqaq + *-puni* (emphatic/absolute suffix) | absolutely true, certainly genuine, without doubt true | Used as an emphatic assertion of truth, indicating that something is unquestionably the case; appears in testimonial, legal, and everyday contexts where strong assertion is called for. | [CORE] |
| cheqaq | cheqaqchus | cheqaqchus | cheqaq + *-chus* (interrogative/dubitative clitic) | Is it true? Is it really so? Can it be genuine? | Used in interrogative and dubitative contexts to question whether something is genuinely the case; appears in everyday speech and in narrative contexts expressing doubt or surprise. | [CORE] |
| cheqaqta | cheqaqtam | cheqaqtam | cheqaq + *-ta* (adverbial) + *-m* / *-mi* (direct evidential clitic) | truly, it is really true (with direct evidential force) | The adverbial form with the direct evidential clitic attached, used to assert that the speaker has direct knowledge that something is true; a common construction in Southern Quechua testimony and narrative. | [CORE] |
| cheqaqta | cheqaqta rimay | cheqaqta rimay | cheqaq + *-ta* (adverbial) + rimay ("to speak") | to speak the truth, to tell the truth | A common verbal collocation used in legal testimony, moral instruction, and everyday speech to enjoin or describe truthful speaking. | [CORE] |
| cheqaqta | cheqaqta yachay | cheqaqta yachay | cheqaq + *-ta* (adverbial) + yachay ("to know") | to know truly, to have correct knowledge | Used in epistemological and educational contexts to describe genuine or accurate knowledge, as opposed to mistaken belief; attested in Southern Quechua educational and religious discourse. | [UNCERTAIN] |
| cheqachiy | cheqachisqa | cheqachisqa | cheqachiy (to verify/confirm) + past participle *-sqa*; "having been verified, confirmed" | verified, confirmed, proven, corrected | Used as an adjective to characterize a statement, document, or claim that has been formally verified or confirmed; appears in legal and administrative contexts. | [CORE] |
| cheqachiy | cheqachiq | cheqachiq | cheqachiy (to verify) + agentive *-q*; "one who verifies, one who confirms" | verifier, one who confirms, one who proves | Used to characterize a person whose role or action is to verify or confirm; attested in legal and administrative discourse, though less frequently than the verbal form. | [CORE] |
| cheqan | cheqanta | cheqanta | cheqa-n (truth-POSS) + *-ta* (accusative); "the truth (as direct object)" | the truth (as object), what is true (as object) | The accusative form of *cheqan*, used when "the truth" is the direct object of a verb, as in *cheqanta rimay* (to speak the truth); this is the form that appears in the conventionalized expression documented in P1. | [CORE] |
