# F2a Derivational Table — Tagalog (tl)

| Base Form | Derived Form | Transliteration | Literal Breakdown | Translation | Usage Description | Epistemic Status |
| tama | pagtama | pagtama | pag- (nominalizing prefix) + tama | the act of being correct, correctness | Nominal form referring to state or instance of being correct. Used in formal or analytical contexts. Note: homophonous with "hitting" sense. | [CORE] |
| tama | tumama | tumama | tum- (actor voice intransitive prefix) + tama | to be correct, to hit the mark, to guess right | Verbal form indicating achieving correctness or accuracy. Used for correct guesses or accurate predictions. Note: also means "to hit/strike" (potentially separate root). | [CORE] |
| tama | tamaan | tamaan | tama + -an (locative/benefactive suffix) | to be hit, to be affected, to get it right | Patient-focus form. Can mean being struck/affected or achieving correctness depending on context. Note: physical "hitting" sense may be separate root. | [CORE] |
| tama | tama-tama | tama-tama | tama (reduplicated) | just right, exactly right, coincidentally | Emphatic reduplication indicating perfect fit, exact correctness, or fortunate timing. Common in describing coincidences or perfect matches. | [CORE] |
| sinungaling | kasinungalingan | kasinungalingan | ka- + sinungaling + -an (circumfix forming abstract noun) | lie, falsehood, untruth | Abstract noun denoting a false statement or the concept of falsehood. Used to identify statements known or believed to be untrue. | [CORE] |
| sinungaling | magsinungaling | magsinungaling | mag- (actor voice prefix) + sinungaling | to lie, to tell lies | Verbal form meaning to engage in lying or tell falsehoods. Common in everyday speech describing dishonest communication. | [CORE] |
| sinungaling | nagsisinungaling | nagsisinungaling | nag- (actor voice) + si- (infix) + sinungaling (with progressive reduplication) | is lying, is telling lies | Progressive verbal form describing ongoing lying. Used to accuse or describe current dishonest behavior. | [CORE] |
| sinungaling | nagsinungaling | nagsinungaling | nag- (actor voice completed) + sinungaling | lied, told a lie | Completed aspect form indicating a lie has been told. Common in reporting or acknowledging past dishonesty. | [CORE] |
| sinungaling | sinungaling na sinungaling | sinungaling na sinungaling | sinungaling + na (linker) + sinungaling (reduplication) | complete liar, habitual liar, total liar | Emphatic reduplication characterizing someone as thoroughly or habitually dishonest. Strong pejorative expression. | [CORE] |
| peke | magpeke | magpeke | mag- (actor voice prefix) + peke | to fake, to counterfeit, to pretend | Verbal form meaning to create fakes or engage in pretense. Used for counterfeiting or feigning. | [CORE] |
| peke | peke-peke | peke-peke | peke (reduplicated) | very fake, obviously fake, full of fakes | Emphatic reduplication indicating high degree of fakeness or multiple fake items. Used to criticize obvious inauthenticity. | [CORE] |
| peke | pagpepeke | pagpepeke | pag- (nominalizing prefix) + peke (with reduplication) | faking, counterfeiting, the act of making fakes | Nominal form referring to the act or process of creating fakes or counterfeits. Used in legal and commercial contexts. | [CORE] |
| huwad | paghuhuwad | paghuhuwad | pag- (nominalizing prefix) + huwad (with reduplication) | counterfeiting, falsification, the act of making false | Nominal form referring to the act or process of creating counterfeits or falsifications. More formal register than "pagpepeke." | [CORE] |
| huwad | maghuwad | maghuwad | mag- (actor voice prefix) + huwad | to counterfeit, to falsify | Verbal form meaning to create counterfeits or falsify. Used in formal contexts describing fraudulent reproduction. | [CORE] |
| huwad | huwad na huwad | huwad na huwad | huwad + na (linker) + huwad (reduplication) | completely false, thoroughly counterfeit | Emphatic reduplication stressing complete falseness or inauthenticity. Used to emphasize fraudulent nature. | [CORE] |
| wasto | wastuhan | wastuhan | wasto + -han (locative/manner suffix) | to correct, to make proper, to rectify | Verbal form meaning to make correct or proper. Used in contexts of correction or rectification. | [MARGINAL] |
| wasto | kawastuhan | kawastuhan | ka- + wasto + -han (circumfix forming abstract noun) | correctness, propriety, accuracy | Abstract noun denoting the quality of being correct or proper. Used in formal or technical contexts. | [MARGINAL] |
| hustó | hustó na hustó | hustó na hustó | hustó + na (linker) + hustó (reduplication) | exactly right, perfectly fitting, just perfect | Emphatic reduplication stressing perfect exactness or fit. Used to emphasize precision or perfect suitability. | [CORE] |
| kathâ | kathang-isip | kathang-isip | kathâ + -ng (linker) + isip (mind/thought) | imaginary, fictional, figment of imagination | Compound form referring to products of imagination without basis in reality. Used to characterize invented stories or unfounded beliefs. | [CORE] |
| kathâ | kumatha | kumatha | kum- (actor voice intransitive prefix) + kathâ | to create fiction, to invent, to fabricate | Verbal form meaning to create fictional narratives or fabricate stories. Used in literary and creative contexts, or pejoratively for fabrication. | [CORE] |
| kathâ | kathain | kathain | kathâ + -in (patient voice suffix) | to invent, to fabricate, to make up | Patient-focus verbal form meaning to create or fabricate. Used for creative invention or dishonest fabrication depending on context. | [CORE] |
| kathâ | pagkakatha | pagkakatha | pag- (nominalizing prefix) + ka- (infix) + kathâ | invention, creation, fabrication | Nominal form referring to the act or product of creating fiction or fabricating. Used in literary and critical contexts. | [CORE] |
| bulaán | magbulaan | magbulaan | mag- (actor voice prefix) + bulaan | to lie to each other, to deceive mutually | Reciprocal verbal form describing mutual deception or lying. Used to describe dishonest interactions between parties. | [CORE] |
| bulaán | bulaan | bulaan | bula (foam/bubble) + -an (locative suffix) | to lie to, to deceive | Verbal form meaning to tell lies to someone or deceive. Common in everyday speech describing dishonest communication. | [CORE] |
| bulaán | binubulaan | binubulaan | bi- (patient voice) + bulaan (with progressive reduplication) | is being lied to, is being deceived | Progressive patient-focus form describing ongoing deception of someone. Used to describe victims of lying. | [CORE] |
| dáyà | mandaya | mandaya | man- (actor voice prefix) + daya | to cheat, to deceive, to defraud | Verbal form meaning to engage in cheating or deception. Common in contexts of games, transactions, or relationships. | [CORE] |
| dáyà | dayain | dayain | daya + -in (patient voice suffix) | to cheat on, to deceive, to defraud | Patient-focus verbal form meaning to cheat or deceive someone/something. Used when emphasizing the victim or object of deception. | [CORE] |
| dáyà | pagdadaya | pagdadaya | pag- (nominalizing prefix) + daya (with reduplication) | cheating, deception, fraud | Nominal form referring to the act or practice of cheating. Common in describing dishonest behavior in various contexts. | [CORE] |
| dáyà | nandadaya | nandadaya | nan- (actor voice progressive) + daya (with reduplication) | is cheating, is deceiving | Progressive verbal form describing ongoing cheating or deception. Used to accuse or describe current dishonest behavior. | [CORE] |
| dáyà | madaya | madaya | ma- (adjective prefix) + daya | deceitful, fraudulent, unfair | Adjectival form describing persons, actions, or situations characterized by deception or unfairness. Common in evaluating honesty. | [CORE] |
| linlang | manlinlang | manlinlang | man- (actor voice prefix) + linlang | to deceive, to trick, to create illusions | Verbal form meaning to engage in deception or create misleading appearances. Used for deliberate misleading. | [CORE] |
| linlang | linlangin | linlangin | linlang + -in (patient voice suffix) | to deceive, to trick, to fool | Patient-focus verbal form meaning to deceive someone. Used when emphasizing the victim of deception. | [CORE] |
| linlang | paglilinlang | paglilinlang | pag- (nominalizing prefix) + linlang (with reduplication) | deception, trickery, the act of deceiving | Nominal form referring to the act or practice of deception. Used in describing deliberate misleading. | [CORE] |
| linlang | nanlilinlang | nanlilinlang | nan- (actor voice progressive) + linlang (with reduplication) | is deceiving, is tricking | Progressive verbal form describing ongoing deception. Used to describe current deceptive behavior. | [CORE] |
| linlang | malinlang | malinlang | ma- (abilitative/accidental prefix) + linlang | to be deceived, to be fooled | Verbal form describing being deceived or falling for deception. Used to describe victims of trickery. | [CORE] |
| gawâ-gawâ | gawa-gawa lang | gawa-gawa lang | gawa-gawa + lang (limiting particle: only, just) | just made-up, merely fabricated, only pretend | Expression emphasizing the artificial or fabricated nature of something. Common in dismissing false claims or fake emotions. | [CORE] |
| akma | umakma | umakma | um- (actor voice intransitive prefix) + akma | to fit, to be appropriate, to suit | Verbal form meaning to be fitting or appropriate. Used to describe suitability or proper fit. | [CORE] |
| akma | akmaín | akmaín | akma + -in (patient voice suffix) | to fit, to adjust, to make appropriate | Patient-focus verbal form meaning to make something fit or adjust for appropriateness. Used in contexts of adjustment or adaptation. | [CORE] |
| akma | pag-akma | pag-akma | pag- (nominalizing prefix) + akma | fitting, adjustment, appropriateness | Nominal form referring to the act or quality of fitting or being appropriate. Used in formal contexts. | [CORE] |
| dapat | dapat-dapat | dapat-dapat | dapat (reduplicated) | very proper, highly appropriate, really should | Emphatic reduplication stressing strong obligation or high appropriateness. Used to emphasize what is proper or necessary. | [CORE] |
| dapat | kadapat-dapat | kadapat-dapat | ka- + dapat (reduplicated) | most appropriate, highly deserving, very proper | Emphatic form indicating high degree of deservingness or appropriateness. Used in evaluating suitability or merit. | [CORE] |
| palabás | magpalabas | magpalabas | mag- (actor voice prefix) + palabas | to pretend, to put on a show, to feign | Verbal form meaning to engage in pretense or create false appearances. Used to describe insincere displays. | [CORE] |
| palabás | nagpapalabas | nagpapalabas | nag- (actor voice) + palabas (with progressive reduplication) | is pretending, is putting on a show | Progressive verbal form describing ongoing pretense. Used to describe current insincere behavior. | [CORE] |
| palabás | palabas-labas | palabas-labas | palabas (reduplicated) | all show, pure pretense, nothing but facade | Emphatic reduplication indicating something is entirely pretense without substance. Used critically to dismiss insincere displays. | [CORE] |
| kunwari | magkunwari | magkunwari | mag- (actor voice prefix) + kunwari | to pretend, to feign, to act as if | Verbal form meaning to engage in pretense or act as if something were true. Common in describing insincere behavior or imaginative play. | [CORE] |
| kunwari | nagkukunwari | nagkukunwari | nag- (actor voice) + kunwari (with progressive reduplication) | is pretending, is feigning | Progressive verbal form describing ongoing pretense. Used to describe current insincere behavior or imaginative play. | [CORE] |
| kunwari | pagkukunwari | pagkukunwari | pag- (nominalizing prefix) + kunwari (with reduplication) | pretense, pretending, the act of feigning | Nominal form referring to the act or practice of pretending. Used to describe insincere behavior. | [CORE] |
| kunwari | kunwari lang | kunwari lang | kunwari + lang (limiting particle: only, just) | just pretending, only joking, not serious | Expression indicating something is merely pretense or play. Common in clarifying that actions or statements aren't serious. | [CORE] |
| lantád | ilantad | ilantad | i- (patient voice prefix) + lantad | to expose, to reveal, to make evident | Verbal form meaning to make something visible or reveal what was hidden. Used for exposing truth or revealing information. | [CORE] |
| lantád | paglalantad | paglalantad | pag- (nominalizing prefix) + lantad (with reduplication) | exposure, revelation, the act of exposing | Nominal form referring to the act of exposing or revealing. Used in contexts of disclosure or revelation. | [CORE] |
| lantád | inilalantad | inilalantad | i- (patient voice) + lantad (with progressive reduplication and ni- infix) | is being exposed, is being revealed | Progressive patient-focus form describing ongoing exposure or revelation. Used in reporting disclosures. | [CORE] |
| lantád | lantaran | lantaran | lantad + -an (locative/manner suffix) | openly, publicly, evidently | Adverbial form indicating openness or public nature of actions. Used to describe transparent or public behavior. | [CORE] |
| lihim | ilihim | ilihim | i- (patient voice prefix) + lihim | to hide, to keep secret, to conceal | Verbal form meaning to keep something hidden or secret. Common in contexts of concealment or confidentiality. | [CORE] |
| lihim | paglilihim | paglilihim | pag- (nominalizing prefix) + lihim (with reduplication) | hiding, concealment, secrecy | Nominal form referring to the act or practice of keeping secrets. Used in discussing concealment. | [CORE] |
| lihim | inililihim | inililihim | i- (patient voice) + lihim (with progressive reduplication and ni- infix) | is being hidden, is being kept secret | Progressive patient-focus form describing ongoing concealment. Used to describe what is currently being hidden. | [CORE] |
| lihim | lihiman | lihiman | lihim + -an (locative/manner suffix) | secretly, in secret, covertly | Adverbial form indicating secretive manner of action. Used to describe covert behavior. | [CORE] |
| lihim | maglihim | maglihim | mag- (actor voice prefix) + lihim | to keep secrets, to be secretive | Verbal form meaning to engage in secrecy or keep things hidden. Used to describe secretive behavior. | [CORE] |
| tapat | katapatan | katapatan | ka- + tapat + -an (circumfix forming abstract noun) | honesty, sincerity, loyalty, faithfulness | Abstract noun denoting the quality of being honest, sincere, or loyal. Common in discussions of character and integrity. | [CORE] |
| tapat | magtapat | magtapat | mag- (actor voice prefix) + tapat | to be honest, to confess, to be faithful | Verbal form meaning to act honestly or confess. Used in contexts of truthfulness and fidelity. | [CORE] |
| tapat | nagtapat | nagtapat | nag- (actor voice completed) + tapat | was honest, confessed, was faithful | Completed aspect form indicating past honesty or confession. Common in narrative contexts. | [CORE] |
| tapat | pagtapat | pagtapat | pag- (nominalizing prefix) + tapat | honesty, confession, faithfulness | Nominal form referring to the act of being honest or confessing. Used in formal contexts. | [CORE] |
| tapat | tapat na tapat | tapat na tapat | tapat + na (linker) + tapat (reduplication) | very honest, completely sincere, totally faithful | Emphatic reduplication stressing high degree of honesty or loyalty. Used to emphasize trustworthiness. | [CORE] |
