| Base Form | Example | Transliteration | Translation | Usage Notes | Epistemic Status |
| உண்மை / *uṇmai* | உண்மையை தெரிஞ்சுக்கோ | uṇmaiyai teriñcukkō | find out the truth (for yourself), get to know the truth | Colloquial spoken Tamil construction with *teri* (to become known/visible) in the reflexive-benefactive form *teriñcukko*; used in everyday speech, often with an implication that the hearer should investigate or discover the truth themselves. More colloquial than *uṇmaiyai aṟi*. | [CORE] |
| உண்மை / *uṇmai* | உண்மை வெளியே வந்தது | uṇmai veḷiyē vantatu | the truth came out, the truth emerged | Intransitive construction in which *uṇmai* is the subject and *veḷiyē va* (to come outside, to emerge) is the predicate; used in narrative, journalistic, and everyday speech to describe the revelation of previously hidden truth. The construction treats truth as an entity that moves from concealment to visibility. | [CORE] |
| உண்மை / *uṇmai* | உண்மை வெளியே வரும் | uṇmai veḷiyē varum | The truth will come out | A fixed proverbial construction asserting the inevitable emergence of hidden facts. Extremely common in everyday speech, narrative, and moral discourse. Functions as a reassurance or warning depending on context. | [CORE] |
| உண்மை / *uṇmai* | உண்மை வெளிப்பட்டது | uṇmai veḷippaṭṭatu | The truth came to light / The truth was revealed | Intransitive construction using the verb *veḷippaṭu* (to come out, become visible, be revealed). Common in journalistic and narrative Tamil to describe the emergence of a previously concealed truth. The verbal noun form *uṇmai veḷippaṭutal* is documented in P1b; this is the finite past form in active use. | [CORE] |
| உண்மை / *uṇmai* | உண்மை தெரிய வந்தது | uṇmai teriya vantatu | the truth became known, the truth came to light | Intransitive construction with *teriya va* (to come to be known/visible); closely related to *uṇmai veḷippaṭṭatu* but with *teri* emphasizing the becoming-known aspect rather than the coming-out aspect. Common in colloquial and journalistic Tamil. Slightly more colloquial than *uṇmai veḷippaṭṭatu*. | [CORE] |
| உண்மை / *uṇmai* | உண்மையை நிலைநாட்டு | uṇmaiyai nilaināṭṭu | establish the truth, prove the truth definitively | Accusative construction with *nilaināṭṭu* (to establish firmly, to make stand); used in legal and formal argumentative contexts for the act of definitively proving that something is true. More emphatic than *meyppiкka* in its implication of permanence. | [CORE] |
| உண்மை / *uṇmai* | உண்மை என்னவென்று தெரியவில்லை | uṇmai eṉṉaveṉṟu teriyavillai | it is not known what the truth is, the truth is unclear | Embedded question construction (*uṇmai eṉṉa* = what the truth is) with the negative *teriyavillai* (is not known); used in everyday and journalistic Tamil to express epistemic uncertainty about what is actually true. A natural way to express agnosticism about the facts. | [CORE] |
| உண்மை / *uṇmai* | உண்மை என்னன்னு தெரியலை | uṇmai eṉṉaṉṉu teriyalai | (I/We) don't know what the truth is | A common spoken construction combining *uṇmai* with the interrogative *eṉṉa* (what) and the negative experiential *teriyalai* (don't know / it's not known). Appears in everyday speech when expressing epistemic uncertainty about the facts of a matter. | [CORE] |
| உண்மை / *uṇmai* | உண்மை என்னவென்று கண்டுபிடிக்கணும் | uṇmai eṉṉaveṉṟu kaṇṭupiṭikkāṇum | (We) need to find out what the truth is | A common investigative construction combining *uṇmai* with the embedded question *eṉṉaveṉṟu* (what it is) and the verb *kaṇṭupiṭi* (to find out, to discover). Appears in journalistic, legal, and everyday investigative contexts. | [CORE] |
| உண்மை / *uṇmai* | இது உண்மையா இல்லையா என்று தெரியவில்லை | itu uṇmaiyā illaiyā eṉṟu teriyavillai | It is not known whether this is true or not | A common epistemic construction expressing uncertainty about the truth value of a proposition. The structure *X-ā illai-ā eṉṟu teriyavillai* is a productive pattern in Tamil for expressing uncertainty; *uṇmai* is one of the most frequent fillers. Appears across all registers. | [CORE] |
| உண்மை / *uṇmai* | உண்மையில் என்ன நடந்தது என்று யாருக்கும் தெரியாது | uṇmaiyil eṉṉa naṭantatu eṉṟu yārukum teriyātu | nobody knows what actually happened, what really happened is unknown to anyone | Extended construction using *uṇmaiyil* as an adverbial frame for an embedded question; illustrates the use of *uṇmaiyil* to introduce a contrast between appearance and reality in complex sentence structures. Common in journalistic and narrative Tamil. | [CORE] |
| உண்மை / *uṇmai* | உண்மை நிலை என்ன? | uṇmai nilai eṉṉa? | What is the actual state of affairs? / What is the true situation? | An interrogative construction using *uṇmai nilai* (true state/condition) as a nominal phrase. Common in journalistic and administrative Tamil when questioning the accuracy of official accounts or reports. The construction presupposes a gap between appearance and reality. | [CORE] |
| உண்மை / *uṇmai* | உண்மை என்னவென்றால்... | uṇmai eṉṉaveṉṟāl... | The truth is that... / What the truth is, is... | A fixed discourse-framing construction used to introduce a clarification or correction of the actual state of affairs. Functions as a topic-introducing frame in spoken and written Tamil. Extremely common across all registers. | [CORE] |
| உண்மை / *uṇmai* | இதில் உண்மை இல்லை | itil uṇmai illai | There is no truth in this / This has no truth to it | A predicative construction using the existential negative *illai* (there is not) to deny the truth of a claim or statement. Common in everyday speech and in formal rebuttals. The locative *itil* (in this) is the standard framing. | [CORE] |
| உண்மை / *uṇmai* | கொஞ்சமாவது உண்மை இருக்கா? | koñcamāvatu uṇmai irukkā? | Is there even a little truth (in this)? | A rhetorical or genuine question construction combining *uṇmai* with the existential *irukku* (there is) and the scalar particle *koñcamāvatu* (at least a little, even a bit). Common in skeptical or accusatory everyday speech. | [CORE] |
| உண்மை / *uṇmai* | உண்மையை நேருக்கு நேர் சொல் | uṇmaiyai nērukku nēr col | Tell the truth face to face / Say it directly to (someone's) face | A construction combining *uṇmai* in the accusative with the fixed adverbial *nērukku nēr* (face to face, directly) and the verb *col* (to say). Emphasizes directness and courage in truth-telling. Common in interpersonal and moral discourse. | [CORE] |
| உண்மை / *uṇmai* | உண்மை என்று நிரூபிக்கணும் | uṇmai eṉṟu nirūpikkāṇum | (It) must be proved to be true / (One) must prove that it is true | A deontic construction combining *uṇmai* with the quotative *eṉṟu* and the verb *nirūpikka* (to prove, to demonstrate). Common in legal and argumentative contexts where the burden of proof is at issue. | [CORE] |
| உண்மை / *uṇmai* | அது உண்மைதான் | atu uṇmaitāṉ | that is indeed true, that is the truth (emphatic) | Predicative construction with *uṇmai* as predicate nominal and *-tāṉ* as emphatic particle; used in spoken Tamil to affirm a statement as true, often in response to a challenge or to emphasize agreement. Extremely common in everyday speech. The particle *tāṉ* adds a sense of acknowledgment or concession. | [CORE] |
| உண்மை / *uṇmai* | உண்மை தான் வெல்லும் | uṇmai tāṉ vellum | Truth alone will prevail / It is truth that will win | A proverbial construction asserting the ultimate triumph of truth. The particle *tāṉ* (alone, only, it is precisely) adds contrastive emphasis. Extremely common in moral and political discourse; appears in speeches, proverbs, and popular culture. Closely related to the Gandhian motto *satyamēva jayatē* in its Tamil cultural function. | [CORE] |
| உண்மை / *uṇmai* | உண்மை எப்போதும் வெல்லும் | uṇmai eppōtum vellum | truth always wins, truth always prevails | Proverbial construction with *vell* (to win, to prevail); a widely attested moral and motivational expression in Tamil, appearing in literature, political speech, and everyday moral discourse. Reflects a culturally salient belief in the ultimate triumph of truth. | [CORE] |
| உண்மை / *uṇmai* | அது உண்மையா? | atu uṇmaiyā? | is that true? is that really so? | Interrogative construction with *uṇmai* as predicate nominal and the question particle *-ā*; the standard way to ask whether a statement is true in spoken Tamil. Extremely common across all registers. The affirmative response *ām, uṇmai* (yes, it is true) is equally frequent. | [CORE] |
| உண்மை / *uṇmai* | உண்மை என்றாலும் சொல்ல வேண்டாம் | uṇmai eṉṟālum colla vēṇṭām | even if it is true, (you) need not say it; even true things need not be said | Concessive conditional construction (*eṉṟālum* = even if it is said/even though); used in pragmatic and moral instruction about the limits of truth-telling, expressing the idea that truth alone does not always justify utterance. Appears in proverb-like and advisory speech. | [CORE] |
| உண்மை / *uṇmai* | உண்மை கசக்கும் | uṇmai kacakkum | the truth is bitter, truth tastes bitter | Idiomatic construction using *kacakku* (to be bitter, to taste bitter); a widely used expression in Tamil to convey that true statements are often unpleasant to hear. Functions as a proverbial observation and appears in everyday speech, literature, and moral discourse. | [CORE] |
| உண்மை / *uṇmai* | உண்மை தெரியும் வரை காத்திரு | uṇmai teriyum varai kāttiru | wait until the truth is known, wait until the truth comes out | Temporal subordinate clause construction (*teriyum varai* = until it becomes known) used in everyday and narrative Tamil to advise patience pending the revelation of facts. Common in spoken Tamil. | [CORE] |
| உண்மை / *uṇmai* | உண்மையை ஒப்புக்கொள் | uṇmaiyai oppukkoḷ | admit the truth, acknowledge the truth | Accusative construction with *oppukkoḷ* (to accept, to admit, to acknowledge); used in legal, interpersonal, and moral contexts for the act of admitting what is true, especially when previously denied. Common in legal discourse and everyday confrontational speech. | [CORE] |
| உண்மை / *uṇmai* | உண்மையை ஒப்புக்கொள்ளணும் | uṇmaiyai oppukkoḷḷāṇum | (One) must acknowledge / admit the truth | A deontic construction combining *uṇmai* in the accusative with the verb *oppukkoḷ* (to accept, to acknowledge, to admit) and the obligative suffix. Common in moral, legal, and interpersonal contexts where admission of facts is at issue. | [CORE] |
| உண்மை / *uṇmai* | உண்மையை ஒத்துக்கொண்டான் | uṇmaiyai ottukkōṇṭāṉ | He admitted the truth / He acknowledged the truth | Construction using *ottukkō* (to admit, acknowledge, concede) with *uṇmai* as accusative object. Common in legal, interpersonal, and narrative contexts to describe the act of admitting a true state of affairs. The construction implies prior concealment or denial. | [CORE] |
| உண்மை / *uṇmai* | உண்மையை திரிக்காதே | uṇmaiyai tirikāte | don't distort the truth, don't twist the truth | Accusative construction with *tiri* (to twist, to distort) in the negative imperative; used in moral and legal condemnation of misrepresentation that falls short of outright lying but involves distortion of facts. Common in journalistic and political discourse. | [CORE] |
| உண்மை / *uṇmai* | உண்மையை முழுவதும் சொல்லவில்லை | uṇmaiyai muḻuvatum collavillai | (he/she) did not tell the whole truth, the full truth was not told | Construction with *muḻuvatum* (completely, fully) as an adverbial modifier; used in legal and moral contexts to characterize partial disclosure as a form of deception. The construction implies that selective truth-telling is itself a form of concealment. | [CORE] |
| உண்மை / *uṇmai* | உண்மையை நம்பவில்லை | uṇmaiyai nampavil̲l̲ai | (He/she/they) did not believe the truth | Construction using *nampu* (to believe/trust) with *uṇmai* as accusative object in the negative. Used in narrative and moral discourse to describe the failure or refusal to accept a true state of affairs. Highlights the distinction between truth and its acceptance. | [CORE] |
| உண்மை / *uṇmai* | உண்மையை எதிர்கொள்ள வேண்டும் | uṇmaiyai etiṟkoḷḷa vēṇṭum | One must face the truth / It is necessary to confront the truth | A deontic construction using *etiṟkoḷ* (to face, confront) + *vēṇṭum*. Used in moral, psychological, and journalistic discourse to express the obligation to acknowledge difficult truths. Less common than *uṇmaiyai aṟiya vēṇṭum* but well-attested in written Tamil. | [CORE] |
