| Base Form | Example | Transliteration | Translation | Usage Notes | Epistemic Status |
| hakikat | hakikatten uzak olmak | hakikatten uzak olmak | to be far from the truth | İddia, anlatı veya tasvirlerin gerçeklikle bağdaşmadığını belirtir. Gazetecilik ve eleştirel yazıda doğaldır. | [CORE] |
| hakikat | hakikat arayışı | hakikat arayışı | search for truth | Özellikle felsefe, din, edebiyat ve entelektüel biyografi bağlamlarında yerleşik bir addır. Gündelik dilden daha yüksek üslupludur. | [CORE] |
| hakikat | hakikat payı | hakikat payı | grain / element of truth | “Gerçek payı”na benzer, ama daha resmî veya edebî tınlar. Bir iddianın kısmen doğru olabileceğini belirtir. | [CORE] |
| hakiki | hakiki deri | hakiki deri | genuine leather | Çok yerleşik bir ürün nitelemesidir. Bir malzemenin sentetik ya da taklit değil gerçek olduğunu belirtir. | [CORE] |
| hakiki | hakiki dost | hakiki dost | true/genuine friend | Daha çok duygusal ve ahlakî bağlamda kullanılır. Sahte olmayan, gerçekten bağlı dostluğu vurgular. | [CORE] |
| hakiki | hakiki kahve | hakiki kahve | genuine coffee | Ürün tanıtımı ve gündelik değerlendirmede görülebilir. Bir şeyin katkısız, asıl türüne uygun olduğunu ima eder. | [CORE] |
| sahici | sahici bir duygu | sahici bir duygu | a genuine feeling | Duyguların yapmacık değil içten olduğunu belirtir. Özellikle ilişki ve psikolojik değerlendirme dilinde doğaldır. | [CORE] |
| sahici | sahici bir ilişki | sahici bir ilişki | a genuine relationship | Modern gündelik ve eleştirel dilde yaygındır. İlişkinin yüzeysel ya da çıkarcı değil gerçek bağ içerdiğini anlatır. | [CORE] |
| sahici | sahici bir performans | sahici bir performans | an authentic performance | Sanat ve oyunculuk değerlendirmesinde kullanılır. Oyunun ya da ifadenin yapay durmamasını vurgular. | [CORE] |
| özgün | özgün bir eser | özgün bir eser | an original work | Sanat, edebiyat ve akademide çok yaygındır. Kopya olmayan ve kendine has nitelik taşıyan üretimi anlatır. | [CORE] |
| özgün | özgün bir fikir | özgün bir fikir | an original idea | Akademik, yaratıcı ve gündelik değerlendirmede doğaldır. Başkasından alınmamış, yeni ve ayırt edici düşünceyi belirtir. | [CORE] |
| özgün | özgün bir tasarım | özgün bir tasarım | an original design | Tasarım, mimarlık ve ürün değerlendirmesinde sık kullanılır. Taklitten ayrılan kendine özgü biçimi vurgular. | [CORE] |
| asıl | asıl mesele | asıl mesele | the main / real issue | Çok yaygın bir kalıptır. İkincil ayrıntılardan farklı olarak temel sorunu öne çıkarır. | [CORE] |
| asıl | asıl adı | asıl adı | real/original name | Takma ad, sahne adı veya rumuzla karşıtlık içinde kullanılır. Kimlik ve biyografik bilgi bağlamında yaygındır. | [CORE] |
| asıl | asıl sebep | asıl sebep | the real/main reason | Görünürdeki gerekçeyle gerçek neden arasındaki ayrımı belirtir. Gündelik açıklama ve gazetecilikte doğaldır. | [CORE] |
| asıl | asıl sorun | asıl sorun | the real/main problem | Tartışmanın merkezindeki problemi işaret eder. Analiz ve gündelik konuşmada çok yaygındır. | [CORE] |
| öz | işin özü | işin özü | the essence of the matter | Çok yaygın bir kalıptır. Uzun açıklamaları bırakıp temel noktaya gelmeyi ifade eder. | [CORE] |
| öz | özüne dönmek | özüne dönmek | to return to one’s essence / roots | Kişi, kurum, gelenek veya sanat için mecazî olarak kullanılır. Asıl niteliğe geri dönüşü anlatır. | [CORE] |
| öz | özüne uygun | özüne uygun | true to its essence | Bir şeyin kendi temel niteliğiyle uyumlu olduğunu belirtir. Felsefî, estetik ve genel değerlendirmede kullanılır. | [CORE] |
| öz | sözün özü | sözün özü | in short / the gist of it | Söylem düzenleyici olarak çok yaygındır. Konuşanın özet ya da sonuç kısmına geçtiğini gösterir. | [CORE] |
| özgünlük | özgünlük taşımak | özgünlük taşımak | to possess originality | Akademik ve estetik değerlendirmede kullanılır. Bir işin kendine has nitelik içerdiğini belirtir. | [CORE] |
| özgünlük | özgünlük iddiası | özgünlük iddiası | claim of originality | Sanat, tasarım ve akademik tartışmalarda görülür. Bir ürünün ya da fikrin özgün olduğunun ileri sürülmesini anlatır. | [MARGINAL] |
| güvenilir | güvenilir bir kaynak | güvenilir bir kaynak | a reliable source | Medya okuryazarlığı, akademi ve gündelik bilgi değerlendirmesinde çok yaygındır. Bilginin sağlam bir kaynaktan geldiğini belirtir. | [CORE] |
| güvenilir | güvenilir bilgi | güvenilir bilgi | reliable information | Özellikle sağlık, haber ve eğitim bağlamlarında sık kullanılır. Bilginin inanılabilir ve sağlam temelli olduğunu ifade eder. | [CORE] |
| güvenilir | güvenilir bir tanık | güvenilir bir tanık | a reliable witness | Hukukî ve soruşturma bağlamlarında doğaldır. Tanıklığın inandırıcılığı ve tutarlılığına işaret eder. | [CORE] |
| güvenilirlik | güvenilirlik düzeyi | güvenilirlik düzeyi | level of reliability | Teknik, bilimsel ve kurumsal değerlendirmede kullanılır. Ölçüm, veri veya sistemlerin ne kadar güvenilir olduğunu derecelendirir. | [CORE] |
| güvenilirlik | güvenilirlik testi | güvenilirlik testi | reliability test | Psikometri, mühendislik ve kalite kontrol bağlamlarında yerleşiktir. Bir aracın ya da sistemin tutarlılığını ölçmeye yöneliktir. | [CORE] |
| inandırıcı | inandırıcı olmak | inandırıcı olmak | to be convincing / credible | Bir anlatı, savunma, oyunculuk veya açıklamanın ikna gücünü belirtir. Doğrudan doğru olmakla aynı şey değildir. | [CORE] |
| inandırıcı | inandırıcı gelmek | inandırıcı gelmek | to seem convincing | Öznel değerlendirme bildirir. Bir iddia ya da açıklamanın dinleyiciye makul görünmesini anlatır. | [CORE] |
| inandırıcı | inandırıcı bir açıklama | inandırıcı bir açıklama | a convincing explanation | Hukuk, gazetecilik ve gündelik tartışmada yaygındır. Açıklamanın ikna edici gücünü vurgular. | [CORE] |
| inandırıcılık | inandırıcılık kazanmak | inandırıcılık kazanmak | to gain credibility | Bir anlatı, savunma veya temsilin daha ikna edici hale gelmesini anlatır. Eleştiri ve söylem çözümlemesinde doğaldır. | [CORE] |
| inandırıcılık | inandırıcılığını yitirmek | inandırıcılığını yitirmek | to lose credibility | Bir kişi, kurum veya anlatının artık ikna edici bulunmaması durumunda kullanılır. Medya ve siyaset dilinde sık görülür. | [CORE] |
| geçerli | geçerli olmak | geçerli olmak | to be valid / applicable | Kural, belge, gerekçe ve argümanlar için çok yaygındır. Kabul edilebilirlik veya yürürlükte olma anlamı taşır. | [CORE] |
| geçerli | geçerli saymak | geçerli saymak | to consider valid | Hukuk, mantık ve idari işlemlerde kullanılır. Bir şeyin kabul edilebilir statüde değerlendirilmesini ifade eder. | [CORE] |
| geçerli | geçerli bir neden | geçerli bir neden | a valid reason | Gündelik dilde de çok doğaldır. Bir mazeret ya da gerekçenin kabul edilebilir olduğunu belirtir. | [CORE] |
| geçerli | geçerli bir belge | geçerli bir belge | a valid document | Bürokratik ve hukukî bağlamda yerleşiktir. Belgenin yürürlükte ve kabul edilebilir olduğunu anlatır. | [CORE] |
| geçerlilik | geçerlilik süresi | geçerlilik süresi | period of validity / expiration period | Belgeler, vizeler, kartlar ve sertifikalar için çok yaygındır. Bir şeyin ne kadar süre geçerli olduğunu belirtir. | [CORE] |
| geçerlilik | geçerlilik kazanmak | geçerlilik kazanmak | to gain validity | Kural, görüş veya belge için kullanılabilir. Bir şeyin resmen ya da fiilen kabul görmeye başlamasını anlatır. | [MARGINAL] |
| meşru | meşru görmek | meşru görmek | to regard as legitimate | Siyasî, hukukî ve ahlakî değerlendirmede kullanılır. Bir eylem ya da talebin haklı zemine sahip sayılmasını ifade eder. | [CORE] |
| meşru | meşru saymak | meşru saymak | to consider legitimate | “Meşru görmek”e yakın bir kullanımdır. Özellikle tartışmalı eylem ve otorite değerlendirmelerinde görülür. | [CORE] |
| meşru | meşru müdafaa | meşru müdafaa | legitimate self-defense | Çok yerleşik hukukî terimdir. Güncel kullanımda çoğu zaman “meşru savunma” ile birlikte düşünülür. | [CORE] |
| meşru | meşru zemin | meşru zemin | legitimate ground / basis | Siyaset ve hukuk dilinde yaygındır. Bir talep ya da müdahalenin kabul edilebilir dayanağını anlatır. | [CORE] |
| meşruiyet | meşruiyet kazanmak | meşruiyet kazanmak | to gain legitimacy | Siyaset bilimi ve kamu tartışmalarında çok yaygındır. Bir aktörün ya da kararın kabul görmeye başlamasını ifade eder. | [CORE] |
| meşruiyet | meşruiyetini yitirmek | meşruiyetini yitirmek | to lose legitimacy | Yönetim, kurum veya müdahalelerin artık haklı kabul edilmemesi durumunda kullanılır. Siyasî analizde yerleşiktir. | [CORE] |
| meşruiyet | meşruiyet krizi | meşruiyet krizi | crisis of legitimacy | Siyaset bilimi ve toplumsal analizde standart bir ifadedir. Otoritenin kabul temelinin sarsıldığını anlatır. | [CORE] |
| haklı | haklı çıkmak | haklı çıkmak | to turn out to be right | Bir kişinin görüşünün ya da tepkisinin sonradan yerinde olduğunun anlaşılması durumunda kullanılır. Çok yaygındır. | [CORE] |
| haklı | haklı bulmak | haklı bulmak | to find someone right / justified | Tartışma ve değerlendirme bağlamında çok doğaldır. Bir kişinin tutumunu gerekçeli görmek anlamına gelir. | [CORE] |
| haklı | haklı olmak | haklı olmak | to be right / justified | Hem gündelik tartışmada hem ahlakî değerlendirmede temel bir kalıptır. Olgusal doğrulukla sınırlı değildir; gerekçelilik de içerir. | [CORE] |
| haklı | haklı neden | haklı neden | justified reason | Daha çok resmî, hukukî veya kurumsal bağlamlarda görülür. Bir davranışın ya da talebin gerekçeli temelini belirtir. | [MARGINAL] |
| yerinde | yerinde bir karar | yerinde bir karar | an appropriate / well-judged decision | Kararın bağlama uygun ve isabetli olduğunu belirtir. Resmî ve gündelik değerlendirmede doğaldır. | [CORE] |
| yerinde | yerinde bir tespit | yerinde bir tespit | an apt observation | Yorum ve analiz dilinde çok yaygındır. Bir gözlemin tam isabet ettiğini anlatır. | [CORE] |
| yerinde | yerinde olmak | yerinde olmak | to be appropriate / justified | Söz, eleştiri, tepki ve kararlar için kullanılır. Doğrudan truth değil, uygunluk bildirir. | [CORE] |
| isabetli | isabetli bir tespit | isabetli bir tespit | an accurate / apt observation | Analiz, yorum ve eleştiri dilinde çok yaygındır. Bir değerlendirmenin hedefi iyi tuttuğunu belirtir. | [CORE] |
| isabetli | isabetli bir karar | isabetli bir karar | a well-judged decision | Yönetim, siyaset ve gündelik değerlendirmede kullanılır. Kararın uygun ve doğru yönde olduğunu anlatır. | [CORE] |
| isabetli | isabetli olmak | isabetli olmak | to be accurate / well-judged | Yorum, teşhis ve kararlar için doğal bir yüklem kullanımıdır. Hem doğruluk hem uygunluk boyutu taşıyabilir. | [CORE] |
| sadık | aslına sadık | aslına sadık | faithful to the original | Çeviri, uyarlama, restorasyon ve temsil bağlamında çok yerleşiktir. Bir şeyin kaynak biçime bağlı kaldığını belirtir. | [CORE] |
| sadık | kendine sadık | kendine sadık | true to oneself | Kişilik, sanat ve yaşam tarzı değerlendirmesinde kullanılır. Birinin kendi değerlerinden sapmamasını anlatır. | [CORE] |
| sadık | sadık kalmak | sadık kalmak | to remain faithful / loyal | Kişilere, ilkelere, metne veya asla bağlılık için kullanılır. Truth-domain’den kısmen taşsa da P1 anlam alanıyla ilişkilidir. | [CORE] |
| aslına uygun | aslına uygun olarak | aslına uygun olarak | in a manner true to the original | Restorasyon, çeviri ve yeniden üretim bağlamında kullanılır. Bir işlemin kaynak örneğe sadık biçimde yapıldığını belirtir. | [CORE] |
| aslına uygun | aslına uygun biçimde restore etmek | aslına uygun biçimde restore etmek | to restore in a way faithful to the original | Özellikle mimarlık, kültürel miras ve koruma dilinde yerleşiktir. Yapının ilk biçimine sadakati vurgular. | [CORE] |
| aslına uygun | aslına uygun bir kopya | aslına uygun bir kopya | a copy true to the original | Müze, tasarım, yayıncılık ve görsel üretimde kullanılır. Kopyanın kaynak örneğe yüksek benzerlik taşıdığını anlatır. | [CORE] |
| sahte | sahte kimlik | sahte kimlik | fake ID / false identity document | Çok yaygın ve yerleşik bir ifadedir. Hukukî ve kriminal bağlamlarda sık geçer. | [CORE] |
| sahte | sahte para | sahte para | counterfeit money | Standart ve çok yaygın bir kalıptır. Gerçek para gibi üretilmiş ama geçersiz olan parayı belirtir. | [CORE] |
| sahte | sahte haber | sahte haber | fake news | Güncel medya ve siyaset dilinde çok yaygındır. Yanıltıcı veya uydurma haber içeriğini anlatır. | [CORE] |
| sahte | sahte hesap | sahte hesap | fake account | Sosyal medya bağlamında yerleşik bir ifadedir. Gerçek kişi ya da kimliği yansıtmayan hesapları belirtir. | [CORE] |
| sahte | sahte belge | sahte belge | forged / fake document | Hukukî ve idarî bağlamda çok yaygındır. Belgenin gerçek veya geçerli olmadığını belirtir. | [CORE] |
| taklit | taklit ürün | taklit ürün | imitation product / counterfeit product | Ticaret ve tüketici dilinde çok yaygındır. Aslına benzeyen ama orijinal olmayan ürünü belirtir. | [CORE] |
| taklit | taklit etmek | taklit etmek | to imitate | Kişi, davranış, ses, tarz veya ürün için kullanılır. Bağlama göre nötr ya da olumsuz olabilir. | [CORE] |
| taklit | taklit mal | taklit mal | imitation goods | Özellikle ticaret, gümrük ve marka ihlali bağlamında kullanılır. Orijinal olmayan malları ifade eder. | [CORE] |
| uydurma | uydurma haber | uydurma haber | fabricated news | Medya eleştirisi ve gündelik tartışmada kullanılır. Gerçek verilere dayanmayan haber içeriğini belirtir. | [CORE] |
| uydurma | uydurma bir hikâye | uydurma bir hikâye | a made-up story | Gündelik dilde çok doğaldır. Sonradan icat edilmiş, gerçek olmayan anlatıyı ifade eder. | [CORE] |
| uydurma | uydurma gerekçe | uydurma gerekçe | fabricated excuse / reason | Bir davranışı açıklamak için sonradan icat edilmiş mazeret anlamında kullanılır. Gündelik polemikte yaygındır. | [CORE] |
| gerçekçi | gerçekçi olmak | gerçekçi olmak | to be realistic | Plan, beklenti ve değerlendirmelerin olgusal koşullara uygun olmasını anlatır. Gündelik ve kurumsal dilde çok yaygındır. | [CORE] |
| gerçekçi | gerçekçi bir yaklaşım | gerçekçi bir yaklaşım | a realistic approach | Siyaset, eğitim, iş ve kişisel planlama bağlamlarında kullanılır. Aşırı idealize olmayan tutumu belirtir. | [CORE] |
| gerçekçi | gerçekçi bir hedef | gerçekçi bir hedef | a realistic goal | Özellikle planlama ve performans değerlendirmesinde yaygındır. Ulaşılabilir ve koşullara uygun hedefi anlatır. | [CORE] |
| doğruluk | doğruluk payı | doğruluk payı | element / degree of truth | Bir sözün tamamen yanlış olmayabileceğini belirtir. Gündelik tartışmada çok yaygındır. | [CORE] |
| doğruluk | doğruluk oranı | doğruluk oranı | accuracy rate | İstatistik, test değerlendirme ve makine öğrenmesinde yerleşik terimdir. Bir sistemin ne kadar doğru sonuç verdiğini ölçer. | [CORE] |
| doğruluk | doğruluğunu kontrol etmek | doğruluğunu kontrol etmek | to check its accuracy / truth | Bilgi, veri, haber ve ölçüm için çok doğal bir kullanımdır. Bir içeriğin doğru olup olmadığını sınamayı ifade eder. | [CORE] |
| doğruluk | doğruluğu kanıtlanmak | doğruluğu kanıtlanmak | to be proven true / correct | Bilimsel, hukukî ve tartışmalı iddialar için kullanılır. Bir önermenin delille desteklenmesini anlatır. | [CORE] |
| dürüst | dürüst olmak gerekirse | dürüst olmak gerekirse | to be honest / honestly speaking | Çok yaygın bir söylem kalıbıdır. Konuşanın açık ve sakınmasız bir değerlendirme yapacağını işaret eder. | [CORE] |
| dürüst | dürüst davranmak | dürüst davranmak | to act honestly | Kişisel ahlak ve toplumsal ilişki bağlamında temel bir ifadedir. Gerçeği çarpıtmadan ve adil biçimde hareket etmeyi anlatır. | [CORE] |
| dürüst | dürüst cevap vermek | dürüst cevap vermek | to give an honest answer | Gündelik konuşma, mülakat ve ilişki bağlamlarında doğaldır. Cevabın içten ve gerçeğe uygun olmasını vurgular. | [CORE] |
| dürüst | dürüst bir insan | dürüst bir insan | an honest person | Çok temel ve yaygın bir nitelemedir. Karakter değerlendirmesinde ahlakî doğruluğu belirtir. | [CORE] |
