| Base Form | Derived Form | Transliteration | Literal Breakdown | Translation | Usage Description | Epistemic Status |
| hakikat | hakikatsiz | hakikatsiz | hakikat + -siz | lacking truth; insubstantial | Tarihsel ve edebî kullanımı tanıklıdır, ancak güncel standart dilde yaygın değildir. Daha çok eski üslupta veya sınırlı yazı dilinde karşılaşılır. | [UNCERTAIN] |
| hakiki | hakikilik | hakikilik | hakiki + -lik | genuineness; authenticity | Anlaşılır ve kullanılabilir bir biçim olsa da çağdaş yaygın kullanımda “özgünlük”, “sahicilik” veya “gerçeklik” kadar baskın değildir. Sınırlı ve daha seyrek görünür. | [UNCERTAIN] |
| sahici | sahicilik | sahicilik | sahici + -lik | genuineness; authenticity; sincerity | Özellikle sanat, duygu, ilişki ve ifade değerlendirmelerinde kullanılır. Bir şeyin yapmacık olmayışını adlaştırır. | [CORE] |
| özgün | özgünlük | özgünlük | özgün + -lük | originality; authenticity | Çok yaygın bir addır. Özellikle sanat, akademi ve tasarım bağlamlarında bir işin kopya olmayışını ve kendine has niteliğini belirtir. | [CORE] |
| özgün | özgünleşmek | özgünleşmek | özgün + -leş- + -mek | to become original; to acquire distinctiveness | Özellikle eleştiri, kültür ve düşünce yazılarında görülür. Bir şeyin zamanla kendine özgü nitelik kazanmasını anlatır. | [MARGINAL] |
| özgün | özgünleştirmek | özgünleştirmek | özgün + -leş- + -tir- + -mek | to make original; to render distinctive | Daha çok eleştirel, akademik veya tasarım odaklı dilde kullanılır. Bir metni, fikri ya da ürünü daha özgün hale getirmek anlamındadır. | [MARGINAL] |
| asıl | aslen | aslen | asıl + -en | originally; by origin | Çok yaygın bir zarftır. Bir kişinin veya şeyin kökenini, ilk durumunu ya da esas niteliğini belirtir. | [CORE] |
| asıl | asıllı | asıllı | asıl + -lı | of ... origin; originating from | Özellikle etnik, coğrafi veya aile kökeni belirtmede kullanılır: “Arnavut asıllı”, “İstanbullu asıllı” gibi. “Asıl”ın truth-domain anlamından kısmen uzaklaşmıştır. | [MARGINAL] |
| asıl | asılsız | asılsız | asıl + -sız | baseless; unfounded; false | İddia, söylenti, suçlama ve haberler için çok yaygındır. Dayanağı olmayan, temelsiz şeyleri niteler. | [CORE] |
| asıl | asılsızlık | asılsızlık | asılsız + -lık | baselessness; falsity | Daha çok resmî, gazetecilik ve polemik dilinde görülür. Bir iddianın temelsiz oluşunu adlaştırır. | [CORE] |
| öz | özgün | özgün | öz + -gün / lexicalized formation | original; distinctive | Yerleşik bir sıfattır. Bir şeyin kendi özüne dayanan, kopya olmayan niteliğini belirtir. | [CORE] |
| öz | özgünlük | özgünlük | özgün + -lük | originality; authenticity | Özellikle estetik ve akademik değerlendirmelerde çok yaygındır. Bir işin kendine has ve taklit olmayan niteliğini anlatır. | [CORE] |
| öz | özdeş | özdeş | öz + -deş | identical; selfsame | Felsefe, mantık ve genel kullanımda yerleşik bir sıfattır. Aynılık veya tam örtüşme anlamı taşır. | [CORE] |
| öz | özdeşlik | özdeşlik | özdeş + -lik | identity; sameness | Felsefe, mantık, matematik ve sosyal bilimlerde kullanılır. Bir şeyin kendisiyle aynı oluşunu veya iki şey arasındaki aynılığı ifade eder. | [CORE] |
| öz | öznel | öznel | öz + -nel | subjective | Felsefe, psikoloji ve gündelik değerlendirmede çok yaygındır. Kişisel bakış açısına bağlı olanı belirtir. | [CORE] |
| öz | öznellik | öznellik | öznel + -lik | subjectivity | Akademik ve eleştirel dilde yerleşik bir addır. Değerlendirmenin kişisel bakışa bağlı oluşunu anlatır. | [CORE] |
| öz | öznelci | öznelci | öznel + -ci | subjectivist | Daha çok felsefî ve kuramsal bağlamlarda kullanılır. Öznelciliği benimseyen kişi ya da yaklaşımı niteler. | [MARGINAL] |
| öz | öznelcilik | öznelcilik | öznelci + -lik | subjectivism | Felsefe ve eleştiri dilinde yerleşik bir terimdir. Gündelik dilde daha sınırlıdır. | [MARGINAL] |
| özgünlük | (no common derivation identified) |  |  |  |  |  |
| güvenilir | güvenilirlik | güvenilirlik | güvenilir + -lik | reliability; trustworthiness | Teknik, bilimsel ve kurumsal bağlamlarda çok yaygındır. Kişi, kurum, veri veya sistemlerin ne kadar güvenilir olduğunu adlaştırır. | [CORE] |
| güvenilir | güvenilirlilik | güvenilirlilik | güvenilir + -li + -lik | reliability | Biçimsel olarak görülebilse de standart kullanımda baskın biçim değildir; yaygın tercih **güvenilirlik**tir. Bu nedenle sınırlı kabul edilmelidir. | [UNCERTAIN] |
| güvenilirlik | (no common derivation identified) |  |  |  |  |  |
| inandırıcı | inandırıcılık | inandırıcılık | inandırıcı + -lık | credibility; plausibility; convincingness | Hukuk, edebiyat, sinema ve söylem çözümlemesinde yaygındır. Bir anlatı ya da iddianın ne kadar ikna edici olduğunu belirtir. | [CORE] |
| inandırıcılık | (no common derivation identified) |  |  |  |  |  |
| geçerli | geçerlilik | geçerlilik | geçerli + -lik | validity; applicability | Mantık, hukuk, bilimsel yöntem ve idari işlemlerde çok yaygındır. Bir kuralın, testin veya belgenin geçerli oluşunu adlaştırır. | [CORE] |
| geçerli | geçersiz | geçersiz | geçer + -siz | invalid; void | Belgeler, işlemler, gerekçeler ve argümanlar için çok yaygındır. Yürürlükte olmayan veya kabul edilemez olanı belirtir. | [CORE] |
| geçerli | geçersizlik | geçersizlik | geçersiz + -lik | invalidity | Özellikle hukuk, mantık ve idari dilde kullanılır. Bir şeyin geçerli sayılmama durumunu adlaştırır. | [CORE] |
| geçerlilik | (no common derivation identified) |  |  |  |  |  |
| meşru | meşruiyet | meşruiyet | from meşru | legitimacy | Siyaset bilimi, hukuk ve kamu tartışmalarında çok yaygındır. Bir otorite, karar veya müdahalenin haklı kabul edilme temelini anlatır. | [CORE] |
| meşru | gayrimeşru | gayrimeşru | gayri- + meşru | illegitimate; unlawful | Hukukî, siyasî ve ahlakî bağlamlarda yerleşik bir karşıt biçimdir. Yasal veya meşru zemini olmayan durumlar için kullanılır. | [CORE] |
| meşru | gayrimeşruluk | gayrimeşruluk | gayrimeşru + -luk | illegitimacy | Özellikle siyaset ve hukuk dilinde görülür. Bir yönetim, işlem veya ilişkinin meşru sayılmama durumunu adlaştırır. | [CORE] |
| meşruiyet | (no common derivation identified) |  |  |  |  |  |
| haklı | haklılık | haklılık | haklı + -lık | being right; justifiability | Tartışma, yorum ve hukuk-adjacent bağlamlarda kullanılır. Bir kişinin ya da iddianın ne ölçüde haklı olduğunu adlaştırır. | [CORE] |
| haklı | haksız | haksız | hak + -sız | wrong; unjust; in the wrong | Çok yaygın bir karşıt biçimdir. Bir kişinin tutumunun veya bir muamelenin adaletsiz ya da yersiz olduğunu belirtir. | [CORE] |
| haklı | haksızlık | haksızlık | haksız + -lık | injustice; unfairness | Gündelik dilde ve hukuk/siyaset alanında çok yaygındır. Adaletsiz muamele veya yanlışlık durumunu adlaştırır. | [CORE] |
| yerinde | yerindelik | yerindelik | yerinde + -lik | appropriateness; aptness | Özellikle resmî değerlendirme, eleştiri ve hukukî-idari dilde kullanılır. Bir kararın veya sözün bağlama uygunluğunu adlaştırır. | [CORE] |
| isabetli | isabetlilik | isabetlilik | isabetli + -lik | accuracy; aptness; well-judgedness | Kullanımı vardır, ancak çoğu bağlamda temel ad olarak **isabet** daha doğal olabilir. Yine de değerlendirme dilinde anlaşılır ve tanıklıdır. | [MARGINAL] |
| isabetli | isabetsiz | isabetsiz | isabet + -siz | inaccurate; ill-judged; inappropriate | Yorum, karar, söz ve tespitler için yaygın biçimde kullanılır. Hedefi tutmayan veya uygun düşmeyen değerlendirmeleri niteler. | [CORE] |
| isabetli | isabetsizlik | isabetsizlik | isabetsiz + -lik | inaccuracy; poor judgment; inappropriateness | Özellikle eleştiri ve yorum dilinde kullanılır. Bir kararın ya da ifadenin yerinde olmayışını adlaştırır. | [CORE] |
| sadık | sadakat | sadakat | related nominal formation from same lexical family | loyalty; faithfulness | Çok yaygın bir addır. Kişisel bağlılık yanında metin, çeviri veya temsilin aslına bağlılığı için de kullanılabilir. | [CORE] |
| sadık | sadıkane | sadıkane | sadık + -ane | faithfully; loyally | Daha çok eski, edebî veya yüksek üslupta görülür. Güncel gündelik dilde sınırlıdır. | [MARGINAL] |
| aslına uygun | (no common derivation identified) |  |  |  |  |  |
| sahte | sahtelik | sahtelik | sahte + -lik | fakeness; falseness; artificiality | Ürün, belge, tavır veya duyguların sahte oluşunu adlaştırır. Gündelik ve eleştirel dilde kullanılır. | [CORE] |
| sahte | sahteleşmek | sahteleşmek | sahte + -leş- + -mek | to become fake; to become artificial | Özellikle ilişkiler, duygular, sanat veya toplumsal hayat için mecazî kullanımlarda görülür. Bir şeyin doğallığını kaybedip yapaylaşmasını anlatır. | [MARGINAL] |
| sahte | sahteleştirmek | sahteleştirmek | sahte + -leş- + -tir- + -mek | to make fake; to render artificial | Daha sınırlı ama anlaşılır ve kullanımlı bir biçimdir. Bir şeyi yapaylaştırmak veya sahte hale getirmek anlamında geçer. | [MARGINAL] |
| taklit | taklitçi | taklitçi | taklit + -çi | imitator; copycat | Kişiler, sanatçılar veya markalar için kullanılır. Başkasını veya başka bir ürünü özgün olmadan izleyen kişi/şey anlamı taşır. | [CORE] |
| taklit | taklitçilik | taklitçilik | taklitçi + -lik | imitation; copycat behavior | Özellikle kültür, sanat ve eğitim eleştirisinde kullanılır. Özgünlükten yoksun taklit etme eğilimini adlaştırır. | [CORE] |
| taklit | taklitkâr | taklitkâr | taklit + -kâr | imitative; imitator | Daha edebî veya eski tınlayan bir biçimdir. Güncel dilde vardır ama **taklitçi** kadar yaygın değildir. | [MARGINAL] |
| taklit | taklitkârlık | taklitkârlık | taklitkâr + -lık | imitativenness; imitation | Daha sınırlı ve üslupça daha ağır bir addır. Edebî veya eleştirel bağlamlarda görülebilir. | [MARGINAL] |
| uydurma | uydurmacı | uydurmacı | uydurma + -cı | fabricator; inventor of falsehoods | Bir şeyi sık sık uyduran kişi için kullanılır. Gündelik dilde anlaşılırdır, ancak çok yüksek frekanslı değildir. | [MARGINAL] |
| uydurma | uydurmacılık | uydurmacılık | uydurmacı + -lık | fabrication; tendency to make things up | Polemik ve eleştiri dilinde kullanılabilir. Bir kişinin veya söylemin sürekli uydurma üretmesini adlaştırır. | [MARGINAL] |
| gerçekçi | gerçekçilik | gerçekçilik | gerçekçi + -lik | realism | Sanat akımı, siyasal yaklaşım veya pratik tutum adı olarak çok yerleşiktir. “Gerçekçi olmak” halini adlaştırır. | [CORE] |
| doğruluk | doğruluk payı | doğruluk payı | doğruluk + pay + -(s)ı | degree / element of truth | Bir sözün veya iddianın tamamen yanlış olmayıp belli ölçüde doğru olabileceğini belirtir. Gündelik değerlendirmede yaygındır. | [CORE] |
| doğruluk | doğruluk oranı | doğruluk oranı | doğruluk + oran + -(ı) | accuracy rate | İstatistik, ölçme-değerlendirme ve makine öğrenmesi gibi alanlarda yerleşik bir terimdir. Bir sistemin veya testin ne kadar doğru sonuç verdiğini belirtir. | [CORE] |
| dürüst | dürüstlük | dürüstlük | dürüst + -lük | honesty; uprightness | Çok yaygın bir addır. Hem kişisel ahlak hem de sözde/doğrulukta içtenlik anlamlarını kapsar. | [CORE] |
| dürüst | dürüstçe | dürüstçe | dürüst + -çe | honestly; frankly | Gündelik dilde çok yaygın bir zarftır. Bir şeyi açık ve doğru biçimde söyleme ya da davranma tarzını belirtir. | [CORE] |
| dürüst | dürüstleşmek | dürüstleşmek | dürüst + -leş- + -mek | to become honest; to start speaking frankly | Kullanımı vardır, özellikle mecazî ve söylemsel bağlamlarda görülür. Birinin daha açık veya daha dürüst davranmaya başlamasını anlatır. | [MARGINAL] |
| dürüst | dürüstleştirmek | dürüstleştirmek | dürüst + -leş- + -tir- + -mek | to make more honest; to render franker | Daha sınırlı bir biçimdir. Söylemi, süreci veya ilişkiyi daha açık ve dürüst hale getirmek anlamında kullanılabilir. | [MARGINAL] |
