| Base Form | Example | Transliteration | Translation | Usage Notes | Epistemic Status |
| genuine | seem genuine | N/A | seem genuine | Common evaluative construction for appearances of authenticity or sincerity. It often marks uncertainty or inference. | [CORE] |
| authentic | authentic account | N/A | authentic account | Attested phrase for an account regarded as original, trustworthy, or faithful to source. It is more formal and less common than *accurate account*. | [CORE] |
| authentic | authentic voice | N/A | authentic voice | Common in literary, artistic, and cultural criticism for a voice perceived as genuine rather than imitative or contrived. It is especially frequent in contemporary evaluative discourse. | [CORE] |
| authentic | authentic self | N/A | authentic self | Common in psychology, spirituality, and self-help discourse. It refers to a person’s genuine identity or way of being. | [CORE] |
| authentic | authentic experience | N/A | authentic experience | Common in tourism, lifestyle, and cultural commentary for an experience presented as genuine or uncontrived. It can be used sincerely or skeptically. | [CORE] |
| authentic | authenticity of | N/A | authenticity of X | Although based on the derived noun, the phrase is common; however, since *authenticity* is derivational and not the P1 base, it is excluded here as a primary entry. | [UNCERTAIN] |
| real | the real thing | N/A | the real thing | Very common fixed expression for the genuine article rather than an imitation or substitute. It is frequent in advertising and everyday speech. | [CORE] |
| real | for real | N/A | for real; genuinely; seriously | Common colloquial expression marking actuality or seriousness. It is especially frequent in informal speech. | [CORE] |
| real | real life | N/A | real life | Very common phrase contrasting actual life with fiction, theory, or online/virtual settings. It is fully established across registers. | [CORE] |
| real | real world | N/A | real world | Common expression contrasting practical actuality with theory, simulation, or fantasy. It is frequent in education, business, and everyday commentary. | [CORE] |
| real | real name | N/A | real name | Very common phrase for a person’s actual name as opposed to a pseudonym or username. It is especially frequent in online and legal contexts. | [CORE] |
| real | real person | N/A | real person | Common phrase distinguishing an actual human being from a fictional, artificial, or impersonated one. It is frequent in media and online discourse. | [CORE] |
| real | real identity | N/A | real identity | Common in law, security, and fraud contexts for actual identity as opposed to assumed identity. It is well established. | [CORE] |
| real | keep it real | N/A | keep it real | Common colloquial idiom urging authenticity and lack of pretense. It is culturally marked but widely recognized. | [CORE] |
| real | get real | N/A | get real | Common colloquial imperative telling someone to be realistic or face reality. It often has a dismissive or confrontational tone. | [CORE] |
| real | real danger / real possibility / real concern | N/A | real danger / possibility / concern | Very common construction where *real* marks actuality, seriousness, or genuineness. It is productive and frequent in public discourse. | [CORE] |
| valid | be valid | N/A | be valid | Standard construction for arguments, objections, documents, or methods meeting relevant standards. It is common in legal, logical, and procedural contexts. | [CORE] |
| valid | valid for | N/A | valid for | Very common construction for licenses, tickets, passports, arguments, or methods that apply over a period or in a domain. It is highly productive. | [CORE] |
| valid | valid until | N/A | valid until | Standard phrase in administrative and commercial contexts for expiration dates. It is extremely common on documents and products. | [CORE] |
| valid | valid argument | N/A | valid argument | Common in both formal logic and everyday evaluation, though the exact standard varies by context. In ordinary use it often means “good” or “acceptable.” | [CORE] |
| valid | valid point | N/A | valid point | Very common conversational and argumentative phrase for a reasonable or well-grounded consideration. It is less technical than *valid argument*. | [CORE] |
| sound | sound argument | N/A | sound argument | Common phrase in logic, philosophy, and general criticism for an argument that is well founded. In technical logic it has a stricter meaning. | [CORE] |
| sound | sound reasoning | N/A | sound reasoning | Common evaluative phrase for dependable, well-grounded reasoning. It is frequent in academic and general prose. | [CORE] |
| sound | sound judgment | N/A | sound judgment | Common phrase for reliable and well-founded judgment. It often implies practical wisdom as well as rational adequacy. | [CORE] |
| sound | sound basis | N/A | sound basis | Common phrase for a firm or well-grounded foundation for action, policy, or inference. It is frequent in formal writing. | [CORE] |
| sound | (no common expression identified) | N/A | (no common expression identified) | No strongly fixed idiomatic multi-word construction centered specifically on evaluative *sound* beyond ordinary collocations was identified here. | [CORE] |
| reliable | reliable source | N/A | reliable source | Very common phrase in journalism, research, and everyday information evaluation. It is central in epistemic assessment. | [CORE] |
| reliable | reliable information | N/A | reliable information | Common phrase for information that can be depended on. It is frequent in administrative, scientific, and practical contexts. | [CORE] |
| reliable | reliable witness | N/A | reliable witness | Established phrase in legal and evaluative contexts for a witness whose testimony is dependable. It is less common than *credible witness* but natural. | [CORE] |
| reliable | reliable method | N/A | reliable method | Common in science, engineering, and practical instruction for a method that works consistently. It emphasizes dependability more than truth directly. | [CORE] |
| reliable | highly reliable | N/A | highly reliable | Very common scalar construction in technical and evaluative prose. It is especially frequent for instruments, systems, and sources. | [CORE] |
| trustworthy | trustworthy source | N/A | trustworthy source | Common phrase for a source worthy of confidence. It often implies both honesty and reliability. | [CORE] |
| trustworthy | trustworthy person | N/A | trustworthy person | Common interpersonal evaluative phrase for someone deserving trust. It is frequent in everyday moral judgment. | [CORE] |
| trustworthy | trustworthy information | N/A | trustworthy information | Attested and natural, though somewhat less common than *reliable information*. It emphasizes confidence in source or content. | [CORE] |
| trustworthy | seem trustworthy | N/A | seem trustworthy | Common inferential construction for judging appearances of trustworthiness. It often marks tentative social or epistemic evaluation. | [CORE] |
| trustworthy | (no common expression identified) | N/A | (no common expression identified) | No highly fixed idiom built specifically on *trustworthy* was identified beyond ordinary descriptive collocations. | [CORE] |
| credible | credible account | N/A | credible account | Common in legal, journalistic, and evaluative contexts for an account that seems worthy of belief. It often concerns plausibility rather than proof. | [CORE] |
| credible | credible witness | N/A | credible witness | Very common legal and journalistic phrase for a witness judged believable. It is central in testimony evaluation. | [CORE] |
| credible | credible threat | N/A | credible threat | Common in law, politics, and security discourse for a threat likely to be carried out. It is a well-established specialized collocation. | [CORE] |
| credible | credible explanation | N/A | credible explanation | Common phrase for an explanation that seems believable and adequate. It is frequent in argument and reporting. | [CORE] |
| credible | lend credibility to | N/A | lend credibility to | This construction uses the derived noun *credibility*, not the P1 base *credible*, so it is excluded as a primary entry. | [UNCERTAIN] |
| faithful | faithful to | N/A | faithful to | Common construction for loyalty to a person, principle, or source, and also for representational fidelity. It is central to the semantic range of *faithful*. | [CORE] |
| faithful | faithful to the original | N/A | faithful to the original | Very common phrase in translation, adaptation, and artistic criticism. It evaluates closeness of reproduction rather than factual truth alone. | [CORE] |
| faithful | faithful reproduction | N/A | faithful reproduction | Common phrase for a reproduction that closely preserves the original. It is frequent in art, publishing, and technical description. | [CORE] |
| faithful | faithful rendering | N/A | faithful rendering | Common in translation and criticism for a rendering that preserves source meaning or form closely. It is somewhat formal. | [CORE] |
| faithful | remain faithful to | N/A | remain faithful to | Common verbal construction for continued loyalty or fidelity. It is used both literally and figuratively. | [CORE] |
| exact | exactly the same | N/A | exactly the same | Extremely common phrase for complete identity or precise correspondence. It is frequent in both everyday and technical contexts. | [CORE] |
| exact | exact match | N/A | exact match | Common in computing, search, medicine, and everyday comparison for perfect correspondence. It is highly productive across domains. | [CORE] |
| exact | exact copy | N/A | exact copy | Common phrase for a copy with no relevant deviation from the original. It is frequent in legal, technical, and everyday use. | [CORE] |
| exact | exact words | N/A | exact words | Common phrase when precision of quotation matters. It is frequent in testimony, journalism, and everyday recollection. | [CORE] |
| exact | to be exact | N/A | to be exact | Very common parenthetical expression introducing a more precise specification. It is fully natural in speech and writing. | [CORE] |
| precise | be precise | N/A | be precise | Common directive or evaluative construction urging exactness in wording or thought. It is frequent in academic and professional settings. | [CORE] |
| precise | to be precise | N/A | to be precise | Very common parenthetical phrase introducing a more exact formulation. It is one of the most established constructions with *precise*. | [CORE] |
| precise | precise enough | N/A | precise enough | Common evaluative construction indicating sufficient precision for a purpose. It is frequent in technical and analytical discourse. | [CORE] |
| precise | precise definition | N/A | precise definition | Common phrase in philosophy, science, law, and education. It emphasizes sharp boundaries and lack of vagueness. | [CORE] |
| precise | precise measurement | N/A | precise measurement | Common technical collocation for finely exact measurement. It is especially frequent in science and engineering. | [CORE] |
| proper | properly speaking | N/A | properly speaking | Established discourse phrase meaning “strictly speaking” or “in the proper sense.” It is somewhat formal but common in careful exposition. | [CORE] |
| proper | proper use of | N/A | proper use of | Common phrase for correct or appropriate use according to norms or function. It is frequent in instruction and criticism. | [CORE] |
| proper | proper name | N/A | proper name | Standard grammatical and philosophical term for a name designating an individual entity. It is technical but very well established. | [CORE] |
| proper | proper procedure | N/A | proper procedure | Common phrase in legal, bureaucratic, and practical contexts for the correct or officially appropriate process. It is highly productive. | [CORE] |
| proper | in proper form | N/A | in proper form | Established phrase for something correctly arranged or presented according to required standards. It is somewhat formal. | [CORE] |
| legitimate | legitimate concern | N/A | legitimate concern | Very common phrase for a concern judged reasonable or properly grounded. It is frequent in public, legal, and interpersonal discourse. | [CORE] |
| legitimate | legitimate interest | N/A | legitimate interest | Common in law, policy, and general argument for an interest recognized as proper or justified. It is especially frequent in formal prose. | [CORE] |
| legitimate | legitimate claim | N/A | legitimate claim | Common phrase in legal, political, and moral disputes. It marks a claim as properly grounded or justified. | [CORE] |
| legitimate | legitimate authority | N/A | legitimate authority | Common in political theory, law, and sociology for authority recognized as rightful. It is a central formal collocation. | [CORE] |
| legitimate | be legitimate | N/A | be legitimate | Standard predicative construction for authority, claims, concerns, or uses judged lawful or justified. It is common across formal registers. | [CORE] |
| lawful | lawful authority | N/A | lawful authority | Common legal phrase for authority recognized by law. It is frequent in statutes, regulations, and formal reporting. | [CORE] |
| lawful | lawful possession | N/A | lawful possession | Standard legal phrase for possession permitted or recognized by law. It is common in criminal and property contexts. | [CORE] |
| lawful | lawful excuse | N/A | lawful excuse | Established legal phrase for a legally recognized justification. It is mainly used in formal legal language. | [CORE] |
| lawful | lawful owner | N/A | lawful owner | Common legal and administrative phrase for the person legally entitled to ownership. It overlaps with *rightful owner* but is narrower. | [CORE] |
| lawful | be lawful | N/A | be lawful | Standard predicative construction for acts, authority, or possession in conformity with law. It is common in legal and formal evaluative prose. | [CORE] |
| just | just cause | N/A | just cause | Established phrase in law, ethics, and labor relations for a fair or sufficient reason. It is especially common in formal and institutional contexts. | [CORE] |
| just | just punishment | N/A | just punishment | Common moral and legal phrase for punishment judged fair or deserved. It is frequent in philosophy, religion, and public debate. | [CORE] |
| just | just war | N/A | just war | Standard term in political philosophy, theology, and ethics. It is a specialized but very well-established construction. | [CORE] |
| just | be just in | N/A | be just in | Established construction for being fair in judgment, treatment, or action. It is somewhat formal in tone. | [CORE] |
| just | the just | N/A | the just; righteous people | Literary, philosophical, and religious nominal use referring to just persons collectively. It is established but stylistically marked. | [MARGINAL] |
| fair | fair enough | N/A | fair enough | Very common conversational expression acknowledging that something is reasonable or acceptable. It is one of the most frequent constructions with *fair*. | [CORE] |
| fair | fair treatment | N/A | fair treatment | Common phrase in moral, legal, and workplace contexts for impartial or reasonable treatment. It is central in everyday evaluative language. | [CORE] |
| fair | fair trial | N/A | fair trial | Standard legal phrase for a trial conducted impartially and according to due process. It is highly established. | [CORE] |
| fair | fair hearing | N/A | fair hearing | Common phrase for an impartial opportunity to present one’s case. It is frequent in legal, administrative, and interpersonal contexts. | [CORE] |
| fair | be fair to | N/A | be fair to | Very common construction for treating someone or something impartially or reasonably. It is central in everyday moral evaluation. | [CORE] |
| counterfeit | counterfeit money | N/A | counterfeit money | Very common legal and everyday phrase for fake currency. It is one of the most established collocations with *counterfeit*. | [CORE] |
| counterfeit | counterfeit goods | N/A | counterfeit goods | Common commercial and legal phrase for fake branded or imitated products. It is frequent in enforcement and consumer contexts. | [CORE] |
| counterfeit | counterfeit bill / note | N/A | counterfeit bill / note | Standard phrase for a forged banknote. Choice of *bill* or *note* varies by variety of English. | [CORE] |
| counterfeit | counterfeit document | N/A | counterfeit document | Attested phrase in legal and forensic contexts for a fake document intended to pass as genuine. It is less common than *forged document* but natural. | [CORE] |
| counterfeit | (no common expression identified) | N/A | (no common expression identified) | No highly fixed idiom centered on *counterfeit* beyond ordinary noun-modifier collocations was identified. | [CORE] |
| fake | fake news | N/A | fake news | Extremely common contemporary expression for fabricated or misleading news content, though it is also used polemically. It is now a highly salient fixed phrase. | [CORE] |
| fake | fake ID | N/A | fake ID | Very common colloquial phrase for false identification documents. It is frequent in legal and everyday contexts. | [CORE] |
| fake | fake smile | N/A | fake smile | Common phrase for an insincere or forced smile. It is frequent in everyday interpersonal description. | [CORE] |
| fake | fake it | N/A | fake it; pretend | Common colloquial verbal construction meaning to simulate competence, confidence, or feeling. It is especially familiar from *fake it till you make it*. | [CORE] |
| fake | fake it till you make it | N/A | fake it till you make it | Very common modern idiom advising one to project competence or confidence until it becomes real. It is colloquial and culturally widespread. | [CORE] |
| forgery | art forgery | N/A | art forgery | Standard phrase for the making or presence of forged artworks. It is common in legal, historical, and museum contexts. | [CORE] |
| forgery | commit forgery | N/A | commit forgery | Standard legal construction for carrying out the offense of forgery. It is frequent in statutes and reporting. | [CORE] |
| forgery | guilty of forgery | N/A | guilty of forgery | Common legal phrase for criminal responsibility relating to forged documents or signatures. It is standard in judicial and journalistic language. | [CORE] |
| forgery | charge with forgery | N/A | charge with forgery | Standard legal-reporting construction for formally accusing someone of forgery. It is very common in crime reporting. | [CORE] |
| forgery | (no common expression identified) | N/A | (no common expression identified) | No broad everyday idiom centered on *forgery* beyond legal and domain-specific constructions was identified. | [CORE] |
| semblance | semblance of | N/A | semblance of | Established construction meaning an outward appearance or slight degree of something, often with implication of incompleteness. It is somewhat literary or formal. | [CORE] |
| semblance | a semblance of order | N/A | a semblance of order | Common phrase for an appearance of order that may be partial or superficial. It is frequent in journalistic and literary prose. | [CORE] |
| semblance | a semblance of normality | N/A | a semblance of normality | Common phrase for a partial or outward return to normal conditions. It is frequent in reporting and reflective prose. | [CORE] |
| semblance | bear some semblance to | N/A | bear some semblance to | Established but somewhat formal construction meaning to resemble in some degree. It is less common than simpler verbs like *resemble*. | [MARGINAL] |
| verisimilitude | air of verisimilitude | N/A | air of verisimilitude | Attested literary-critical phrase for an appearance of truth or realism. It is specialized and uncommon in everyday speech. | [MARGINAL] |
| verisimilitude | sense of verisimilitude | N/A | sense of verisimilitude | Common in literary and aesthetic criticism for the felt realism of a work. It is clearly attested but specialized. | [MARGINAL] |
| verisimilitude | achieve verisimilitude | N/A | achieve verisimilitude | Established phrase in criticism and creative-writing discussion for producing convincing realism. It is domain-specific. | [MARGINAL] |
| true to life | be true to life | N/A | be true to life | Standard predicative construction for depictions, portraits, and narratives that resemble reality closely. It is common in artistic evaluation. | [CORE] |
| true to life | (no common expression identified) | N/A | (no common expression identified) | Beyond its ordinary predicative use, no additional strongly fixed multi-word construction centered on this already multi-word base was identified. | [CORE] |
| ring true | ring true to | N/A | ring true to | Attested extension, especially in expressions like “ring true to experience,” though less common than simple *ring true*. It links plausibility to a standard or domain. | [MARGINAL] |
| ring true | (no common expression identified) | N/A | (no common expression identified) | Since *ring true* is itself already a fixed idiomatic construction, no broader additional fixed construction was confidently identified here. | [CORE] |
| the real thing | be the real thing | N/A | be the real thing | Standard predicative use of the fixed expression for something genuine rather than imitation. It is common in advertising and everyday evaluation. | [CORE] |
| the real thing | (no common expression identified) | N/A | (no common expression identified) | As this is already a fixed multi-word expression, no further strongly fixed extension was confidently identified. | [CORE] |
