| Form | Transliteration | Literal Meaning | Common Translations | Usage Description | Epistemic Status |
| ψέμα | pséma | “lie” | lie, falsehood | The ordinary everyday word for a lie or falsehood. It can refer both to a specific false statement and more generally to deception or untruth in moral and interpersonal evaluation. | [CORE] |
| ειλικρινής | eilikrinís | “sincere, frank” | sincere, honest, candid | Used mainly for persons, speech, feelings, or intentions judged to be genuine and not deceptive. It is central in moral and interpersonal evaluation rather than factual accuracy as such. | [CORE] |
| ειλικρίνεια | eilikríneia | from *ειλικρινής*; “sincerity” | sincerity, honesty, frankness | Refers to sincerity or honesty in speech, conduct, and emotional expression. It is common in everyday and ethical discourse where genuineness of intention or expression is being assessed. | [CORE] |
| κατά γράμμα | katá grámma | “according to the letter” | literally, to the letter, verbatim | A fixed expression used when something follows wording exactly or is interpreted in a strictly literal way. It is common in legal, interpretive, and everyday contexts involving exact correspondence to a text or instruction. | [CORE] |
| κατ’ ουσίαν | kat’ ousían | “according to essence / in essence” | essentially, in substance, fundamentally | A fixed expression used to indicate what something really amounts to at the substantive level, as opposed to form or appearance. It is frequent in formal speech, law, philosophy, and argumentation. | [CORE] |
| αλήθεια | alítheia | root noun | truth | Basic everyday and formal noun for truth, both as truthfulness and as what is really the case. Used in conversation, journalism, religion, and philosophy. | [CORE] |
| την αλήθεια | tin alítheia | “the truth” (accusative phrase) | the truth | Very common in expressions like *λέω την αλήθεια* and *η αλήθεια είναι*. Functions as the ordinary object phrase for “truth.” | [CORE] |
| η αλήθεια είναι (ότι) | i alítheia eínai (óti) | “the truth is (that)” | the truth is (that); actually | Extremely common discourse formula in speech and writing, often introducing a candid or corrective statement. | [CORE] |
| στην αλήθεια | stin alítheia | “in the truth” | in truth; really | Less common than *στην πραγματικότητα*, but attested in elevated or rhetorical use to mean “truly” or “in reality.” | [MARGINAL] |
| αληθινός | alithinós | αλήθεια + adjectival formation | true, real, genuine | Common adjective for genuine objects, feelings, relations, and experiences. Often contrasts with fake, superficial, or merely apparent. | [CORE] |
| αληθινά | alithiná | adverbial/neuter plural use of *αληθινός* | truly; really | Common adverb in everyday speech and writing for emphasis or sincerity, often close to “really” or “genuinely.” | [CORE] |
| αληθινή ιστορία | alithiní istoría | “true story” | true story | Common in media, conversation, and publishing to mark that an account is factual rather than fictional. | [CORE] |
| αληθινός φίλος | alithinós fílos | “true friend” | true friend | Common interpersonal expression evaluating loyalty, authenticity, and depth of relationship rather than factual truth. | [CORE] |
| αληθινή αγάπη | alithiní agápi | “true love” | true love | Frequent in everyday, literary, and popular-cultural use for genuine love, often with emotional or idealizing force. | [CORE] |
| αληθής | alithís | learned adjectival formation from the same root | true, correct | Formal adjective used for propositions, statements, declarations, and logical values. Common in law, academia, and formal prose. | [CORE] |
| αληθής δήλωση | alithís dílosi | “true declaration” | truthful / true statement | Used in legal, administrative, and formal evaluative settings for a declaration that corresponds to the facts. | [CORE] |
| αληθές / ψευδές | alithés / psevdés | “true / false” | true / false | Standard pair in logic, education, tests, and formal reasoning. Also used in computing and symbolic contexts. | [CORE] |
| αληθοφανής | alithofanís | αληθ- + -οφανής “appearing” | plausible; lifelike; truth-like | Used for something that appears true or convincing, such as an explanation, narrative, image, or performance. Common in literary criticism and everyday evaluation. | [CORE] |
| αληθοφάνεια | alithofáneia | from *αληθοφανής*; “appearance of truth” | plausibility; verisimilitude | Common in literary, theatrical, cinematic, and rhetorical discussion for the quality of seeming true or believable. | [CORE] |
| αληθεύω | alithevo | verbal formation from αληθ- | to tell the truth; to be true | Used both for persons speaking truthfully and for reports or claims turning out to be true. More formal/literary than *λέω την αλήθεια* in some uses. | [CORE] |
| αληθεύει | alithevi | “it is true / it turns out true” | it is true | Very common impersonal-style use in speech and writing to confirm a report, rumor, or proposition. | [CORE] |
| αληθεύει ότι... | alithevi óti... | “it is true that...” | is it true that... / it is true that... | Common in questions, journalism, and conversation when checking whether a claim corresponds to reality. | [CORE] |
| αληθινότητα | alithinótita | from *αληθινός* + abstract suffix | genuineness; truthfulness; realness | Attested but less common abstract noun, used in literary, philosophical, or evaluative contexts for the quality of being genuine or true. | [MARGINAL] |
| αληθώς | alithós | learned adverb from αληθ- | truly; indeed | Elevated, literary, religious, or rhetorical adverb. Not common in ordinary colloquial speech. | [MARGINAL] |
| εν αληθεία | en alitheía | “in truth” | in truth; truly | Learned or ecclesiastical phrase, especially in religious and elevated registers. | [MARGINAL] |
| αληθινή τέχνη | alithiní téchni | “true/genuine art” | genuine art; true art | Used in aesthetic evaluation to distinguish art judged authentic or substantial from commercial or superficial production. | [MARGINAL] |
| αληθινός εαυτός | alithinós eaftós | “true self” | true self | Common in psychological, self-help, and reflective discourse for one’s authentic identity. | [MARGINAL] |
| ορθός | orthós | root adjective | correct, proper, upright, straight | Formal adjective for correctness, proper form, or upright position. Used in technical, institutional, and evaluative contexts. | [CORE] |
| ορθότητα | orthótita | ορθός + abstract suffix | correctness | Used for correctness of language, reasoning, procedure, or representation. Common in formal and academic discourse. | [CORE] |
| ορθά | orthá | adverbial use | correctly; properly | Common adverb in formal and semi-formal use for doing or stating something correctly. | [CORE] |
| ορθή απάντηση | orthí apántisi | “correct answer” | correct answer | Common in education, testing, and formal evaluation. | [CORE] |
| ορθή χρήση | orthí chrísi | “proper use” | proper use | Frequent in instructions, manuals, public guidance, and technical writing. | [CORE] |
| ορθή εφαρμογή | orthí efarmogí | “correct application” | correct application | Used in law, administration, science, and technical procedure for proper implementation of a rule or method. | [CORE] |
| ορθή ερμηνεία | orthí ermineía | “correct interpretation” | correct interpretation | Common in legal, academic, and textual analysis contexts. | [CORE] |
| ορθή κρίση | orthí krísi | “right judgment” | sound judgment | Used in formal and reflective discourse for proper or well-founded judgment. | [CORE] |
| ορθός λόγος | orthós lógos | “correct/right reasoned speech” | right reason; correct discourse | Learned and philosophical expression, also used in rhetoric and intellectual history. | [MARGINAL] |
| ορθολογικός | orthologikós | ορθο- + λογικός | rational | Very common in academic, political, and everyday evaluative discourse for reasoning judged systematic or rational. | [CORE] |
| ορθολογισμός | orthologismós | ορθο- + λογισμός | rationalism; rationality-oriented approach | Used in philosophy, intellectual history, and public discourse about reason-based thinking or policy. | [CORE] |
| ορθολογικά | orthologiká | adverbial use of *ορθολογικός* | rationally | Common in argumentation and policy discussion. | [CORE] |
| ορθογραφία | orthografía | ορθο- + γραφή “writing” | spelling; orthography | Very common in education and language discussion for correct writing of words. | [CORE] |
| ορθογραφικός | orthografikós | from *ορθογραφία* | orthographic; spelling- | Used in language teaching, editing, and software contexts, e.g. spelling errors or spelling control. | [CORE] |
| ορθογραφικό λάθος | orthografikó láthos | “orthographic error” | spelling mistake | Standard educational and editorial expression. | [CORE] |
| ορθοπεδικός | orthopedikós | ορθο- + παιδ-/ped- historical formation | orthopedic; orthopaedic | Medical term; synchronically common though not usually felt as truth-related. Used for doctors, devices, and conditions involving bodily correction/alignment. | [CORE] |
| ορθοπαιδική / ορθοπεδική | orthopaidikí / orthopedikí | medical formation with ορθο- | orthopedics / orthopaedics | Standard medical specialty term. | [CORE] |
| Ορθοδοξία | Orthodoxía | ορθο- + δοξία “belief/opinion” | Orthodoxy | Central religious term for Orthodox Christianity; also extended in intellectual discourse for doctrinal correctness. | [CORE] |
| ορθόδοξος | orthódoxos | ορθο- + δόξα/δόξος | Orthodox; orthodox | Used both confessionally and more broadly for doctrinally accepted or conventional positions. | [CORE] |
| ετερόδοξος | eteródoxos | not built from ορθ-, so excluded | — | — | [UNCERTAIN] |
| ορθοπραξία | orthopraxía | ορθο- + πράξη | correct practice; orthopraxy | Used in theology, anthropology, and intellectual discourse for right practice rather than right belief. | [MARGINAL] |
| ορθοστασία | orthostasía | ορθο- + στάση/στάσις | standing upright; orthostasis | Medical and technical term for upright standing posture or related physiological conditions. | [MARGINAL] |
| ορθοστάτης | orthostátis | ορθο- + στάτης | upright slab; orthostat | Archaeological and architectural term. | [MARGINAL] |
| ορθοφωνία | orthofonía | ορθο- + φωνή | correct diction; proper voice production | Used in speech training, theater, broadcasting, and language instruction. | [MARGINAL] |
| ορθοφωνικός | orthofonikós | from *ορθοφωνία* | relating to correct diction | Specialized educational and performance-related use. | [MARGINAL] |
| ορθογραφημένος | orthografiménos | from *ορθογραφώ* | correctly spelled | Used in editing and educational contexts, though less central than *σωστά γραμμένος*. | [MARGINAL] |
| ορθογραφώ | orthografó | ορθο- + γράφω | to spell correctly | Standard educational verb, though less frequent in everyday speech than noun-based expressions. | [MARGINAL] |
| ορθογραφημένο κείμενο | orthografiméno keímeno | “correctly spelled text” | correctly spelled text | Editing, school, and proofreading contexts. | [MARGINAL] |
| ορθολογική σκέψη | orthologikí sképsi | “rational thought” | rational thinking | Common in education, psychology, philosophy, and public debate. | [CORE] |
| ορθή γωνία | orthí gonía | “right angle” | right angle | Standard mathematical term; very common in education and technical description. | [CORE] |
| ορθογώνιος | orthogónios | ορθο- + γωνία | rectangular; orthogonal | Used in geometry, design, and technical description. | [CORE] |
| ουσία | ousía | root noun | essence; substance | Used in philosophy, theology, formal discourse, and everyday speech for the essential point or core substance of something. | [CORE] |
| ουσιώδης | ousiódis | ουσία + adjectival suffix | essential; substantial | Common in law, administration, philosophy, and formal writing for what is fundamental rather than incidental. | [CORE] |
| ουσιωδώς | ousiodós | adverb from *ουσιώδης* | substantially; essentially | Common in legal, administrative, and formal argumentative prose. | [CORE] |
| ουσιώδες | ousiódes | neuter use of *ουσιώδης* | the essential thing; what is essential | Common in formal and reflective discourse, often in contrasts between essentials and details. | [CORE] |
| κατ’ ουσίαν | kat’ ousían | “according to essence / in substance” | essentially; in substance | Very common fixed phrase in law, politics, philosophy, and formal speech to indicate substantive rather than merely formal reality. | [CORE] |
| στην ουσία | stin ousía | “in the essence” | essentially; basically; at the core | Extremely common in everyday and formal discourse to move from details to the main point. | [CORE] |
| επί της ουσίας | epí tis ousías | “upon the substance” | on the substance; on the merits | Common in legal, parliamentary, and formal argumentative settings to distinguish substantive discussion from procedural or peripheral matters. | [CORE] |
| ουσιαστικός | ousiastikós | from ουσία | substantial; essential; substantive | Very common adjective in formal and everyday Greek for something meaningful, substantial, or not merely superficial. | [CORE] |
| ουσιαστικά | ousiastiká | adverbial use of *ουσιαστικός* | essentially; substantially | Very common discourse adverb in speech and writing, often close to “basically” or “in effect.” | [CORE] |
| ουσιαστικότητα | ousiastikótita | from *ουσιαστικός* + abstract suffix | substance; substantiality | Used in formal evaluative discourse for the quality of being substantive or meaningful. | [MARGINAL] |
| ουσιοκρατία | ousiokratía | ουσία + -κρατία | essentialism | Used in philosophy, social theory, and critical discourse for essence-based thinking. | [MARGINAL] |
| ουσιοκρατικός | ousiokratikós | from *ουσιοκρατία* | essentialist | Academic and theoretical use. | [MARGINAL] |
| ομοούσιος | omoúsios | ομο- + ουσία | consubstantial; of the same essence | Important theological term, especially in Christian doctrinal discourse. | [MARGINAL] |
| ετερούσιος | eteroúsios | ετερο- + ουσία | of different essence | Learned theological/philosophical term, much less common than *ομοούσιος*. | [UNCERTAIN] |
| μετουσίωση | metousíosi | μετα- + ουσία | transubstantiation; transformation in essence | Used in theology and also metaphorically in literary or philosophical discourse for profound transformation. | [MARGINAL] |
| μετουσιώνω | metousióno | μετα- + ουσία + verbal suffix | to transubstantiate; to transform essentially | Theological in strict use, but also common in elevated metaphorical prose for transforming something into a higher or different form. | [MARGINAL] |
| ουσιώδης διαφορά | ousiódis diaforá | “essential difference” | essential difference | Common in law, philosophy, and formal comparison. | [CORE] |
| ουσιώδες στοιχείο | ousiódes stoichío | “essential element” | essential element | Common in legal, technical, and analytical writing. | [CORE] |
| ουσιώδης τύπος | ousiódis týpos | “essential formality/type” | essential formality | Legal-administrative expression for a requirement whose violation affects validity or substance. | [CORE] |
| ουσιώδης πλάνη | ousiódis pláni | “essential error” | material error | Legal and formal evaluative use for an error affecting substance rather than detail. | [CORE] |
| ουσία της υπόθεσης | ousía tis ypóthesis | “essence of the matter” | the substance of the matter | Common in everyday and formal argumentation when focusing on the main issue. | [CORE] |
| η ουσία είναι ότι... | i ousía eínai óti... | “the essence is that...” | the point is that... | Very common discourse formula in speech and writing. | [CORE] |
| ουσία και τύπος | ousía kai týpos | “substance and form” | substance and form | Common contrast in law, philosophy, criticism, and public discourse. | [CORE] |
| κατ’ ουσία | kat’ ousía | reduced form of *κατ’ ουσίαν* | in substance | Attested but less standard than *κατ’ ουσίαν*; appears in some formal usage. | [UNCERTAIN] |
| ουσιώδης όρος | ousiódis óros | “essential term/condition” | essential term | Common in legal and contractual language. | [CORE] |
| ουσιαστικό αποτέλεσμα | ousiastikó apotélesma | “substantive result” | substantive result | Used in policy, administration, and evaluation to distinguish real effect from formal compliance. | [CORE] |
| ουσιαστικός διάλογος | ousiastikós diálogos | “substantive dialogue” | meaningful/substantive dialogue | Very common in political, educational, and media discourse. | [CORE] |
| ουσιαστική συμβολή | ousiastikí simvolí | “substantial contribution” | substantial contribution | Common in academic, professional, and public evaluative language. | [CORE] |
| ουσιαστικό πρόβλημα | ousiastikó próvlima | “substantive problem” | real/substantive problem | Common in everyday and formal speech for a problem that matters at the core level. | [CORE] |
| ουσιαστικός λόγος | ousiastikós lógos | “substantive reason” | substantial reason | Common in formal argumentation and administration. | [CORE] |
